FeatureID,mz,RT,C,H,O,N,S,P,Cl,Br,B,Se,I,H/C,O/C,N/C,AI-mod,DBE,DBE/C,Formula,ZodiacScore
3227,536.3922572,9.68237182,31,53,6,1,0,0,0,0,0,0,0,1.709677419,0.193548387,0.032258065,0.092592593,6,0.193548387,C31H53NO6,1
3228,537.3394884,11.33916177,25,48,10,2,0,0,0,0,0,0,0,1.92,0.4,0.08,0,3,0.12,C25H48N2O10,0.670570571
3230,539.3017345,4.567456367,21,42,10,6,0,0,0,0,0,0,0,2,0.476190476,0.285714286,0,4,0.19047619,C21H42N6O10,0.497797798
3231,539.3709354,10.91203316,29,50,7,2,0,0,0,0,0,0,0,1.724137931,0.24137931,0.068965517,0.063829787,6,0.206896552,C29H50N2O7,0.998298298
3232,539.418815,6.870126658,29,54,5,4,0,0,0,0,0,0,0,1.862068966,0.172413793,0.137931034,0.022222222,5,0.172413793,C29H54N4O5,1
3233,540.4107172,10.00908304,28,53,5,5,0,0,0,0,0,0,0,1.892857143,0.178571429,0.178571429,0,5,0.178571429,C28H53N5O5,0.667667668
3234,540.4477413,5.432822206,29,57,4,5,0,0,0,0,0,0,0,1.965517241,0.137931034,0.172413793,0,4,0.137931034,C29H57N5O4,0.9998999
3235,540.9028252,11.01485313,11,13,15,0,0,5,0,0,0,0,0,1.181818182,1.363636364,0,0,8,0.727272727,C11H13O15P5,0.616016016
3236,541.2620761,6.950758799,23,36,9,6,0,0,0,0,0,0,0,1.565217391,0.391304348,0.260869565,0.12,9,0.391304348,C23H36N6O9,0.603003003
3237,541.4220972,11.25739308,30,56,6,2,0,0,0,0,0,0,0,1.866666667,0.2,0.066666667,0,4,0.133333333,C30H56N2O6,0.9998999
3238,541.4233099,11.47825649,30,56,6,2,0,0,0,0,0,0,0,1.866666667,0.2,0.066666667,0,4,0.133333333,C30H56N2O6,0.9998999
3239,542.3905193,9.40893364,27,51,6,5,0,0,0,0,0,0,0,1.888888889,0.222222222,0.185185185,0,5,0.185185185,C27H51N5O6,1
3240,542.4062819,11.48946693,30,55,7,1,0,0,0,0,0,0,0,1.833333333,0.233333333,0.033333333,0,4,0.133333333,C30H55NO7,0.95015015
3241,542.4262976,10.56850187,25,57,8,4,0,0,0,0,0,0,0,2.28,0.32,0.16,0,-0.5,-0.02,C25H57N4O8,1
3242,543.3420897,10.88452902,27,42,4,8,0,0,0,0,0,0,0,1.555555556,0.148148148,0.296296296,0.294117647,11,0.407407407,C27H42N8O4,0.797597598
3243,543.3659944,10.75334454,28,50,8,2,0,0,0,0,0,0,0,1.785714286,0.285714286,0.071428571,0,5,0.178571429,C28H50N2O8,0.911011011
3244,543.4231495,11.9680763,28,50,1,10,0,0,0,0,0,0,0,1.785714286,0.035714286,0.357142857,0.2,9,0.321428571,C28H50N10O,0.477377377
3246,544.3841221,10.94326397,29,53,8,1,0,0,0,0,0,0,0,1.827586207,0.275862069,0.034482759,0,4,0.137931034,C29H53NO8,0.523123123
3247,544.3861404,11.45006555,29,53,8,1,0,0,0,0,0,0,0,1.827586207,0.275862069,0.034482759,0,4,0.137931034,C29H53NO8,1
3248,545.3087124,11.00663809,31,44,8,0,0,0,0,0,0,0,0,1.419354839,0.258064516,0,0.222222222,10,0.322580645,C31H44O8,0.961361361
3249,545.366372,10.02094089,24,46,3,10,0,0,0,0,0,0,0,1.916666667,0.125,0.416666667,0.04,7,0.291666667,C24H46N10O3,0.373273273
3250,546.3798032,11.24589929,27,51,8,3,0,0,0,0,0,0,0,1.888888889,0.296296296,0.111111111,0,4,0.148148148,C27H51N3O8,0.846446446
3251,546.3795531,11.54840934,27,51,8,3,0,0,0,0,0,0,0,1.888888889,0.296296296,0.111111111,0,4,0.148148148,C27H51N3O8,0.965765766
3252,546.3989113,11.46959955,29,55,8,1,0,0,0,0,0,0,0,1.896551724,0.275862069,0.034482759,0,3,0.103448276,C29H55NO8,0.999499499
3253,547.3819363,10.56706926,36,50,4,0,0,0,0,0,0,0,0,1.388888889,0.111111111,0,0.294117647,12,0.333333333,C36H50O4,1
3254,548.3268232,10.78817746,26,41,6,7,0,0,0,0,0,0,0,1.576923077,0.230769231,0.269230769,0.21875,10,0.384615385,C26H41N7O6,0.652552553
3256,548.3638876,4.966933764,22,51,11,4,0,0,0,0,0,0,0,2.318181818,0.5,0.181818182,0,-0.5,-0.022727273,C22H51N4O11,0.7
3257,549.3402052,11.54194142,27,44,6,6,0,0,0,0,0,0,0,1.62962963,0.222222222,0.222222222,0.166666667,9,0.333333333,C27H44N6O6,0.971771772
3258,550.3747299,11.36653565,29,53,7,1,0,0,0,0,0,0,0,1.827586207,0.24137931,0.034482759,0,4,0.137931034,C29H53NO7,1
3259,551.3551791,11.49561776,27,46,6,6,0,0,0,0,0,0,0,1.703703704,0.222222222,0.222222222,0.111111111,8,0.296296296,C27H46N6O6,0.702102102
3260,551.4432301,11.95585829,32,58,5,2,0,0,0,0,0,0,0,1.8125,0.15625,0.0625,0.054545455,5,0.15625,C32H58N2O5,1
3261,552.483363,12.60889953,28,63,6,4,0,0,0,0,0,0,0,2.25,0.214285714,0.142857143,0,-0.5,-0.017857143,C28H63N4O6,1
3262,553.3855989,12.50621798,27,54,6,4,0,0,0,0,0,0,0,2,0.222222222,0.148148148,0,3,0.111111111,C27H54N4O6,0.388288288
3263,553.4227472,11.66629998,31,56,6,2,0,0,0,0,0,0,0,1.806451613,0.193548387,0.064516129,0.038461538,5,0.161290323,C31H56N2O6,0.999199199
3264,554.4058063,11.32975137,31,55,7,1,0,0,0,0,0,0,0,1.774193548,0.225806452,0.032258065,0.037735849,5,0.161290323,C31H55NO7,0.942042042
3265,554.4057793,11.4239727,31,55,7,1,0,0,0,0,0,0,0,1.774193548,0.225806452,0.032258065,0.037735849,5,0.161290323,C31H55NO7,0.955255255
3266,554.4627981,11.50518684,27,61,7,4,0,0,0,0,0,0,0,2.259259259,0.259259259,0.148148148,0,-0.5,-0.018518519,C27H61N4O7,1
3267,555.2953388,10.22896607,25,42,6,6,1,0,0,0,0,0,0,1.68,0.24,0.24,0.066666667,8,0.32,C25H42N6O6S,0.182882883
3268,555.2937716,10.28777249,25,47,11,0,0,1,0,0,0,0,0,1.88,0.44,0,0,3,0.12,C25H47O11P,1
3270,555.4100371,11.68267608,29,54,6,4,0,0,0,0,0,0,0,1.862068966,0.206896552,0.137931034,0,5,0.172413793,C29H54N4O6,0.989489489
3271,556.368072,10.78060129,27,49,7,5,0,0,0,0,0,0,0,1.814814815,0.259259259,0.185185185,0,6,0.222222222,C27H49N5O7,0.582382382
3272,557.4393092,12.60746521,29,52,1,10,0,0,0,0,0,0,0,1.793103448,0.034482759,0.344827586,0.189189189,9,0.310344828,C29H52N10O,0.628328328
3273,558.3808053,7.439654719,33,51,6,1,0,0,0,0,0,0,0,1.545454545,0.181818182,0.03030303,0.189655172,9,0.272727273,C33H51NO6,1
3274,558.3816175,11.61753549,29,47,4,7,0,0,0,0,0,0,0,1.620689655,0.137931034,0.24137931,0.225,10,0.344827586,C29H47N7O4,0.480580581
3275,558.4002523,11.31644474,30,55,8,1,0,0,0,0,0,0,0,1.833333333,0.266666667,0.033333333,0,4,0.133333333,C30H55NO8,0.98998999
3276,558.4005806,11.45873804,30,55,8,1,0,0,0,0,0,0,0,1.833333333,0.266666667,0.033333333,0,4,0.133333333,C30H55NO8,0.86006006
3277,560.322016,10.61138405,26,45,10,3,0,0,0,0,0,0,0,1.730769231,0.384615385,0.115384615,0,6,0.230769231,C26H45N3O10,0.697597598
3278,561.3549636,10.93183916,31,48,7,2,0,0,0,0,0,0,0,1.548387097,0.225806452,0.064516129,0.176470588,9,0.290322581,C31H48N2O7,0.511511512
3279,561.4041028,6.636000518,26,48,2,12,0,0,0,0,0,0,0,1.846153846,0.076923077,0.461538462,0.153846154,9,0.346153846,C26H48N12O2,0.151751752
3280,561.3972916,10.55805769,29,54,5,4,0,0,0,0,0,0,0,1.862068966,0.172413793,0.137931034,0.022222222,5,0.172413793,C29H54N4O5,1
3281,561.426254,5.755529354,33,56,5,2,0,0,0,0,0,0,0,1.696969697,0.151515152,0.060606061,0.122807018,7,0.212121212,C33H56N2O5,0.9995996
3282,562.3077092,5.03522856,23,47,14,1,0,0,0,0,0,0,0,2.043478261,0.608695652,0.043478261,0,1,0.043478261,C23H47NO14,1
3283,563.2224181,1.363163628,24,34,4,8,2,0,0,0,0,0,0,1.416666667,0.166666667,0.333333333,0.333333333,12,0.5,C24H34N8O4S2,0.738438438
3284,563.3551504,11.67370245,28,46,6,6,0,0,0,0,0,0,0,1.642857143,0.214285714,0.214285714,0.157894737,9,0.321428571,C28H46N6O6,0.987387387
3285,563.352894,11.70591054,28,46,6,6,0,0,0,0,0,0,0,1.642857143,0.214285714,0.214285714,0.157894737,9,0.321428571,C28H46N6O6,0.986986987
3286,564.3850766,11.57298061,28,49,5,7,0,0,0,0,0,0,0,1.75,0.178571429,0.25,0.108108108,8,0.285714286,C28H49N7O5,0.363163163
3287,566.3573991,6.969338587,28,47,7,5,0,0,0,0,0,0,0,1.678571429,0.25,0.178571429,0.102564103,8,0.285714286,C28H47N5O7,1
3289,567.4380463,11.46958277,32,58,6,2,0,0,0,0,0,0,0,1.8125,0.1875,0.0625,0.037037037,5,0.15625,C32H58N2O6,1
3290,567.4384992,11.85073671,32,58,6,2,0,0,0,0,0,0,0,1.8125,0.1875,0.0625,0.037037037,5,0.15625,C32H58N2O6,0.9996997
3291,568.4416903,11.43375855,36,57,4,1,0,0,0,0,0,0,0,1.583333333,0.111111111,0.027777778,0.196969697,9,0.25,C36H57NO4,0.365765766
3292,568.4782183,11.56797785,28,63,7,4,0,0,0,0,0,0,0,2.25,0.25,0.142857143,0,-0.5,-0.017857143,C28H63N4O7,1
3293,569.9241195,11.20295516,9,18,18,0,0,5,0,0,0,0,0,2,2,0,0,3.5,0.388888889,C9H18O18P5,1
3294,570.4011052,11.38964675,27,51,6,7,0,0,0,0,0,0,0,1.888888889,0.222222222,0.259259259,0,6,0.222222222,C27H51N7O6,0.427127127
3295,571.3998584,10.833365,30,54,8,2,0,0,0,0,0,0,0,1.8,0.266666667,0.066666667,0,5,0.166666667,C30H54N2O8,0.431831832
3296,571.3980945,11.05589262,30,55,6,2,0,1,0,0,0,0,0,1.833333333,0.2,0.066666667,0.020833333,5,0.166666667,C30H55N2O6P,0.538138138
3297,572.3987267,11.8183865,28,53,7,5,0,0,0,0,0,0,0,1.892857143,0.25,0.178571429,0,5,0.178571429,C28H53N5O7,0.876976977
3298,573.3528752,10.72357915,28,44,5,8,0,0,0,0,0,0,0,1.571428571,0.178571429,0.285714286,0.257142857,11,0.392857143,C28H44N8O5,0.774874875
3299,573.4295837,11.88305254,28,56,6,6,0,0,0,0,0,0,0,2,0.214285714,0.214285714,0,4,0.142857143,C28H56N6O6,0.419119119
3300,575.416014,11.00362753,38,54,4,0,0,0,0,0,0,0,0,1.421052632,0.105263158,0,0.277777778,12,0.315789474,C38H54O4,1
3301,576.3556004,11.00245252,27,45,5,9,0,0,0,0,0,0,0,1.666666667,0.185185185,0.333333333,0.193548387,10,0.37037037,C27H45N9O5,0.952252252
3302,577.371051,11.80587204,29,48,6,6,0,0,0,0,0,0,0,1.655172414,0.206896552,0.206896552,0.15,9,0.310344828,C29H48N6O6,0.966566567
3303,580.3339475,7.061261297,27,49,12,1,0,0,0,0,0,0,0,1.814814815,0.444444444,0.037037037,0,4,0.148148148,C27H49NO12,0.988288288
3304,580.4332933,11.18742201,32,57,6,3,0,0,0,0,0,0,0,1.78125,0.1875,0.09375,0.057692308,6,0.1875,C32H57N3O6,0.627027027
3305,580.9150513,11.20749148,10,17,18,0,0,5,0,0,0,0,0,1.7,1.8,0,0,5,0.5,C10H17O18P5,1
3306,581.4181944,11.1988032,32,56,7,2,0,0,0,0,0,0,0,1.75,0.21875,0.0625,0.056603774,6,0.1875,C32H56N2O7,1
3307,583.3980407,11.10335778,31,54,8,2,0,0,0,0,0,0,0,1.741935484,0.258064516,0.064516129,0.04,6,0.193548387,C31H54N2O8,0.846746747
3308,584.4022708,4.633642504,29,53,7,5,0,0,0,0,0,0,0,1.827586207,0.24137931,0.172413793,0,6,0.206896552,C29H53N5O7,1
3309,584.4734752,11.26160287,28,63,8,4,0,0,0,0,0,0,0,2.25,0.285714286,0.142857143,0,-0.5,-0.017857143,C28H63N4O8,1
3310,585.4143839,11.06612447,31,56,8,2,0,0,0,0,0,0,0,1.806451613,0.258064516,0.064516129,0,5,0.161290323,C31H56N2O8,0.85005005
3311,586.3947188,11.17879342,27,51,7,7,0,0,0,0,0,0,0,1.888888889,0.259259259,0.259259259,0,6,0.222222222,C27H51N7O7,0.942042042
3312,586.4325129,11.99717413,32,59,8,1,0,0,0,0,0,0,0,1.84375,0.25,0.03125,0,4,0.125,C32H59NO8,0.9997998
3313,586.4532087,10.55302167,27,61,9,4,0,0,0,0,0,0,0,2.259259259,0.333333333,0.148148148,0,-0.5,-0.018518519,C27H61N4O9,1
3314,587.2884641,10.05030246,21,45,5,10,0,1,0,0,0,0,0,2.142857143,0.238095238,0.476190476,0,5,0.238095238,C21H45N10O5P,0.315415415
3315,587.4497496,11.8683124,30,54,2,10,0,0,0,0,0,0,0,1.8,0.066666667,0.333333333,0.157894737,9,0.3,C30H54N10O2,0.677377377
3316,588.447495,12.02130728,32,61,8,1,0,0,0,0,0,0,0,1.90625,0.25,0.03125,0,3,0.09375,C32H61NO8,0.998698699
3317,590.3702533,11.04685884,33,51,8,1,0,0,0,0,0,0,0,1.545454545,0.242424242,0.03030303,0.160714286,9,0.272727273,C33H51NO8,0.526926927
3318,590.3896253,11.08489223,31,51,6,5,0,0,0,0,0,0,0,1.64516129,0.193548387,0.161290323,0.152173913,9,0.290322581,C31H51N5O6,0.924024024
3319,590.406307,11.68599661,30,51,5,7,0,0,0,0,0,0,0,1.7,0.166666667,0.233333333,0.146341463,9,0.3,C30H51N7O5,0.385685686
3320,591.3869689,11.99244786,30,50,6,6,0,0,0,0,0,0,0,1.666666667,0.2,0.2,0.142857143,9,0.3,C30H50N6O6,0.93013013
3321,591.4085622,10.55595342,38,54,5,0,0,0,0,0,0,0,0,1.421052632,0.131578947,0,0.267605634,12,0.315789474,C38H54O5,1
3322,592.3887505,5.11366135,24,55,12,4,0,0,0,0,0,0,0,2.291666667,0.5,0.166666667,0,-0.5,-0.020833333,C24H55N4O12,0.94014014
3323,593.4556375,11.82985999,30,56,4,8,0,0,0,0,0,0,0,1.866666667,0.133333333,0.266666667,0.05,7,0.233333333,C30H56N8O4,0.7998999
3324,595.1949216,2.470402967,18,34,18,4,0,0,0,0,0,0,0,1.888888889,1,0.222222222,0,4,0.222222222,C18H34N4O18,0.337137137
3325,595.4336126,11.30700146,33,58,7,2,0,0,0,0,0,0,0,1.757575758,0.212121212,0.060606061,0.054545455,6,0.181818182,C33H58N2O7,1
3326,597.4142692,11.16448569,32,56,8,2,0,0,0,0,0,0,0,1.75,0.25,0.0625,0.038461538,6,0.1875,C32H56N2O8,0.485785786
3327,597.4853558,12.33595556,34,64,6,2,0,0,0,0,0,0,0,1.882352941,0.176470588,0.058823529,0,4,0.117647059,C34H64N2O6,0.853553554
3328,598.4529257,10.26283579,31,59,6,5,0,0,0,0,0,0,0,1.903225806,0.193548387,0.161290323,0,5,0.161290323,C31H59N5O6,0.998498498
3329,598.9451692,11.40770087,14,19,16,0,0,5,0,0,0,0,0,1.357142857,1.142857143,0,0,8,0.571428571,C14H19O16P5,0.607207207
3330,599.4362605,9.092511887,36,58,5,2,0,0,0,0,0,0,0,1.611111111,0.138888889,0.055555556,0.174603175,9,0.25,C36H58N2O5,0.976276276
3331,600.4280439,12.29969563,29,61,11,1,0,0,0,0,0,0,0,2.103448276,0.379310345,0.034482759,0,0,0,C29H61NO11,0.553253253
3332,600.4329441,9.774230081,30,57,7,5,0,0,0,0,0,0,0,1.9,0.233333333,0.166666667,0,5,0.166666667,C30H57N5O7,1
3333,600.4329698,10.57426213,30,57,7,5,0,0,0,0,0,0,0,1.9,0.233333333,0.166666667,0,5,0.166666667,C30H57N5O7,0.214414414
3334,600.4486775,12.31574901,29,57,6,7,0,0,0,0,0,0,0,1.965517241,0.206896552,0.24137931,0,5,0.172413793,C29H57N7O6,0.41011011
3335,601.4652193,12.22430119,31,56,2,10,0,0,0,0,0,0,0,1.806451613,0.064516129,0.322580645,0.15,9,0.290322581,C31H56N10O2,0.85045045
3336,602.3679619,11.145098,34,51,8,1,0,0,0,0,0,0,0,1.5,0.235294118,0.029411765,0.189655172,10,0.294117647,C34H51NO8,0.642442442
3337,602.4436406,12.34407436,36,59,6,1,0,0,0,0,0,0,0,1.638888889,0.166666667,0.027777778,0.140625,8,0.222222222,C36H59NO6,0.838638639
3338,603.4039675,11.14040464,33,52,3,6,0,0,0,0,0,0,0,1.575757576,0.090909091,0.181818182,0.254901961,11,0.333333333,C33H52N6O3,0.557057057
3339,603.4068029,10.3047061,39,54,5,0,0,0,0,0,0,0,0,1.384615385,0.128205128,0,0.287671233,13,0.333333333,C39H54O5,1
3340,604.4074374,10.29887761,32,53,6,5,0,0,0,0,0,0,0,1.65625,0.1875,0.15625,0.145833333,9,0.28125,C32H53N5O6,0.846646647
3341,605.3871728,9.773323198,30,54,7,4,0,0,0,0,0,0,0,1.8,0.233333333,0.133333333,0.022222222,6,0.2,C30H54N4O7,0.84994995
3342,605.4025792,12.3239311,31,52,6,6,0,0,0,0,0,0,0,1.677419355,0.193548387,0.193548387,0.136363636,9,0.290322581,C31H52N6O6,0.792492492
3343,606.4062189,5.536729533,23,55,11,7,0,0,0,0,0,0,0,2.391304348,0.47826087,0.304347826,0,0,0,C23H55N7O11,0.357557558
3344,606.4368334,12.37190195,35,59,7,1,0,0,0,0,0,0,0,1.685714286,0.2,0.028571429,0.098360656,7,0.2,C35H59NO7,1
3345,607.4180713,12.30211756,31,54,6,6,0,0,0,0,0,0,0,1.741935484,0.193548387,0.193548387,0.090909091,8,0.258064516,C31H54N6O6,0.415815816
3346,607.4374386,11.2030229,39,58,5,0,0,0,0,0,0,0,0,1.487179487,0.128205128,0,0.232876712,11,0.282051282,C39H58O5,1
3347,609.3402652,12.81491013,32,44,6,6,0,0,0,0,0,0,0,1.375,0.1875,0.1875,0.347826087,14,0.4375,C32H44N6O6,0.177477477
3348,609.9360719,11.42203589,15,18,16,0,0,5,0,0,0,0,0,1.2,1.066666667,0,0,9.5,0.633333333,C15H18O16P5,1
3349,610.3836652,7.051036033,30,51,8,5,0,0,0,0,0,0,0,1.7,0.266666667,0.166666667,0.071428571,8,0.266666667,C30H51N5O8,1
3350,611.4290536,11.0927703,33,58,8,2,0,0,0,0,0,0,0,1.757575758,0.242424242,0.060606061,0.037037037,6,0.181818182,C33H58N2O8,0.587087087
3351,612.4311075,5.486005588,27,53,5,11,0,0,0,0,0,0,0,1.962962963,0.185185185,0.407407407,0,7,0.259259259,C27H53N11O5,0.700500501
3352,613.4176434,5.92289172,31,56,8,4,0,0,0,0,0,0,0,1.806451613,0.258064516,0.129032258,0,6,0.193548387,C31H56N4O8,0.997897898
3353,613.4433091,11.11683062,33,60,8,2,0,0,0,0,0,0,0,1.818181818,0.242424242,0.060606061,0,5,0.151515152,C33H60N2O8,0.487587588
3354,614.4262806,11.27212214,33,59,9,1,0,0,0,0,0,0,0,1.787878788,0.272727273,0.03030303,0,5,0.151515152,C33H59NO9,1
3355,614.4443375,12.56329949,37,59,6,1,0,0,0,0,0,0,0,1.594594595,0.162162162,0.027027027,0.166666667,9,0.243243243,C37H59NO6,0.342042042
3356,614.4633642,12.03579775,30,59,6,7,0,0,0,0,0,0,0,1.966666667,0.2,0.233333333,0,5,0.166666667,C30H59N7O6,0.481781782
3357,615.3362676,7.054669282,27,46,10,6,0,0,0,0,0,0,0,1.703703704,0.37037037,0.222222222,0,8,0.296296296,C27H46N6O10,0.878078078
3358,616.4789113,12.03322487,34,65,8,1,0,0,0,0,0,0,0,1.911764706,0.235294118,0.029411765,0,3,0.088235294,C34H65NO8,0.493693694
3359,618.4211426,11.39460455,28,55,8,7,0,0,0,0,0,0,0,1.964285714,0.285714286,0.25,0,5,0.178571429,C28H55N7O8,0.872872873
3360,622.4017182,4.863772929,28,55,10,5,0,0,0,0,0,0,0,1.964285714,0.357142857,0.178571429,0,4,0.142857143,C28H55N5O10,0.929129129
3361,624.5417635,13.04613704,35,69,4,5,0,0,0,0,0,0,0,1.971428571,0.114285714,0.142857143,0,4,0.114285714,C35H69N5O4,0.921321321
3362,625.3183793,10.61151996,32,48,12,0,0,0,0,0,0,0,0,1.5,0.375,0,0.115384615,9,0.28125,C32H48O12,0.538138138
3363,627.4343019,6.643080329,32,58,8,4,0,0,0,0,0,0,0,1.8125,0.25,0.125,0,6,0.1875,C32H58N4O8,0.995495495
3364,627.4595581,11.22200247,34,62,8,2,0,0,0,0,0,0,0,1.823529412,0.235294118,0.058823529,0,5,0.147058824,C34H62N2O8,0.683283283
3365,627.4597004,11.46220682,34,62,8,2,0,0,0,0,0,0,0,1.823529412,0.235294118,0.058823529,0,5,0.147058824,C34H62N2O8,0.683183183
3366,628.4425817,11.47208323,34,61,9,1,0,0,0,0,0,0,0,1.794117647,0.264705882,0.029411765,0,5,0.147058824,C34H61NO9,0.996896897
3367,628.4425614,11.77888872,34,61,9,1,0,0,0,0,0,0,0,1.794117647,0.264705882,0.029411765,0,5,0.147058824,C34H61NO9,0.9995996
3368,629.4967364,13.00734506,33,60,2,10,0,0,0,0,0,0,0,1.818181818,0.060606061,0.303030303,0.136363636,9,0.272727273,C33H60N10O2,0.315015015
3369,630.4214645,11.39705176,29,55,8,7,0,0,0,0,0,0,0,1.896551724,0.275862069,0.24137931,0,6,0.206896552,C29H55N7O8,0.407907908
3370,631.273593,10.13766197,33,42,12,0,0,0,0,0,0,0,0,1.272727273,0.363636364,0,0.259259259,13,0.393939394,C33H42O12,0.422922923
3371,632.4145613,11.17660775,31,57,10,3,0,0,0,0,0,0,0,1.838709677,0.322580645,0.096774194,0,5,0.161290323,C31H57N3O10,0.404104104
3372,632.4146171,11.58393811,32,53,6,7,0,0,0,0,0,0,0,1.65625,0.1875,0.21875,0.159090909,10,0.3125,C32H53N7O6,0.522522523
3373,632.4369719,11.35146751,29,57,8,7,0,0,0,0,0,0,0,1.965517241,0.275862069,0.24137931,0,5,0.172413793,C29H57N7O8,0.997597598
3374,634.356693,10.74299565,30,47,8,7,0,0,0,0,0,0,0,1.566666667,0.266666667,0.233333333,0.184210526,11,0.366666667,C30H47N7O8,0.45025025
3375,634.4161345,5.481597673,28,55,9,7,0,0,0,0,0,0,0,1.964285714,0.321428571,0.25,0,5,0.178571429,C28H55N7O9,0.414114114
3376,635.4514551,12.46390701,31,67,8,1,0,1,0,0,0,0,0,2.161290323,0.258064516,0.032258065,0,-0.5,-0.016129032,C31H67NO8P,0.348548549
3377,636.3452665,4.745401123,26,53,16,1,0,0,0,0,0,0,0,2.038461538,0.615384615,0.038461538,0,1,0.038461538,C26H53NO16,1
3378,636.4088558,11.12497913,34,55,5,5,0,0,0,0,0,0,0,1.617647059,0.147058824,0.147058824,0.188679245,10,0.294117647,C34H55N5O5,0.736136136
3379,637.391268,11.3758112,31,52,8,6,0,0,0,0,0,0,0,1.677419355,0.258064516,0.193548387,0.095238095,9,0.290322581,C31H52N6O8,0.701601602
3380,637.4785713,11.80802508,36,64,7,2,0,0,0,0,0,0,0,1.777777778,0.194444444,0.055555556,0.049180328,6,0.166666667,C36H64N2O7,1
3381,638.9569122,11.63655414,15,18,18,2,0,4,0,0,0,0,0,1.2,1.2,0.133333333,0,10,0.666666667,C15H18N2O18P4,0.992592593
3382,641.4344088,11.64697668,26,52,5,14,0,0,0,0,0,0,0,2,0.192307692,0.538461538,0,8,0.307692308,C26H52N14O5,0.606506507
3383,641.4510236,11.62111115,33,60,8,4,0,0,0,0,0,0,0,1.818181818,0.242424242,0.121212121,0,6,0.181818182,C33H60N4O8,0.603203203
3384,641.4507809,11.79624662,34,56,4,8,0,0,0,0,0,0,0,1.647058824,0.117647059,0.235294118,0.208333333,11,0.323529412,C34H56N8O4,0.468568569
3385,641.474542,11.57428348,35,64,8,2,0,0,0,0,0,0,0,1.828571429,0.228571429,0.057142857,0,5,0.142857143,C35H64N2O8,0.994994995
3386,642.4555257,11.80783301,31,59,7,7,0,0,0,0,0,0,0,1.903225806,0.225806452,0.225806452,0,6,0.193548387,C31H59N7O7,0.422822823
3387,642.4923532,4.43214324,32,63,6,7,0,0,0,0,0,0,0,1.96875,0.1875,0.21875,0,5,0.15625,C32H63N7O6,0.9995996
3388,644.4128305,11.64897872,31,58,7,5,0,1,0,0,0,0,0,1.870967742,0.225806452,0.161290323,0,6,0.193548387,C31H58N5O7P,0.491091091
3389,644.4362819,11.34356389,35,57,6,5,0,0,0,0,0,0,0,1.628571429,0.171428571,0.142857143,0.166666667,10,0.285714286,C35H57N5O6,0.305305305
3390,645.491613,12.09283702,33,60,3,10,0,0,0,0,0,0,0,1.818181818,0.090909091,0.303030303,0.11627907,9,0.272727273,C33H60N10O3,0.530830831
3391,646.4311611,11.59357345,32,59,10,3,0,0,0,0,0,0,0,1.84375,0.3125,0.09375,0,5,0.15625,C32H59N3O10,0.495795796
3392,647.3904721,10.8178017,35,54,9,2,0,0,0,0,0,0,0,1.542857143,0.257142857,0.057142857,0.157894737,10,0.285714286,C35H54N2O9,0.755555556
3393,647.413145,11.87407652,32,58,11,2,0,0,0,0,0,0,0,1.8125,0.34375,0.0625,0,5,0.15625,C32H58N2O11,0.38028028
3394,649.3910315,11.6084622,32,52,8,6,0,0,0,0,0,0,0,1.625,0.25,0.1875,0.136363636,10,0.3125,C32H52N6O8,0.578978979
3395,649.4152749,6.613689922,46,52,1,2,0,0,0,0,0,0,0,1.130434783,0.02173913,0.043478261,0.471264368,22,0.47826087,C46H52N2O,0.162862863
3396,650.4226422,11.60354767,31,59,11,3,0,0,0,0,0,0,0,1.903225806,0.35483871,0.096774194,0,4,0.129032258,C31H59N3O11,0.608108108
3397,650.423438,11.71221298,35,57,5,5,0,0,0,0,0,0,0,1.628571429,0.142857143,0.142857143,0.181818182,10,0.285714286,C35H57N5O5,0.699299299
3398,650.4683347,9.715801951,28,55,3,15,0,0,0,0,0,0,0,1.964285714,0.107142857,0.535714286,0,9,0.321428571,C28H55N15O3,0.946246246
3399,653.4764725,11.46663157,36,64,8,2,0,0,0,0,0,0,0,1.777777778,0.222222222,0.055555556,0.033333333,6,0.166666667,C36H64N2O8,0.663663664
3400,655.4900962,11.4481131,36,66,8,2,0,0,0,0,0,0,0,1.833333333,0.222222222,0.055555556,0,5,0.138888889,C36H66N2O8,0.91961962
3401,656.4939363,10.47962197,34,65,7,5,0,0,0,0,0,0,0,1.911764706,0.205882353,0.147058824,0,5,0.147058824,C34H65N5O7,0.985685686
3402,657.4788555,9.55021103,39,64,6,2,0,0,0,0,0,0,0,1.641025641,0.153846154,0.051282051,0.147058824,9,0.230769231,C39H64N2O6,0.946446446
3403,658.4278163,11.75097048,33,59,10,3,0,0,0,0,0,0,0,1.787878788,0.303030303,0.090909091,0,6,0.181818182,C33H59N3O10,0.778078078
3404,658.4749153,10.03677185,33,63,8,5,0,0,0,0,0,0,0,1.909090909,0.242424242,0.151515152,0,5,0.151515152,C33H63N5O8,0.808108108
3405,659.4313285,11.75644449,31,58,9,6,0,0,0,0,0,0,0,1.870967742,0.290322581,0.193548387,0,6,0.193548387,C31H58N6O9,0.452252252
3406,661.4513945,10.5203738,32,56,5,10,0,0,0,0,0,0,0,1.75,0.15625,0.3125,0.128205128,10,0.3125,C32H56N10O5,0.352052052
