FeatureID,mz,RT,DBE,C,H,O,N,S,P,Cl,Br,B,Se,I,H/C,O/C,N/C,AI-mod,DBE,DBE/C,C_log10,H_log10,H/C_log2
6852,299.2000364,10.28396888,8,20,26,2,0,0,0,0,0,0,0,0,1.3,0.1,0,0.368421053,8,0.4,1.301029996,1.414973348,0.378511623
6853,300.1435748,5.48682297,5,14,21,6,1,0,0,0,0,0,0,0,1.5,0.428571429,0.071428571,0.15,5,0.357142857,1.146128036,1.322219295,0.584962501
6854,301.1794056,5.294856959,8,19,24,3,0,0,0,0,0,0,0,0,1.263157895,0.157894737,0,0.371428571,8,0.421052632,1.278753601,1.380211242,0.337034988
6873,345.2064399,6.212887335,8,21,28,4,0,0,0,0,0,0,0,0,1.333333333,0.19047619,0,0.315789474,8,0.380952381,1.322219295,1.447158031,0.415037499
6875,347.1278602,3.558463732,7,14,20,5,4,0,0,0,0,0,0,0,1.428571429,0.357142857,0.285714286,0.333333333,7,0.5,1.146128036,1.301029996,0.514573173
6880,351.252648,10.56158987,5,21,34,4,0,0,0,0,0,0,0,0,1.619047619,0.19047619,0,0.157894737,5,0.238095238,1.322219295,1.531478917,0.695145418
6882,361.1428234,1.95691865,10,18,20,6,2,0,0,0,0,0,0,0,1.111111111,0.333333333,0.111111111,0.461538462,10,0.555555556,1.255272505,1.301029996,0.152003093
6887,363.1925843,6.406703153,8,19,26,5,2,0,0,0,0,0,0,0,1.368421053,0.263157895,0.105263158,0.310344828,8,0.421052632,1.278753601,1.414973348,0.452512205
6891,369.3843841,11.97898828,1,23,48,1,2,0,0,0,0,0,0,0,2.086956522,0.043478261,0.086956522,0,1,0.043478261,1.361727836,1.681241237,1.061400545
6892,370.2590698,7.665563416,4,20,35,5,1,0,0,0,0,0,0,0,1.75,0.25,0.05,0.060606061,4,0.2,1.301029996,1.544068044,0.807354922
6897,384.2958048,5.021818367,-0.5,16,39,6,4,0,0,0,0,0,0,0,2.4375,0.375,0.25,0,-0.5,-0.03125,1.204119983,1.591064607,1.285402219
6906,415.1735057,8.321919841,11,23,26,7,0,0,0,0,0,0,0,0,1.130434783,0.304347826,0,0.384615385,11,0.47826087,1.361727836,1.414973348,0.176877763
6915,433.2589096,6.518893642,8,25,36,6,0,0,0,0,0,0,0,0,1.44,0.24,0,0.227272727,8,0.32,1.397940009,1.556302501,0.526068812
6916,433.2584061,6.777204653,8,25,36,6,0,0,0,0,0,0,0,0,1.44,0.24,0,0.227272727,8,0.32,1.397940009,1.556302501,0.526068812
6924,455.2418389,8.842432236,2,20,39,9,0,0,1,0,0,0,0,0,1.95,0.45,0,0,2,0.1,1.301029996,1.591064607,0.963474124
6926,465.2623258,10.05171341,3,22,41,8,0,0,1,0,0,0,0,0,1.863636364,0.363636364,0,0,3,0.136363636,1.342422681,1.612783857,0.898120386
6927,479.2628186,8.12174049,8,26,38,8,0,0,0,0,0,0,0,0,1.461538462,0.307692308,0,0.181818182,8,0.307692308,1.414973348,1.579783597,0.547487796
6932,537.2675152,6.701785293,11,20,32,6,12,0,0,0,0,0,0,0,1.6,0.3,0.6,0.4,11,0.55,1.301029996,1.505149978,0.678071905
6936,559.8918001,10.451899,3,6,14,19,1,0,5,0,0,0,0,0,2.333333333,3.166666667,0.166666667,0,3,0.5,0.77815125,1.146128036,1.222392421
6938,588.2329113,8.577281582,2.5,24,47,8,1,0,1,0,1,0,0,0,1.958333333,0.333333333,0.041666667,0,2.5,0.104166667,1.380211242,1.672097858,0.969626351
6942,644.4772308,10.93437096,4,35,65,9,1,0,0,0,0,0,0,0,1.857142857,0.257142857,0.028571429,0,4,0.114285714,1.544068044,1.812913357,0.893084796
6957,172.0969155,2.403618727,3,8,13,3,1,0,0,0,0,0,0,0,1.625,0.375,0.125,0.181818182,3,0.375,0.903089987,1.113943352,0.700439718
6958,181.0982962,2.907959828,9,14,12,0,0,0,0,0,0,0,0,0,0.857142857,0,0,0.642857143,9,0.642857143,1.146128036,1.079181246,-0.222392422
6962,215.0521049,2.209594949,5.5,7,8,5,3,0,0,0,0,0,0,0,1.142857143,0.714285714,0.428571429,1,5.5,0.785714286,0.84509804,0.903089987,0.192645078
6966,246.0995586,0.867389123,4,10,15,6,1,0,0,0,0,0,0,0,1.5,0.6,0.1,0.083333333,4,0.4,1,1.176091259,0.584962501
6967,247.0580814,0.653526895,5,7,11,4,4,0,1,0,0,0,0,0,1.571428571,0.571428571,0.571428571,0,5,0.714285714,0.84509804,1.041392685,0.652076696
6968,257.0765733,2.48669313,6,10,12,6,2,0,0,0,0,0,0,0,1.2,0.6,0.2,0.4,6,0.6,1,1.079181246,0.263034406
6971,264.1596053,5.877221962,6,15,21,3,1,0,0,0,0,0,0,0,1.4,0.2,0.066666667,0.32,6,0.4,1.176091259,1.322219295,0.485426827
6975,269.0879166,0.947096921,7,10,12,5,4,0,0,0,0,0,0,0,1.2,0.5,0.4,0.714285714,7,0.7,1,1.079181246,0.263034406
6976,270.0994139,9.307123387,1,9,19,6,1,1,0,0,0,0,0,0,2.111111111,0.666666667,0.111111111,0,1,0.111111111,0.954242509,1.278753601,1.078002512
6977,271.057142,9.827613967,2,8,15,8,0,0,1,0,0,0,0,0,1.875,1,0,0,2,0.25,0.903089987,1.176091259,0.906890596
6988,289.1793691,8.275180736,7,18,24,3,0,0,0,0,0,0,0,0,1.333333333,0.166666667,0,0.333333333,7,0.388888889,1.255272505,1.380211242,0.415037499
6991,299.1999502,7.315260863,8,20,26,2,0,0,0,0,0,0,0,0,1.3,0.1,0,0.368421053,8,0.4,1.301029996,1.414973348,0.378511623
6992,299.2000226,7.751956373,8,20,26,2,0,0,0,0,0,0,0,0,1.3,0.1,0,0.368421053,8,0.4,1.301029996,1.414973348,0.378511623
6993,299.2000476,9.004191196,8,20,26,2,0,0,0,0,0,0,0,0,1.3,0.1,0,0.368421053,8,0.4,1.301029996,1.414973348,0.378511623
6994,302.2144598,10.67367954,2.5,15,29,4,2,0,0,0,0,0,0,0,1.933333333,0.266666667,0.133333333,0,2.5,0.166666667,1.176091259,1.462397998,0.951090399
6996,307.2256013,9.129105551,5,19,30,3,0,0,0,0,0,0,0,0,1.578947368,0.157894737,0,0.2,5,0.263157895,1.278753601,1.477121255,0.658963082
7000,313.2156813,9.054778876,8,21,28,2,0,0,0,0,0,0,0,0,1.333333333,0.095238095,0,0.35,8,0.380952381,1.322219295,1.447158031,0.415037499
7002,314.1801346,0.89781132,5,13,23,4,5,0,0,0,0,0,0,0,1.769230769,0.307692308,0.384615385,0.083333333,5,0.384615385,1.113943352,1.361727836,0.823122238
7003,317.2476078,11.2683523,6,21,32,2,0,0,0,0,0,0,0,0,1.523809524,0.095238095,0,0.25,6,0.285714286,1.322219295,1.505149978,0.607682577
7008,335.2212073,7.710215513,6,20,30,4,0,0,0,0,0,0,0,0,1.5,0.2,0,0.222222222,6,0.3,1.301029996,1.477121255,0.584962501
7011,337.2008003,4.841334579,6,19,28,5,0,0,0,0,0,0,0,0,1.473684211,0.263157895,0,0.212121212,6,0.315789474,1.278753601,1.447158031,0.559427409
7012,337.2218096,6.356297101,1,16,32,7,0,0,0,0,0,0,0,0,2,0.4375,0,0,1,0.0625,1.204119983,1.505149978,1
7014,350.2381489,10.44999366,6,20,31,4,1,0,0,0,0,0,0,0,1.55,0.2,0.05,0.205882353,6,0.3,1.301029996,1.491361694,0.632268215
7017,351.2531672,11.19789425,5,21,34,4,0,0,0,0,0,0,0,0,1.619047619,0.19047619,0,0.157894737,5,0.238095238,1.322219295,1.531478917,0.695145418
7018,359.2588425,4.436092346,7,23,34,3,0,0,0,0,0,0,0,0,1.47826087,0.130434783,0,0.255813953,7,0.304347826,1.361727836,1.531478917,0.563900886
7020,359.2583597,10.00093858,7,23,34,3,0,0,0,0,0,0,0,0,1.47826087,0.130434783,0,0.255813953,7,0.304347826,1.361727836,1.531478917,0.563900886
7037,418.245921,7.152115588,4,20,35,8,1,0,0,0,0,0,0,0,1.75,0.4,0.05,0,4,0.2,1.301029996,1.544068044,0.807354922
7040,435.1824654,3.356373931,11,16,22,5,10,0,0,0,0,0,0,0,1.375,0.3125,0.625,1,11,0.6875,1.204119983,1.342422681,0.459431619
7041,446.2307823,8.710376501,5,21,36,7,1,0,1,0,0,0,0,0,1.714285714,0.333333333,0.047619048,0.032258065,5,0.238095238,1.322219295,1.556302501,0.777607578
7046,457.1119471,3.248761651,10,17,21,9,4,0,1,0,0,0,0,0,1.235294118,0.529411765,0.235294118,0.4,10,0.588235294,1.230448921,1.322219295,0.304854582
7047,466.2909987,9.037159866,2,22,44,7,1,0,1,0,0,0,0,0,2,0.318181818,0.045454545,0,2,0.090909091,1.342422681,1.643452676,1
7048,468.2797794,9.414492538,11,27,38,2,3,0,1,0,0,0,0,0,1.407407407,0.074074074,0.111111111,0.363636364,11,0.407407407,1.431363764,1.579783597,0.493040011
7049,469.2792778,9.585830573,6,25,40,8,0,0,0,0,0,0,0,0,1.6,0.32,0,0.095238095,6,0.24,1.397940009,1.602059991,0.678071905
7051,472.2473855,9.225003638,6,23,38,7,1,0,1,0,0,0,0,0,1.652173913,0.304347826,0.043478261,0.085714286,6,0.260869565,1.361727836,1.579783597,0.724365557
7052,472.2471166,9.356596987,6,23,38,7,1,0,1,0,0,0,0,0,1.652173913,0.304347826,0.043478261,0.085714286,6,0.260869565,1.361727836,1.579783597,0.724365557
7053,472.2451512,9.43977206,6,23,38,7,1,0,1,0,0,0,0,0,1.652173913,0.304347826,0.043478261,0.085714286,6,0.260869565,1.361727836,1.579783597,0.724365557
7055,474.2592984,9.457383533,5,23,40,7,1,0,1,0,0,0,0,0,1.739130435,0.304347826,0.043478261,0.028571429,5,0.217391304,1.361727836,1.602059991,0.798366139
7058,476.2747376,9.745845406,4,23,42,7,1,0,1,0,0,0,0,0,1.826086957,0.304347826,0.043478261,0,4,0.173913043,1.361727836,1.62324929,0.868755467
7059,481.2575359,9.624346077,3,22,41,9,0,0,1,0,0,0,0,0,1.863636364,0.409090909,0,0,3,0.136363636,1.342422681,1.612783857,0.898120386
7061,483.2583038,7.242387926,7,25,38,9,0,0,0,0,0,0,0,0,1.52,0.36,0,0.12195122,7,0.28,1.397940009,1.579783597,0.604071324
7062,483.2580536,8.654370976,7,25,38,9,0,0,0,0,0,0,0,0,1.52,0.36,0,0.12195122,7,0.28,1.397940009,1.579783597,0.604071324
7063,485.2741124,9.183653678,6,25,40,9,0,0,0,0,0,0,0,0,1.6,0.36,0,0.073170732,6,0.24,1.397940009,1.602059991,0.678071905
7064,485.2740637,9.312061456,6,25,40,9,0,0,0,0,0,0,0,0,1.6,0.36,0,0.073170732,6,0.24,1.397940009,1.602059991,0.678071905
7065,487.2880847,9.544243214,5,25,42,9,0,0,0,0,0,0,0,0,1.68,0.36,0,0.024390244,5,0.2,1.397940009,1.62324929,0.748461233
7068,504.3105021,9.550653949,4,25,45,9,1,0,0,0,0,0,0,0,1.8,0.36,0.04,0,4,0.16,1.397940009,1.653212514,0.847996907
7069,504.3106886,9.600910986,4,25,45,9,1,0,0,0,0,0,0,0,1.8,0.36,0.04,0,4,0.16,1.397940009,1.653212514,0.847996907
7073,508.3026003,8.103877111,3,24,46,8,1,0,1,0,0,0,0,0,1.916666667,0.333333333,0.041666667,0,3,0.125,1.380211242,1.662757832,0.938599456
7081,528.3744861,8.711006231,5,26,49,6,5,0,0,0,0,0,0,0,1.884615385,0.230769231,0.192307692,0,5,0.192307692,1.414973348,1.69019608,0.914270126
7082,529.3235777,4.852676009,6,25,44,8,4,0,0,0,0,0,0,0,1.76,0.32,0.16,0,6,0.24,1.397940009,1.643452676,0.815575429
7087,532.439187,12.61263593,1,30,61,4,1,1,0,0,0,0,0,0,2.033333333,0.133333333,0.033333333,0,1,0.033333333,1.477121255,1.785329835,1.023846742
7088,536.2727481,9.293701653,9,28,42,7,1,0,1,0,0,0,0,0,1.5,0.25,0.035714286,0.2,9,0.321428571,1.447158031,1.62324929,0.584962501
7091,537.3040762,9.003607629,8,29,44,9,0,0,0,0,0,0,0,0,1.517241379,0.310344828,0,0.142857143,8,0.275862069,1.462397998,1.643452676,0.601450623
7094,538.2930558,9.531430008,8,28,44,7,1,0,1,0,0,0,0,0,1.571428571,0.25,0.035714286,0.155555556,8,0.285714286,1.447158031,1.643452676,0.652076696
7097,540.3285914,7.51292581,2,25,50,9,1,0,1,0,0,0,0,0,2,0.36,0.04,0,2,0.08,1.397940009,1.698970004,1
7099,546.3488975,10.02990977,4,28,52,7,1,0,1,0,0,0,0,0,1.857142857,0.25,0.035714286,0,4,0.142857143,1.447158031,1.716003344,0.893084796
7106,552.302485,4.836259329,8,29,46,7,1,0,1,0,0,0,0,0,1.586206897,0.24137931,0.034482759,0.14893617,8,0.275862069,1.462397998,1.662757832,0.665580961
7109,553.2777478,9.696725652,4,25,45,11,0,0,1,0,0,0,0,0,1.8,0.44,0,0,4,0.16,1.397940009,1.653212514,0.847996907
7112,554.3250692,9.820566192,7,29,48,7,1,0,1,0,0,0,0,0,1.655172414,0.24137931,0.034482759,0.106382979,7,0.24137931,1.462397998,1.681241237,0.726981506
7113,557.2577817,4.834788421,10,26,38,8,4,0,0,0,0,0,0,0,1.461538462,0.307692308,0.153846154,0.222222222,10,0.384615385,1.414973348,1.579783597,0.547487796
7122,568.2783531,8.967900849,10,23,37,8,9,0,0,0,0,0,0,0,1.608695652,0.347826087,0.391304348,0.15,10,0.434782609,1.361727836,1.568201724,0.685891409
7124,570.2940887,9.562334616,9,23,39,8,9,0,0,0,0,0,0,0,1.695652174,0.347826087,0.391304348,0.05,9,0.391304348,1.361727836,1.591064607,0.761840263
7128,571.2888821,9.607437519,3,25,47,12,0,0,1,0,0,0,0,0,1.88,0.48,0,0,3,0.12,1.397940009,1.672097858,0.910732662
7129,572.3104336,9.902054702,8,23,41,8,9,0,0,0,0,0,0,0,1.782608696,0.347826087,0.391304348,0,8,0.347826087,1.361727836,1.612783857,0.833990049
7133,574.314499,7.469343501,6,28,48,9,1,0,1,0,0,0,0,0,1.714285714,0.321428571,0.035714286,0.023255814,6,0.214285714,1.447158031,1.681241237,0.777607578
7134,574.3136213,7.850206824,6,28,48,9,1,0,1,0,0,0,0,0,1.714285714,0.321428571,0.035714286,0.023255814,6,0.214285714,1.447158031,1.681241237,0.777607578
7143,584.3370229,8.806180317,7,30,50,8,1,0,1,0,0,0,0,0,1.666666667,0.266666667,0.033333333,0.083333333,7,0.233333333,1.477121255,1.698970004,0.736965594
7146,587.1839959,8.444966513,10,24,34,9,4,2,0,0,0,0,0,0,1.416666667,0.375,0.166666667,0.111111111,10,0.416666667,1.380211242,1.531478917,0.502500341
7147,587.1837841,8.609253886,10,24,34,9,4,2,0,0,0,0,0,0,1.416666667,0.375,0.166666667,0.111111111,10,0.416666667,1.380211242,1.531478917,0.502500341
7148,588.233091,8.125242338,9,25,38,11,3,0,1,0,0,0,0,0,1.52,0.44,0.12,0.096774194,9,0.36,1.397940009,1.579783597,0.604071324
7149,588.2321025,8.404025862,2.5,24,47,8,1,0,1,0,1,0,0,0,1.958333333,0.333333333,0.041666667,0,2.5,0.104166667,1.380211242,1.672097858,0.969626351
7150,592.3252612,6.077433873,5,28,50,10,1,0,1,0,0,0,0,0,1.785714286,0.357142857,0.035714286,0,5,0.178571429,1.447158031,1.698970004,0.836501268
7151,592.3248171,6.649658307,5,28,50,10,1,0,1,0,0,0,0,0,1.785714286,0.357142857,0.035714286,0,5,0.178571429,1.447158031,1.698970004,0.836501268
7152,592.3260609,7.570316918,5,28,50,10,1,0,1,0,0,0,0,0,1.785714286,0.357142857,0.035714286,0,5,0.178571429,1.447158031,1.698970004,0.836501268
7153,592.3259348,7.652607747,5,28,50,10,1,0,1,0,0,0,0,0,1.785714286,0.357142857,0.035714286,0,5,0.178571429,1.447158031,1.698970004,0.836501268
7156,593.2737488,9.66535618,6,27,45,12,0,0,1,0,0,0,0,0,1.666666667,0.444444444,0,0,6,0.222222222,1.431363764,1.653212514,0.736965594
7157,594.1693371,8.453397453,8,24,39,8,1,0,4,0,0,0,0,0,1.625,0.333333333,0.041666667,0.1,8,0.333333333,1.380211242,1.591064607,0.700439718
7158,594.1694935,8.819507703,8,24,39,8,1,0,4,0,0,0,0,0,1.625,0.333333333,0.041666667,0.1,8,0.333333333,1.380211242,1.591064607,0.700439718
7159,596.1848969,9.117929458,7,24,41,8,1,0,4,0,0,0,0,0,1.708333333,0.333333333,0.041666667,0.033333333,7,0.291666667,1.380211242,1.612783857,0.772589504
7161,603.4027468,11.2646685,5,29,54,9,4,0,0,0,0,0,0,0,1.862068966,0.310344828,0.137931034,0,5,0.172413793,1.462397998,1.73239376,0.896906507
7163,605.4225401,11.00120335,12,39,56,5,0,0,0,0,0,0,0,0,1.435897436,0.128205128,0,0.260273973,12,0.307692308,1.591064607,1.748188027,0.521952703
7164,606.3420033,8.739610429,5,29,52,10,1,0,1,0,0,0,0,0,1.793103448,0.344827586,0.034482759,0,5,0.172413793,1.462397998,1.716003344,0.842458723
7167,609.2026932,9.914726948,3,20,41,11,4,2,1,0,0,0,0,0,2.05,0.55,0.2,0,3,0.15,1.301029996,1.612783857,1.03562391
7168,610.2908745,7.818700408,5.5,28,49,9,1,0,1,1,0,0,0,0,1.75,0.321428571,0.035714286,0,5.5,0.196428571,1.447158031,1.69019608,0.807354922
7170,613.1596803,0.851405897,14,20,24,13,10,0,0,0,0,0,0,0,1.2,0.65,0.5,0.714285714,14,0.7,1.301029996,1.380211242,0.263034406
7172,620.3115414,9.828792849,12,27,41,8,9,0,0,0,0,0,0,0,1.518518519,0.296296296,0.333333333,0.25,12,0.444444444,1.431363764,1.612783857,0.602664503
7174,621.4177231,10.27759177,12,39,56,6,0,0,0,0,0,0,0,0,1.435897436,0.153846154,0,0.25,12,0.307692308,1.591064607,1.748188027,0.521952703
7178,638.2458105,8.669164394,5.5,28,49,8,1,0,1,0,1,0,0,0,1.75,0.285714286,0.035714286,0.022727273,5.5,0.196428571,1.447158031,1.69019608,0.807354922
7179,639.405512,10.32598095,16,42,54,5,0,0,0,0,0,0,0,0,1.285714286,0.119047619,0,0.341772152,16,0.380952381,1.62324929,1.73239376,0.36257008
7180,639.4275193,10.34980362,11,39,58,7,0,0,0,0,0,0,0,0,1.487179487,0.179487179,0,0.211267606,11,0.282051282,1.591064607,1.763427994,0.572578776
7182,641.1912872,2.010271413,14,22,28,13,10,0,0,0,0,0,0,0,1.272727273,0.590909091,0.454545455,0.454545455,14,0.636363636,1.342422681,1.447158031,0.347923304
7185,645.3636447,10.29607561,11,36,52,10,0,0,0,0,0,0,0,0,1.444444444,0.277777778,0,0.193548387,11,0.305555556,1.556302501,1.716003344,0.530514716
7190,666.3698514,8.843943403,5,31,55,14,1,0,0,0,0,0,0,0,1.774193548,0.451612903,0.032258065,0,5,0.161290323,1.491361694,1.740362689,0.827163403
7191,666.369675,9.06871986,5,31,55,14,1,0,0,0,0,0,0,0,1.774193548,0.451612903,0.032258065,0,5,0.161290323,1.491361694,1.740362689,0.827163403
7197,693.4367983,11.01843256,13,42,60,8,0,0,0,0,0,0,0,0,1.428571429,0.19047619,0,0.236842105,13,0.30952381,1.62324929,1.77815125,0.514573173
7198,714.4385018,10.63561158,7,37,63,12,1,0,0,0,0,0,0,0,1.702702703,0.324324324,0.027027027,0.016666667,7,0.189189189,1.568201724,1.799340549,0.767826558
7206,802.5102217,10.99758872,11,45,71,11,1,0,0,0,0,0,0,0,1.577777778,0.244444444,0.022222222,0.12987013,11,0.244444444,1.653212514,1.851258349,0.657894023
7207,804.5231264,11.07610846,10,45,73,11,1,0,0,0,0,0,0,0,1.622222222,0.244444444,0.022222222,0.103896104,10,0.222222222,1.653212514,1.86332286,0.697971462
7209,816.52598,11.28587098,11,46,73,11,1,0,0,0,0,0,0,0,1.586956522,0.239130435,0.02173913,0.126582278,11,0.239130435,1.662757832,1.86332286,0.666262603
7214,832.5201314,10.82085069,11,46,73,12,1,0,0,0,0,0,0,0,1.586956522,0.260869565,0.02173913,0.115384615,11,0.239130435,1.662757832,1.86332286,0.666262603
7215,836.51505,10.31219401,10,45,73,13,1,0,0,0,0,0,0,0,1.622222222,0.288888889,0.022222222,0.08,10,0.222222222,1.653212514,1.86332286,0.697971462
7216,836.5150746,10.34284336,10,45,73,13,1,0,0,0,0,0,0,0,1.622222222,0.288888889,0.022222222,0.08,10,0.222222222,1.653212514,1.86332286,0.697971462
7217,836.5137669,10.58931255,10,45,73,13,1,0,0,0,0,0,0,0,1.622222222,0.288888889,0.022222222,0.08,10,0.222222222,1.653212514,1.86332286,0.697971462
7223,846.5361424,11.14044589,8,45,77,12,1,0,0,0,0,0,0,0,1.711111111,0.266666667,0.022222222,0.039473684,8,0.177777778,1.653212514,1.886490725,0.774933444
7243,163.0975656,2.715296651,5.5,10,12,1,1,0,0,0,0,0,0,0,1.2,0.1,0.1,0.529411765,5.5,0.55,1,1.079181246,0.263034406
7244,178.0726315,1.093907216,6.5,9,9,2,2,0,0,0,0,0,0,0,1,0.222222222,0.222222222,0.75,6.5,0.722222222,0.954242509,0.954242509,0
7246,191.1430786,5.96674715,5,13,18,1,0,0,0,0,0,0,0,0,1.384615385,0.076923077,0,0.36,5,0.384615385,1.113943352,1.255272505,0.469485284
7248,202.1078185,2.899377238,3,9,15,4,1,0,0,0,0,0,0,0,1.666666667,0.444444444,0.111111111,0.083333333,3,0.333333333,0.954242509,1.176091259,0.736965594
7249,202.1077676,3.619481238,3,9,15,4,1,0,0,0,0,0,0,0,1.666666667,0.444444444,0.111111111,0.083333333,3,0.333333333,0.954242509,1.176091259,0.736965594
7252,214.1209958,3.70728968,8,14,15,1,1,0,0,0,0,0,0,0,1.071428571,0.071428571,0.071428571,0.56,8,0.571428571,1.146128036,1.176091259,0.099535673
7253,217.1589624,9.556766773,6,15,20,1,0,0,0,0,0,0,0,0,1.333333333,0.066666667,0,0.379310345,6,0.4,1.176091259,1.301029996,0.415037499
7254,227.1028495,1.740148615,5,10,14,4,2,0,0,0,0,0,0,0,1.4,0.4,0.2,0.333333333,5,0.5,1,1.146128036,0.485426827
7257,236.0919955,4.585512579,7,12,13,4,1,0,0,0,0,0,0,0,1.083333333,0.333333333,0.083333333,0.5,7,0.583333333,1.079181246,1.113943352,0.115477217
7258,236.1132104,0.872038294,2,9,17,6,1,0,0,0,0,0,0,0,1.888888889,0.666666667,0.111111111,0,2,0.222222222,0.954242509,1.230448921,0.91753784
7259,240.9527192,0.536853601,6,4,3,4,4,0,1,0,0,0,0,0,0.75,1,1,0,6,1.5,0.602059991,0.477121255,-0.415037499
7261,246.1139855,8.925706194,8,14,15,3,1,0,0,0,0,0,0,0,1.071428571,0.214285714,0.071428571,0.52173913,8,0.571428571,1.146128036,1.176091259,0.099535673
7264,266.1283259,1.213105178,3,5,15,4,9,0,0,0,0,0,0,0,3,0.8,1.8,0,3,0.6,0.698970004,1.176091259,1.584962501
7266,275.2002599,8.22041592,6,18,26,2,0,0,0,0,0,0,0,0,1.444444444,0.111111111,0,0.294117647,6,0.333333333,1.255272505,1.414973348,0.530514716
7267,277.2159633,8.178633242,5,18,28,2,0,0,0,0,0,0,0,0,1.555555556,0.111111111,0,0.235294118,5,0.277777778,1.255272505,1.447158031,0.637429921
7270,291.1573281,7.381601717,7,17,22,4,0,0,0,0,0,0,0,0,1.294117647,0.235294118,0,0.333333333,7,0.411764706,1.230448921,1.342422681,0.371968777
7271,294.2270877,4.446145006,0,14,31,5,1,0,0,0,0,0,0,0,2.214285714,0.357142857,0.071428571,0,0,0,1.146128036,1.491361694,1.146841388
7272,297.1545527,0.646002678,6,13,20,4,4,0,0,0,0,0,0,0,1.538461538,0.307692308,0.307692308,0.285714286,6,0.461538462,1.113943352,1.301029996,0.621488376
7273,301.2156402,7.405140399,7,20,28,2,0,0,0,0,0,0,0,0,1.4,0.1,0,0.315789474,7,0.35,1.301029996,1.447158031,0.485426827
7274,301.2156989,8.774837074,7,20,28,2,0,0,0,0,0,0,0,0,1.4,0.1,0,0.315789474,7,0.35,1.301029996,1.447158031,0.485426827
7276,310.0765194,1.580191649,4,10,15,10,1,0,0,0,0,0,0,0,1.5,1,0.1,0,4,0.4,1,1.176091259,0.584962501
7277,314.2150864,9.750488049,8,20,27,2,1,0,0,0,0,0,0,0,1.35,0.1,0.05,0.361111111,8,0.4,1.301029996,1.431363764,0.432959407
7281,316.114546,1.391250304,6,12,17,7,3,0,0,0,0,0,0,0,1.416666667,0.583333333,0.25,0.181818182,6,0.5,1.079181246,1.230448921,0.502500341
7282,317.1736032,3.29376036,4,14,24,6,2,0,0,0,0,0,0,0,1.714285714,0.428571429,0.142857143,0,4,0.285714286,1.146128036,1.380211242,0.777607578
7283,318.0973335,3.428000232,10,16,15,6,1,0,0,0,0,0,0,0,0.9375,0.375,0.0625,0.541666667,10,0.625,1.204119983,1.176091259,-0.093109404
7287,324.0926796,3.025705958,4,11,17,10,1,0,0,0,0,0,0,0,1.545454545,0.909090909,0.090909091,0,4,0.363636364,1.041392685,1.230448921,0.628031222
7288,325.2207847,4.472828954,0,15,32,7,0,0,0,0,0,0,0,0,2.133333333,0.466666667,0,0,0,0,1.176091259,1.505149978,1.093109404
7289,326.2328616,7.519404338,4,18,31,4,1,0,0,0,0,0,0,0,1.722222222,0.222222222,0.055555556,0.1,4,0.222222222,1.255272505,1.491361694,0.784271309
7290,329.0475395,3.023606922,5,11,14,10,0,0,0,0,0,0,0,0,1.272727273,0.909090909,0,0,5,0.454545455,1.041392685,1.146128036,0.347923304
7292,329.0953008,0.883519516,3,8,16,10,4,0,0,0,0,0,0,0,2,1.25,0.5,0,3,0.375,0.903089987,1.204119983,1
7293,330.2388142,2.352261358,3,16,31,4,3,0,0,0,0,0,0,0,1.9375,0.25,0.1875,0,3,0.1875,1.204119983,1.491361694,0.95419631
7294,331.1891642,4.022614249,4,15,26,6,2,0,0,0,0,0,0,0,1.733333333,0.4,0.133333333,0,4,0.266666667,1.176091259,1.414973348,0.793549122
7296,335.1983905,10.74781855,11,23,26,2,0,0,0,0,0,0,0,0,1.130434783,0.086956522,0,0.454545455,11,0.47826087,1.361727836,1.414973348,0.176877763
7298,343.3072158,3.4557372,2,18,38,2,4,0,0,0,0,0,0,0,2.111111111,0.111111111,0.222222222,0,2,0.111111111,1.255272505,1.579783597,1.078002512
7303,352.2486574,8.213781456,5,20,33,4,1,0,0,0,0,0,0,0,1.65,0.2,0.05,0.147058824,5,0.25,1.301029996,1.51851394,0.722466024
7304,354.2487921,5.036354029,0,16,35,7,1,0,0,0,0,0,0,0,2.1875,0.4375,0.0625,0,0,0,1.204119983,1.544068044,1.129283017
7305,356.2631924,5.047478941,4,18,33,4,3,0,0,0,0,0,0,0,1.833333333,0.222222222,0.166666667,0.038461538,4,0.222222222,1.255272505,1.51851394,0.874469118
7308,367.2477472,7.590512497,5,21,34,5,0,0,0,0,0,0,0,0,1.619047619,0.238095238,0,0.135135135,5,0.238095238,1.322219295,1.531478917,0.695145418
7309,368.264808,5.672197771,0,17,37,7,1,0,0,0,0,0,0,0,2.176470588,0.411764706,0.058823529,0,0,0,1.230448921,1.568201724,1.121990524
7311,373.1462702,5.362337139,11,19,20,6,2,0,0,0,0,0,0,0,1.052631579,0.315789474,0.105263158,0.5,11,0.578947368,1.278753601,1.301029996,0.074000582
