SampleID,Pn_multiseries_A_DOM_I_t,Pn_multiseries_A_DOM_II_t,Pn_multiseries_B_DOM_I_t,Pn_multiseries_B_DOM_II_t,Pn_delicatissima_A_DOM_I_t,Pn_delicatissima_A_DOM_II_t,Pn_delicatissima_B_DOM_I_t,Pn_delicatissima_B_DOM_II_t,Pn_subpacifica_A_DOM_I_t,Pn_subpacifica_A_DOM_II_t,Pn_subpacifica_B_DOM_I_t,Pn_subpacifica_B_DOM_II_t,Pn_galaxiae_A_DOM_I_t,Pn_galaxiae_A_DOM_II_t,Pn_galaxiae_B_DOM_I_t,Pn_galaxiae_B_DOM_II_t,Pn_hasleana_A_DOM_I_t,Pn_hasleana_A_DOM_II_t,Pn_hasleana_B_DOM_I_t,Pn_hasleana_B_DOM_II_t,Pn_multiseries_A_Unfil_I_t,Pn_multiseries_A_Unfil_II_t,Pn_multiseries_B_Unfil_I_t,Pn_multiseries_B_Unfil_II_t,Pn_delicatissima_A_Unfil_I_t,Pn_delicatissima_A_Unfil_II_t,Pn_delicatissima_B_Unfil_I_t,Pn_delicatissima_B_Unfil_II_t,Pn_subpacifica_A_Unfil_I_t,Pn_subpacifica_A_Unfil_II_t,Pn_subpacifica_B_Unfil_I_t,Pn_subpacifica_B_Unfil_II_t,Pn_galaxiae_A_Unfil_I_t,Pn_galaxiae_A_Unfil_II_t,Pn_galaxiae_B_Unfil_I_t,Pn_galaxiae_B_Unfil_II_t,Pn_hasleana_A_Unfil_I_t,Pn_hasleana_A_Unfil_II_t,Pn_hasleana_B_Unfil_I_t,Pn_hasleana_B_Unfil_II_t
6130,0.006426552,0.006892079,0.008491274,0.008538253,0.005186544,0.006340389,0.008234169,0.005522709,0.007503403,0.007700725,0.012131827,0.01159832,0.006245039,0.004732881,0.002694442,0.002810698,0.002789269,0.002282544,0.00462603,0.00325577,0.003872993,0.002979937,0.004538738,0.001688195,0.002376975,0.003301521,0.002109504,0.004266159,0.005504571,0.002794641,0.007355337,0.006164453,0.002729472,0.002066399,0.003152782,0.003052872,0.00172337,0.001469694,0.003507143,0.002586506
6132,0.001414214,0.001697057,0.001435271,0.001486607,0.002325943,0,0,0.001236932,0,0,0.001053566,0,0.002156388,0.002229352,0.001854725,0.001462874,0.001661326,0.00130767,0.002753183,0.001886797,0.003521371,0.004527708,0.005630305,0.008614049,0.005366589,0.004505567,0.005458965,0.005761976,0.001459452,0.002670209,0.001236932,0.002154068,0.007602704,0.004785413,0.007530011,0.005991697,0.007987575,0.008549958,0.006723145,0.008449953
6133,0.003005,0.002473866,0.002104758,0.003135288,0.009088579,0.010477787,0.009798116,0.004505567,0.007842274,0.003240376,0.004647597,0.004472151,0.006091015,0.004878544,0.001878831,0.001860109,0.001989976,0.000893309,0.004888782,0.004701081,0.002071233,0.002293471,0.001760683,0.000837855,0.003962333,0.002951275,0.004449734,0.003898728,0.002607684,0.005796583,0.002461709,0.005412974,0.002860074,0.002653303,0.001894731,0.002672081,0.001568439,0.001157584,0.001296149,0.000886002
6134,0.005621417,0.005234525,0.005108838,0.005576766,0.006426552,0.004888782,0.005718423,0.004494456,0.007975045,0.007197284,0.006760229,0.007176412,0.005069538,0.00625304,0.002563204,0.002362205,0.00194936,0.002126031,0.00496993,0.005234525,0.002607684,0.002297827,0.002471844,0.002179451,0.001493319,0.001878831,0.001737816,0.001634014,0.006442094,0.004494456,0.005477253,0.003924293,0.0019799,0.002330238,0.001407125,0.001797221,0.001148913,0.000521536,0.000667083,0.001081666
6135,0.002707401,0.004037337,0.003591665,0.002269363,0.003346646,0.0036194,0.005118616,0.003240376,0.003116092,0.002877503,0.002780291,0.002664586,0.004219017,0.0041473,0.006164453,0.004289535,0.016755097,0.015505846,0.004868284,0.004858002,0.007899449,0.018606879,0.018448784,0.019793084,0.001646209,0.013999922,0.016424015,0.011503427,0.008763673,0.004774953,0.003376395,0.003507143,0.013832867,0.005486374,0.001819342,0.011441972,0.002088063,0.014808073,0.012510122,0.010146306
6136,0.006738003,0.009965103,0.006971426,0.008473589,0.00754328,0.006625756,0.005291527,0.0053198,0.003860061,0.006300835,0.013432232,0.014028824,0.007816729,0.007739586,0.006442094,0.004827026,0.00549548,0.003728279,0.006708254,0.004393191,0.004460956,0.00459349,0.003361554,0.001679286,0.002095234,0.001905257,0.001449138,0.00192354,0.004878544,0.004254422,0.007155479,0.00740277,0.002810698,0.004254422,0.002453571,0.002323792,0.002090456,0.002109504,0.002688869,0.002088063
6139,0.007981313,0.004230852,0.006640832,0.00725954,0.01248952,0.01121304,0.011500732,0.00935428,0.003420533,0.003962333,0.005779305,0.002679555,0.007765386,0.008694936,0.006826472,0.006978595,0.004538738,0.005338564,0.010483608,0.009980146,0.002685148,0.002319485,0.002707401,0.00130767,0.005403729,0.005983346,0.005440615,0.004393191,0.003114487,0.003974932,0.003271091,0.002882711,0.003224909,0.004919369,0.003924293,0.004123117,0.002605766,0.00216795,0.002846054,0.001513275
6140,0.002039609,0.002983291,0.002007487,0.002901728,0.002267159,0.001476483,0.00130767,0.001284524,0.002511974,0.001161895,0.001862795,0.003082212,0.002347341,0.00167033,0.003478512,0.003872993,0.00216102,0.00244745,0.001352775,0.002880976,0.001280625,0.00083006,0.001232883,0.000505964,0.000726636,0,0.00061887,0.000749667,0.001571624,0.001593738,0.001830302,0.002284734,0.000680441,0.000718331,0.000626897,0.000786766,0.00117047,0.001555636,0.001894731,0.001486607
6141,0.003847086,0.002336666,0.003987491,0.00462603,0.018212102,0.018938635,0.01773536,0.017688121,0.002712935,0.00250799,0.0020347,0.002372764,0.012594578,0.008933203,0.011896625,0.005385191,0.007758944,0.007918416,0.015239258,0.015051482,0.00197231,0.000937017,0.001410674,0.003821004,0.008596617,0.008228094,0.008068545,0.007668191,0.00184391,0.001634014,0.001946793,0.002039609,0.005531755,0.005412974,0.006316687,0.004647597,0.005029932,0.004615209,0.004460956,0.005347922
6142,0.003492857,0.002698151,0.002059127,0.001933909,0.015843106,0.015131374,0.014732199,0.01466753,0.002867058,0.003885882,0.004171343,0.005079392,0.025494682,0.026788554,0.01594671,0.016119538,0.012640511,0.011815646,0.025179098,0.02558421,0.001526434,0.001760683,0.001565248,0.001252997,0.006465337,0.006140071,0.006549856,0.00572716,0.003361554,0.003768298,0.004527708,0.003605559,0.00912701,0.013295804,0.009295294,0.010013109,0.007668191,0.006465337,0.006775006,0.005656884
6144,0.005630305,0.004878544,0.006618205,0.005394468,0.014387991,0.006797111,0.013202353,0.008538253,0.01222172,0.01530246,0.012261425,0.011591895,0.008426249,0.010848116,0.010268822,0.003974932,0.005375898,0.005059666,0.011305328,0.005338564,0.004560718,0.001822088,0.002598079,0.003591665,0.005873704,0.004679761,0.004827026,0.003521371,0.005477253,0.005403729,0.006107411,0.004806264,0.003755005,0.002898279,0.002586506,0.003405884,0.002851319,0.001252997,0.002500003,0.002195452
6145,0.003521371,0.002930874,0.005907657,0.002641972,0.005656884,0.005531755,0.004277863,0.003687826,0.003391171,0.001516576,0.002256105,0.001720466,0.003674243,0.006180654,0.004037337,0.002485963,0.002463739,0.002487974,0.004324363,0.003577716,0.002271565,0.003464109,0.003885882,0.001424781,0.00249199,0.002525869,0.002765867,0.001673321,0.002475886,0.001519869,0.001600001,0.001166191,0.003178055,0.004438483,0.002984967,0.002774891,0.000987927,0.000924121,0.004049702,0.002383277
6146,0.010165164,0.008366698,0.01222851,0.014232065,0.007169441,0.007028571,0.00592456,0.006877554,0.005010011,0.004219017,0.002924042,0.003821004,0.00584811,0.003240376,0.004135226,0.004324363,0.006261031,0.007218096,0.006819144,0.008191551,0.007416266,0.008105642,0.007835895,0.003847086,0.008276567,0.006519249,0.00813028,0.007389249,0.018287927,0.021037925,0.007449901,0.00967486,0.004888782,0.006308766,0.004816656,0.005594669,0.004919369,0.004098792,0.004878544,0.004959859
6148,0.005983346,0.007707216,0.00669333,0.004012491,0.007707216,0.010233409,0.011213798,0.012172687,0.011943692,0.012171332,0.014186913,0.014610071,0.005983346,0.006663382,0.009894604,0.008396526,0.005253594,0.0036194,0.007713701,0.006542218,0.003794742,0.003492857,0.00250799,0.000911592,0.0053198,0.00479585,0.003563713,0.003132097,0.009623038,0.009777681,0.012714075,0.012325327,0.00194165,0.002638184,0.003133693,0.003549655,0.002840778,0.002653303,0.005291527,0.004438483
6149,0.003563713,0.004806264,0.005431417,0.003549655,0.004658343,0.004837374,0.004571668,0.003093547,0.00194936,0.002426935,0.002868802,0.001772005,0.003962333,0.003240376,0.002379078,0.001808315,0.001691154,0.000964884,0.003346646,0.001808315,0.001545963,0.001118034,0.002019902,0.001009951,0.001664332,0.002882711,0.002334526,0.002824893,0.001014889,0.001352775,0.001442221,0.000967471,0.002007487,0.001212436,0.002179451,0.001208305,0.001232883,0.000697137,0.001862795,0.00143875
6150,0.014372899,0.011788912,0.009929916,0.010516895,0.010623994,0.007615847,0.008893935,0.008037499,0.009813414,0.00831875,0.012650832,0.012308276,0.011319429,0.009741817,0.013608947,0.011393973,0.010529487,0.007981313,0.010203412,0.007962496,0.005118616,0.004449734,0.005449798,0.003209367,0.003271091,0.002483951,0.003075716,0.004393191,0.00476447,0.007655138,0.006971426,0.008792155,0.002485963,0.0041473,0.003660609,0.004898999,0.005639179,0.00459349,0.006204877,0.004774953
6152,0.005735884,0.005186544,0.003346646,0.003507143,0.006678373,0.005974983,0.004324363,0.020977215,0.003492857,0.025646407,0.005079392,0.006300835,0.006496198,0.007423006,0.002773088,0.002357967,0.001897368,0.001655295,0.003271091,0.00496993,0.00214942,0.002886178,0.002220362,0.001760683,0.00303645,0.002956353,0.0036194,0.004324363,0.020631878,0.00549548,0.018809831,0.004538738,0.001732052,0.002870544,0.007823123,0.003193749,0.001296149,0.000928978,0.001989976,0.0013
6153,0,0.00143875,0,0.001466288,0,0.004743434,0,0,0,0,0,0,0,0,0.000909396,0,0,0,0,0,0,0,0,0,0.001113553,0.000979796,0.000979796,0.001126943,0,0,0,0,0,0.000972111,0,0.000775242,0,0.000544977,0.000992975,0.000620484
6154,0.009950039,0.006949876,0.007661667,0.010162114,0.00961264,0.007049881,0.0107972,0.009246753,0.008049932,0.007937337,0.013172435,0.009607437,0.007334914,0.00674542,0.005176895,0.00497998,0.004098792,0.004037337,0.007589539,0.006473066,0.004024933,0.004647597,0.003898728,0.00117047,0.003271091,0.004690433,0.004242653,0.003781543,0.0053198,0.007615847,0.00956048,0.008549958,0.002355846,0.003420533,0.002535747,0.002014946,0.002988315,0.002578762,0.002930874,0.00192354
6155,0.015010227,0.014772504,0.011093649,0.011658351,0.01001206,0.011057847,0.008185444,0.009061029,0.012586515,0.005813809,0.02090023,0.023086071,0.012189765,0.010009413,0.008820545,0.009518547,0.004690433,0.004438483,0.008105642,0.007803924,0.004460956,0.004037337,0.004404557,0.001410674,0.001841196,0.001774825,0.002764059,0.001280625,0.004898999,0.00991984,0.006633298,0.017072531,0.002720297,0.00459349,0.002714778,0.003000005,0.002381178,0.00196469,0.003100005,0.00190788
6156,0.013064827,0.014051299,0.012632715,0.016545724,0.01297191,0.016407686,0.015015324,0.015678461,0.014962777,0.014141334,0.013856453,0.014510575,0.006074574,0.006099218,0.004483317,0.003687826,0.003146432,0.004219017,0.005486374,0.006229005,0.010483655,0.009752077,0.007752497,0.005049774,0.005899187,0.007622409,0.006557486,0.006473066,0.011747142,0.013057093,0.010708472,0.011681147,0.002846054,0.003316631,0.002206809,0.002535747,0.002647644,0.003059416,0.00292746,0.002655187
6158,0.012923092,0.009444716,0.01023971,0.011006493,0.02010108,0.01507691,0.02267854,0.01919511,0.017116852,0.006542218,0.019945244,0.021399647,0.006618205,0.008154844,0.012992171,0.014275288,0.007835895,0.008018814,0.012835461,0.012565441,0.005486374,0.003660609,0.004774953,0.002218109,0.009072059,0.007816729,0.007334914,0.007049881,0.005167227,0.014511884,0.007334914,0.018945948,0.003271091,0.004785413,0.005709672,0.005059666,0.004878544,0.00406203,0.006308766,0.004560718
6159,0.0036194,0.005253594,0.003962333,0.005049774,0.003001671,0.003178055,0.003391171,0.002893099,0.002338805,0.002596154,0.002355846,0.001509967,0.004732881,0.007848647,0.007987575,0.008062345,0.006685856,0.006655874,0.008977871,0.006678373,0.001652272,0.002963111,0.001772005,0.002483951,0.000800625,0.001552418,0.001609348,0.002242768,0.001729163,0.002619163,0.002121322,0.001813837,0.003741666,0.004037337,0.004012491,0.004438483,0.004012491,0.003646925,0.00532919,0.003860061
6162,0.011496905,0.008093295,0.013939964,0.010068685,0.005477253,0.010706278,0.009980146,0.021983968,0.008056141,0.003376395,0.006511574,0.009022317,0.004774953,0.016459966,0.019345663,0.006942678,0.004012491,0.009465869,0.007409521,0.01244745,0.024068275,0.002197728,0.010252643,0.002533775,0.001838479,0.005753292,0.002357967,0.000460435,0.003301521,0.003193749,0.001878831,0.004254422,0.000954463,0.001612452,0.002981615,0.002563204,0.007334914,0.003209367,0.008294672,0.002963111
6163,0.00699291,0.007791099,0.008786466,0.008843192,0.00772018,0.007899449,0.004753964,0.004266159,0.005718423,0.00532919,0.007238848,0.008306719,0.007589539,0.008763673,0.008414373,0.008803522,0.008258423,0.008136428,0.005504571,0.004785413,0.003478512,0.003714844,0.004037337,0.00202978,0.001260952,0.001039231,0.003346646,0.00246982,0.003821004,0.004301176,0.00572716,0.006332498,0.003193749,0.003962333,0.002675821,0.002655187,0.004774953,0.004171343,0.003911531,0.003224909
6164,0.002451533,0.003492857,0.003346646,0.003093547,0.018662273,0.018059664,0.018316236,0.018607793,0.003911531,0.004647597,0.003605559,0.002611516,0.008049932,0.005558805,0.011191033,0.010970452,0.00696425,0.007912099,0.012131126,0.008306719,0.001571624,0.000937017,0.002163332,0.001009951,0.008074739,0.007681221,0.008105642,0.007463313,0.003049595,0.003521371,0.001414214,0.002154068,0.003420533,0.0053198,0.006024985,0.004171343,0.00433591,0.004460956,0.006308766,0.005665717
6165,0.012215008,0.010967672,0.010550362,0.010218886,0.009869304,0.011035939,0.009798116,0.009550014,0.012278256,0.012743932,0.020618396,0.021307198,0.008643024,0.010241517,0.00966969,0.00947115,0.005648039,0.006379698,0.006928259,0.008105642,0.004460956,0.004679761,0.005089226,0.001058301,0.003872993,0.003464109,0.003420533,0.002609601,0.008814875,0.01050562,0.011400335,0.011860253,0.00299166,0.004289535,0.003376395,0.002539688,0.003464109,0.003062683,0.004289535,0.003464109
6167,0.012310997,0.011120751,0.006928259,0.01070198,0.004816656,0.007375702,0.00674542,0.007823123,0.009418207,0.011862529,0.009033395,0.010223191,0.005234525,0.006091015,0.003346646,0.002963111,0.002204543,0.002561252,0.003346646,0.004266159,0.003101617,0.006426552,0.003316631,0.002837256,0.00293258,0.002024847,0.002244996,0.001466288,0.00992488,0.008910786,0.010065805,0.008074739,0.000970052,0.001697057,0.001063015,0.001113553,0.001019804,0.000764199,0.00130767,0.000513809
6168,0.013855984,0.012630736,0.007252649,0.010307704,0.015161748,0.015483286,0.020967843,0.019171464,0.019060115,0.016973941,0.020332633,0.020933299,0.008619852,0.007791099,0.014326969,0.015341038,0.009044459,0.008717908,0.013538767,0.011927898,0.006610646,0.006921038,0.004024933,0.002284734,0.008584976,0.008503043,0.006300835,0.006300835,0.014092698,0.014694269,0.018235292,0.018145471,0.003521371,0.004878544,0.005108838,0.005744594,0.005263103,0.004990011,0.007681221,0.006418767
6169,0.01484706,0.009757204,0.009838858,0.017283771,0.006457599,0.008258423,0.005458965,0.005504571,0.004472151,0.003924293,0.002336666,0.007516719,0.006678373,0.00912153,0.009607437,0.006738003,0.005941415,0.007516719,0.003807896,0.007681221,0.004959859,0.004847699,0.003420533,0.00310484,0.00246982,0.001766353,0.002336666,0.00195704,0.003591665,0.006557486,0.003605559,0.003885882,0.003143252,0.004658343,0.003271091,0.002517938,0.005234525,0.003898728,0.002231593,0.002968169
6170,0.004505567,0.004074321,0.004806264,0.003521371,0.011249193,0.013359701,0.012164428,0.00886578,0.001014889,0.002128381,0.000925743,0.001077033,0.006115592,0.004135226,0.005039863,0.008173218,0.005692131,0.004722305,0.005630305,0.005513647,0.00184391,0.00259037,0.003577716,0.001749286,0.006269012,0.006292895,0.005549803,0.0060828,0.000799375,0.001019804,0.001729163,0.000779744,0.002744088,0.003872993,0.00259037,0.003144842,0.003741666,0.003872993,0.005310392,0.004301176
6171,0.009623038,0.013993133,0.009077569,0.008584976,0.010912274,0.008729372,0.005118616,0.00462603,0.006760229,0.004230852,0.005422203,0.006678373,0.006819144,0.008342758,0.033982075,0.009094079,0.013079325,0.014634216,0.008596617,0.008608242,0.005338564,0.005157542,0.006107411,0.003271091,0.021012401,0.018245957,0.021569217,0.017352643,0.006565106,0.007530011,0.003924293,0.004615209,0.019064706,0.028652742,0.020357683,0.021109102,0.022112094,0.014139637,0.019883689,0.017408952
6172,0.005412974,0.008142571,0.007049881,0.007855016,0.0060828,0.005744594,0.006557486,0.005576766,0.005865185,0.006140071,0.004919369,0.005099042,0.00678975,0.006418767,0.005639179,0.007078194,0.00496993,0.005612516,0.005753292,0.008087115,0.002594227,0.002875765,0.003331672,0.001577974,0.002181744,0.003687826,0.002177156,0.003361554,0.002882711,0.00572716,0.003024901,0.004037337,0.005039863,0.004312785,0.004171343,0.003674243,0.003193749,0.003962333,0.0025593,0.003646925
6175,0.002983291,0.001600001,0.002643864,0.004024933,0.008330763,0.008491274,0.007975045,0.005253594,0.00178045,0.001014889,0.001726269,0,0.009945012,0.010198265,0.011486897,0.010821949,0.008590798,0.007549906,0.008068545,0.007375702,0.001356466,0.000916515,0.001574802,0.000632456,0.003464109,0.002455608,0.003535541,0.003301521,0.000867179,0.001019804,0.000874643,0.00087178,0.004289535,0.005196176,0.003391171,0.003860061,0.005394468,0.005196176,0.005991697,0.005118616
6177,0.016875901,0.01787171,0.016961474,0.019167942,0.011456384,0.013977293,0.010573796,0.01478428,0.020575683,0.022079792,0.017556214,0.018149908,0.000566569,0.000475395,0,0,0,0,0,0,0.00920339,0.010017702,0.009311418,0.005805203,0.006261031,0.005263103,0.006066338,0.004110973,0.018036803,0.01724916,0.016472266,0.014801689,0,0,0,0,0,0,0,0
6178,0.006565106,0.006410972,0.0056036,0.006261031,0.012224706,0.013740774,0.012744795,0.013123524,0.003122504,0.002649531,0.003449645,0.003391171,0.009192518,0.009741817,0.012887909,0.013063564,0.008882684,0.007443186,0.008444033,0.008549958,0.002913765,0.002863568,0.003331672,0.00216102,0.004449734,0.002712935,0.003391171,0.003178055,0.002154068,0.002483951,0.002097619,0.00205183,0.002698151,0.004604362,0.002455608,0.002939392,0.004427203,0.003872993,0.004135226,0.003605559
6181,0.0041473,0.005089226,0.005648039,0.006565106,0.012678589,0.01101099,0.011820343,0.007483385,0.003591665,0.002441314,0.002698151,0.00293258,0.009874369,0.008893935,0.011829266,0.013364417,0.00756314,0.007924728,0.012143486,0.010022493,0.003162283,0.003023248,0.003224909,0.001685231,0.005186544,0.004701081,0.005029932,0.003898728,0.002400002,0.002393744,0.002156388,0.002725806,0.004110973,0.004949768,0.004636826,0.004909195,0.005468116,0.00497998,0.007396012,0.005576766
6182,0.001574802,0.001862795,0,0.001705873,0.001382028,0.001349074,0.001311488,0,0.001652272,0.001144553,0.001989976,0.001469694,0.00136748,0,0.001431783,0.002734962,0.001526434,0.001849325,0,0.00117047,0,0.000652687,0.000845577,0.000300998,0.000618062,0,0.000594979,0,0.001216553,0.001166191,0.0020347,0.001118034,0,0.000692098,0,0,0.001118034,0.000460435,0.001469694,0.000675278
6183,0.006633298,0.004679761,0.014883694,0.007245752,0.013292269,0.006237027,0.008614049,0.007092309,0.005338564,0.007293898,0.008160973,0.006913809,0.007162463,0.005310392,0.006371856,0.005873704,0.003420533,0.004219017,0.00310484,0.005079392,0.012902451,0.014488433,0.014165536,0.017566694,0.00705697,0.005594669,0.004732881,0.00532919,0.01539447,0.003178055,0.017183686,0.008142571,0.004582592,0.005865185,0.003898728,0.003687826,0.002017425,0.002817804,0.007014329,0.005983346
6185,0.004012491,0.003633188,0.004460956,0.006488497,0.00299333,0.004123117,0.003405884,0.003271091,0.003728279,0.003924293,0.004098792,0.002918908,0.004183312,0.003039742,0.006877554,0.004690433,0.003286341,0.005300968,0.006663382,0.001951923,0.002244996,0.001827568,0.003794742,0.003152782,0.00195704,0.001802777,0.003361554,0.001766353,0.003687826,0.002222613,0.002123678,0.002963111,0.002437214,0.003768298,0.001414214,0.002273765,0.002422811,0.003316631,0.002954662,0.002240538
6187,0.000887694,0,0.000966954,0.065675886,0,0.001024695,0.001009951,0.001113553,0.00051672,0.001048809,0.000691375,0.001532972,0.000972625,0.000908846,0,0,0.000707814,0.000367423,0.000837855,0,0.030845027,0.000458258,0.03291579,0.000750333,0.000510882,0,0,0,0.000997497,0.000748999,0.000700714,0,0,0.000550454,0,0,0,0.000384708,0,0
6188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687023,0,0.001236932,0,0.000787401,0,0,0.000513809,0,0,0,0,0.001039231,0.000893868,0,0,0,0,0,0,0,0,0,0
6189,0.013208412,0.01582425,0.014064496,0.013216284,0,0.001714644,0,0,0,0,0.000991464,0.00130767,0,0,0,0,0,0,0,0,0.007148487,0.00862565,0.007307595,0.0053198,0,0,0.000745654,0,0.000806846,0,0.000902774,0,0,0,0,0,0,0,0,0
6191,0.001424781,0.002054265,0.001009951,0.002220362,0.034716006,0.028036868,0.03204763,0.020757454,0.000668581,0.000577062,0.000746994,0.000731437,0.012676617,0.010164672,0.011770488,0.012407413,0.008803522,0.008228094,0.015219227,0.014342632,0.000685566,0.000655744,0.001187434,0.000496991,0.014994761,0.017389033,0.014021087,0.018346655,0.000531977,0.000652687,0.00041833,0.000636396,0.010021894,0.009327514,0.011027961,0.011302718,0.005648039,0.004858002,0.009219675,0.006364004
