feature_number,Pn-delicatissima_DOM,Pn-delicatissima_Unfil,Pn-galaxiae_DOM,Pn-galaxiae_Unfil,Pn-hasleana_DOM,Pn-hasleana_Unfil,Pn-multiseries_DOM,Pn-multiseries_Unfil,Pn-subpacifica_DOM,Pn-subpacifica_Unfil,Pn-delicatissima,Pn-galaxiae,Pn-hasleana,Pn-multiseries,Pn-subpacifica,DOM,Unfil,Exp1_Pn-delicatissima,Exp1_Pn-multiseries,Exp1_Pn-subpacifica,Goleta_I,NewportBeach_I,NewportBeach_M,SantaMonica_I,Scripps_I,Scripps_M,Scripps_N,StearnWharf_I,mean_piers,139_D,140_D,145_D,146_D,47_D,49_D,59_D,61_D,71_D,73_D,mean_CCE,sum_xic_exp2,sum_xic_exp2env
5925,0,4.0501595650512757e-7,0,2.2974917227279415e-7,0,3.622404548859631e-8,0,5.321202727696878e-5,0,1.493970807130283e-5,2.0250797825256379e-7,1.1487458613639708e-7,1.8112022744298155e-8,2.660601363848439e-5,7.469854035651415e-6,0,1.3764544904507626e-5,1.588581453532926e-7,0,5.503100203768853e-6,1.3164961307689856e-5,2.3440575088328537e-5,0,2.7945746054720417e-6,1.9542535104407297e-5,0,5.285186325227494e-4,2.7475828419360615e-4,1.0777744535278167e-4,9.666640764763003e-7,2.032527912846448e-5,1.0225903345553685e-5,5.097444770818966e-6,8.59500075938251e-7,1.4692925519408004e-5,4.456093027482386e-6,4.565824989341441e-6,4.715051355331586e-6,7.948345200265971e-6,6.9431732285530445e-6,110375764.45912,130464391.76226
5926,2.814704977238566e-9,2.199413792760494e-7,1.9729266106642392e-10,1.62588461622786e-6,3.549212109516813e-9,6.992451836722127e-8,0,3.963617424824153e-6,0,1.7519998436942816e-5,1.11378042126644e-7,8.130409544444632e-7,3.673686523836905e-8,1.9818087124120765e-6,8.759999218471408e-6,1.3122419495643606e-9,4.6798732751276195e-6,7.50900573053393e-7,0,8.120275905173286e-5,1.7561574380934593e-4,2.36060402640236e-5,3.658057434528737e-5,2.7651856012070028e-5,6.204284250287946e-5,1.131242902360424e-4,0.005973400482505629,0.0014618404593275966,9.842327861253593e-4,1.428820769190879e-8,9.450158645308319e-8,2.819238710434389e-7,1.7322311033045624e-7,2.4443164370219316e-8,1.7662731804531645e-7,3.68930611796424e-7,2.122435318751339e-7,1.341409328555549e-7,5.248753995487216e-7,2.154036682813517e-7,106918819.34364,230193443.9623078
5927,0,2.8788608938355427e-7,0,1.4465878323637892e-7,1.903337101502116e-10,1.8684010830663533e-8,0,9.899062143979976e-7,0,1.850290400408682e-6,1.4394304469177714e-7,7.232939161818946e-8,9.437172270406873e-9,4.949531071989988e-7,9.25145200204341e-7,3.806674203004232e-11,6.582850996514552e-7,5.5178229566392916e-9,2.4567705401562185e-7,1.9534285711119898e-7,2.4927605927485795e-5,7.083828051800635e-5,1.0657184682426381e-5,2.189783725352212e-5,5.8577674941072614e-5,1.1317583596072562e-5,6.543521236135039e-5,3.890600183517052e-5,3.7819672639388346e-5,8.047390008512572e-8,2.362366580841413e-7,2.1753806181712862e-7,1.7197063988892673e-7,6.887874397949865e-7,2.766787716760841e-7,9.097701844925037e-8,1.1583985760569835e-7,1.1879482377208556e-7,2.499525969027928e-7,2.3676751726731985e-7,51195120.505403005,59329797.145471
5928,1.9546280851691187e-9,1.891359031608168e-9,0,5.224416925134752e-9,0,3.3478601832812055e-9,1.0187837238357542e-8,2.3650951329235247e-8,0,3.367872306460735e-8,1.9229935583886434e-9,2.612208462567376e-9,1.6739300916406027e-9,1.6919394283796395e-8,1.6839361532303677e-8,2.4284930647053323e-9,1.3558662106773346e-8,0,0,0,7.885625242159277e-5,3.185398524683985e-5,1.2738644701002118e-5,2.6315545705952927e-5,1.609577883291305e-5,2.1183776961663423e-6,0.005164879348512847,7.935378363807644e-4,7.657994711872598e-4,0,1.8375546738857148e-8,8.17585190809621e-8,4.445976054537601e-8,0,0,5.45668429702132e-8,0,0,5.084920055517823e-8,2.2214119588498634e-8,1029765.792287,83545079.1199944
5929,0,4.2655563261047736e-7,0,1.2588964713620077e-7,3.473199044636872e-10,1.0421133504349157e-7,0,4.320073888301826e-6,0,6.908488827279479e-6,2.1327781630523868e-7,6.294482356810038e-8,5.227932747397763e-8,2.160036944150913e-6,3.4542444136397394e-6,6.946398089273744e-11,2.377043866074295e-6,2.638081609471652e-8,2.98878852571156e-6,9.83798021312478e-7,2.7418564267282446e-5,4.05920086780294e-5,7.727675107891917e-6,1.3039927449674629e-5,5.703873937979542e-5,3.931298244809082e-5,0,3.314995561266827e-5,2.7284981617929114e-5,5.524500075816787e-7,1.2465105340376626e-6,1.2973884338789288e-5,1.5132328736357018e-5,3.540519360228364e-6,3.362774495125424e-6,5.126757594676566e-6,1.8221853356562862e-6,3.5675213081758025e-6,2.002047876684307e-6,4.296799097366197e-6,100828885.83325,111139884.78269
5930,0,0,0,0,0,0,0,3.5908664130491896e-7,0,5.499342199821063e-8,0,0,0,1.7954332065245948e-7,2.7496710999105313e-8,0,8.281601266062593e-8,0,0,0,7.229786310390786e-5,7.671763975600039e-5,4.178646780324682e-4,1.2878883437077762e-4,1.333666835637144e-4,9.064724790487294e-4,0,3.8314430230644316e-5,2.2172782601328028e-4,0,0,0,0,0,4.031446576663909e-6,0,0,0,0,5.039308220829886e-7,2090983.0437,64522868.0033
5931,0,9.132078879335529e-7,0,1.3386923623071619e-7,5.22783352827996e-10,1.1733735121783937e-7,0,9.509630736431139e-6,0,1.8335416596508687e-5,4.5660394396677647e-7,6.693461811535809e-8,5.8930067285333686e-8,4.7548153682155695e-6,9.167708298254343e-6,1.045566705655992e-10,5.801892361664387e-6,2.88621094066324e-8,3.120143893045117e-6,9.989661945795373e-7,5.685652947753712e-5,2.8628057454695166e-4,5.1503444758588475e-6,8.211348243238289e-5,1.2519445951685395e-4,1.854819480000268e-5,0,3.0012999322556932e-5,7.551957307151802e-5,0,2.03189871804019e-8,3.077753434452086e-7,1.8895917651796602e-7,6.415969638918194e-7,9.320281658947685e-7,6.40536323934236e-7,4.5568615113424063e-7,7.052911473165079e-7,5.760662715826321e-7,5.262164721657491e-7,200757593.91204,219754845.0102675
5934,1.1741759990018753e-10,1.1647288767989377e-8,0,4.825364974432939e-8,3.297636924760831e-10,3.5836066165320415e-8,0,2.610220395265478e-6,0,4.190230355367701e-6,5.882353183944782e-9,2.4126824872164694e-8,1.808291492889825e-8,1.305110197632739e-6,2.0951151776838503e-6,8.943625847525413e-11,1.3792375510621636e-6,1.1927555952061805e-8,5.19138447753188e-7,1.043782521204223e-6,2.0266670542529263e-5,3.411201288870794e-5,2.9451542259187934e-5,1.0780147828688112e-4,1.1545373285659078e-4,6.0306786048700774e-5,0,1.651505387665336e-5,4.7988409594906395e-5,2.035286127205974e-7,1.1412003475809157e-7,7.174277430220895e-6,1.5196128082143195e-5,5.669804042358269e-6,1.5539604003076366e-5,9.23130161389775e-6,2.1367002728364647e-5,1.1391061566870613e-5,2.484049855163824e-5,1.242291244826591e-5,30234300.991157,51983266.122918
5935,0,1.501019416255858e-7,0,1.7984637836949774e-7,2.5757343243612924e-9,1.787822730484508e-7,0,4.536643817360259e-6,0,7.194528678772524e-6,7.50509708127929e-8,8.992318918474887e-8,9.067900368640604e-8,2.2683219086801296e-6,3.597264339386262e-6,5.151468648722585e-10,2.4479806178352634e-6,1.7520980783268888e-8,1.2949368730665854e-6,4.7129048182516306e-7,4.48584043137471e-5,2.1767984036412364e-6,4.590000799855989e-6,6.918139938006871e-6,5.520268791532561e-5,1.6561510636510804e-5,0,5.045048658453496e-5,2.2594753573952822e-5,9.434411110823884e-7,1.0772439721277551e-6,5.460402968058062e-5,7.051862862640912e-5,4.12235121426364e-5,6.539482208999184e-5,8.863613018020479e-5,8.197695487799716e-5,8.638522630382156e-5,1.0058453153433861e-4,6.597160610301128e-5,89024639.22929999,142857733.968616
5936,1.3333547980920694e-10,0,0,0,6.998699177585847e-11,7.747686496548441e-11,0,1.1819527943645842e-8,2.6788130397022146e-8,0,6.666773990460347e-11,0,7.373192837067145e-11,5.909763971822921e-9,1.3394065198511073e-8,5.398290573721443e-9,2.3794009617222653e-9,0,0,0,8.446228177341896e-5,7.65246923457564e-5,3.1212217432115e-7,7.809559730656946e-5,4.382915543325312e-6,3.0510249610202263e-7,0,1.1937273980257096e-4,4.5431931430258035e-5,0,0,0,0,0,0,0,0,0,0,0,55948.519501,14998575.333573999
5938,0,0,8.445228021025207e-10,0,1.8460615906809228e-10,0,0,0,7.532548307926462e-9,0,0,4.2226140105126036e-10,9.230307953404614e-11,0,3.766274153963231e-9,1.712335453819415e-9,0,5.336545068831672e-6,3.784005915872752e-5,4.591462370493642e-5,1.3961910018601189e-5,8.827382541708966e-5,7.775974118620895e-6,1.6488486862953692e-5,2.8306938425680127e-5,3.663978726749781e-5,2.354419675329078e-4,3.915570661358761e-5,5.825557453211735e-5,0,0,0,0,0,0,0,0,0,0,0,19099.937366,9180596.795166
5944,1.2399666719592478e-6,3.565357885317293e-6,9.645491943148627e-7,6.209023268205847e-6,6.798054179006856e-7,2.051871085137795e-6,2.0007654377855166e-6,5.26660575261223e-7,1.814219292731653e-6,1.977385764219274e-6,2.4026622786382703e-6,3.586786231260355e-6,1.3658382515192404e-6,1.2637130065233698e-6,1.8958025284754635e-6,1.339861202938393e-6,2.8660597156282863e-6,1.3803015464628752e-5,2.1895544871682556e-5,3.0434136274419294e-5,7.894486873108588e-5,2.044824352414091e-4,7.970842426774637e-5,8.615436512587382e-5,1.1137600266740902e-4,6.720114805473097e-5,1.8565028448537968e-4,8.370876840317466e-5,1.121532871221012e-4,5.356301645817643e-5,3.1771226348501626e-5,1.1337457589456713e-4,7.047729934043113e-5,8.09972667133095e-4,9.001654341491646e-4,8.373810495805678e-4,1.472738798979007e-4,7.377346917414988e-5,7.407230490169637e-5,3.7215398298217657e-4,1073139998.37208,1287283419.17018
5945,2.9134059822982303e-7,5.5447501293017566e-8,1.2675375438586933e-6,3.2093200306400537e-7,7.230580910091017e-7,2.296622066033607e-7,2.568777967238589e-6,3.600946530401015e-7,1.7825483153677162e-6,1.321055748896592e-6,1.733940497614203e-7,7.942347734613493e-7,4.7636014880623123e-7,1.4644363101393453e-6,1.551802032132154e-6,1.3266525031407846e-6,4.574384225794154e-7,1.7472086535589027e-7,1.3177807678198099e-6,2.684076997897454e-6,4.5648119865797925e-5,1.1889040913561552e-4,5.181276114180223e-5,4.506657453257496e-5,4.492623097621804e-5,2.7506545268482317e-5,1.4310754331923762e-4,4.086187715179977e-5,6.472750767394105e-5,5.739134161169423e-6,2.1791510885433684e-5,6.690301560726027e-6,6.461694293076258e-6,5.977417146440263e-6,6.433756961045011e-6,4.052072363269933e-6,3.4721074974692543e-6,3.6314927287660674e-6,4.666940605210134e-6,6.0718884690504195e-6,101813296.84931,118647662.93931
5947,1.782456112857131e-5,3.327007672391313e-6,2.1858666330370732e-5,6.852195386368163e-6,1.0149773315197887e-5,1.2815980791850605e-6,1.823206846147593e-4,3.2114150956270214e-5,6.621630101080285e-5,3.0328593221019712e-5,1.057578440048131e-5,1.4355430858369448e-5,5.715685697191474e-6,1.0721741778551476e-4,4.827244711591128e-5,5.9673997279940415e-5,1.4780709063046892e-5,4.991295102586903e-6,4.879189322223076e-5,1.2208992279524641e-4,3.220280186865954e-5,3.036085286320459e-4,8.132285873812219e-5,3.400510847050137e-5,7.67948033326758e-5,5.027718471763979e-5,1.4914199339660528e-4,3.908144505678607e-5,9.580434052662948e-5,2.814063315709348e-5,2.9553891565954453e-5,2.3902990216282098e-5,1.538673099130647e-5,1.1492457402370738e-5,8.684668057957587e-6,8.063716851443005e-6,7.311537958462292e-6,1.787808370717395e-5,1.329912577854082e-5,1.4402714090158331e-5,2015283256.928,2044322669.83845
5954,2.2198395439498927e-6,1.9509546753830062e-5,1.001863067623425e-6,4.33197138530802e-6,3.291006022819198e-6,1.5128764498448213e-6,4.658668015533113e-7,3.292705312762022e-6,4.25884880849437e-7,8.649090856607495e-6,1.0864693148889978e-5,2.6669172264657227e-6,2.4019412363320097e-6,1.8792860571576666e-6,4.537487868728466e-6,1.4808920633590528e-6,7.459238151670485e-6,1.0197441977777035e-5,1.934619976479961e-5,2.6789187557686413e-5,4.2938433994501744e-4,2.0242426507527644e-4,2.4153458081173357e-4,1.3591808083367773e-4,2.8316671556371625e-4,2.6531570936637626e-4,2.4216545321777594e-4,0.0010811513197467445,3.6013255807003977e-4,4.6814480886620577e-4,7.021774049803464e-4,3.493352909602398e-4,3.6841642207722413e-4,2.0882457576427e-4,2.5917746537578666e-4,2.159535107350258e-4,1.9378042492307603e-4,2.4222825221511363e-4,2.629040729949965e-4,2.9086315818128457e-4,2489242200.54922,2789409490.99982
5955,5.795521281379906e-9,4.910874920383391e-8,8.732478799438882e-9,1.7181122838821583e-7,1.0767563360833991e-8,1.64591157820883e-7,8.675707659871849e-8,6.01609801660103e-9,2.3202257214040046e-9,4.285764205285519e-9,2.7452135242606905e-8,9.027185359382735e-8,8.767936059085851e-8,4.6386587307659765e-8,3.3029949633447616e-9,2.2874573152355056e-8,7.916259952696386e-8,2.852851045473732e-8,3.4486631141262955e-8,3.8466020415090615e-8,1.8231295391920047e-05,1.8698874627628685e-4,7.506609332314438e-5,4.8744809161539746e-5,4.2016978615685285e-5,2.7025503660365313e-5,7.926819274245133e-5,3.6954055851003115e-5,6.428695937779951e-5,1.2539632121532337e-7,1.7796472667466622e-7,0,0,1.6115030701023448e-8,1.691710109794165e-8,8.518335134995728e-8,1.1576955320311065e-8,1.4307759430585107e-8,0,3.697259023060167e-8,39090414.2212679,51038774.2336243
5958,2.943488999395588e-7,4.55600350302185e-8,3.39359157499771e-7,5.100961988689354e-8,1.3065401593391103e-7,2.443959863439028e-8,1.110818677510988e-5,1.8605002801680102e-6,4.021620400902658e-6,1.926518955605334e-6,1.6995446748488866e-7,1.9518438869333224e-7,7.754680728415066e-8,6.484343527638945e-6,2.9740696782539955e-6,3.1788338498771554e-6,7.816056978649693e-7,1.5515403643104378e-7,1.1171507103921993e-6,2.96046910631774e-6,2.727806437571454e-5,1.0485710052191367e-4,6.224538071412483e-5,2.4871536035430913e-5,5.919927082866397e-5,2.9461456252973388e-5,1.0426879643749102e-4,4.314827172922991e-5,5.691623461194278e-5,1.6055597275840675e-5,8.945789422311986e-6,1.3104916774629168e-5,1.62815536988066e-5,1.0595364153006919e-5,1.735285272266738e-5,9.322083739247229e-6,7.0670778847885355e-6,9.245532010753755e-6,1.359935505461225e-5,1.1797024268858786e-5,52242262.8171,71470515.7638
5963,5.906041907944188e-6,7.474377135680177e-7,3.7482067989814057e-6,5.755441824451935e-7,1.6964259997922195e-6,5.698476420597686e-7,2.6225698706848262e-5,4.9752475368792565e-6,1.1259456245033923e-4,4.3332590366248215e-5,3.3267398107561027e-6,2.1618754907133e-6,1.133136820925994e-6,1.560047312186376e-5,7.796357640829372e-5,3.0034187172781063e-5,1.004013348824009e-5,7.367603588308432e-6,2.06654627998695e-5,1.02683650998945e-4,4.009342682136745e-4,3.5770643760549476e-4,2.1757351793999456e-4,1.4803760959141007e-4,5.678840222437045e-4,1.608622652235151e-4,0.0013346695378178316,3.2026489438886544e-4,4.384915691280613e-4,2.6495257419720054e-5,2.97031050971342e-5,7.494996379800292e-5,3.9402760763343306e-5,1.6936982685380016e-4,2.1255418940801672e-4,1.1295007267191241e-4,1.0994387170767662e-4,6.983416815674106e-5,4.7594141649467985e-5,1.009402267483394e-4,668750716.5229,813723587.9723
5964,1.2216571365201743e-7,4.221104708519029e-8,3.9355548655220933e-7,8.645528151460365e-8,1.712562730701134e-7,3.456810736171674e-8,2.2151453048170416e-5,2.913559013278792e-6,1.996282268075618e-6,8.507772317181899e-7,8.218838036860387e-8,2.400053840334065e-7,1.0291219021591508e-7,1.2532506030724603e-5,1.423529749896904e-6,4.966942557904075e-6,7.855141361916985e-7,2.8217265858483734e-7,1.6222214004167165e-5,9.038260498395086e-5,2.6722912891773797e-5,1.2385042746875422e-4,6.234991803220243e-5,2.0902678940390597e-5,5.424484418065018e-5,4.0708975668038986e-5,8.79316738772899e-5,4.547066896132919e-5,5.7772762502553666e-5,8.556088455233427e-6,1.7112673665327564e-5,6.819057376683255e-6,4.904355637479267e-6,9.666338043240037e-6,4.802900209965677e-6,4.179087473770049e-6,2.2760284544636497e-6,1.7631777942354271e-6,3.661261466982925e-6,5.63061012625244e-6,66374966.7271,81813870.74661
5965,1.9787798410738892e-7,8.159711753024947e-8,2.627014307309424e-7,1.1471566500520994e-7,1.2874638454648384e-7,6.722426395325941e-8,2.178058158479411e-6,2.739796682271344e-7,2.5493726059018793e-6,1.3169498957586454e-6,1.397375508188192e-7,1.8870854786807618e-7,9.798532424987163e-8,1.2260189133532728e-6,1.9331612508302623e-6,1.0633513127532211e-6,3.708933220948997e-7,3.2512958815505413e-7,1.9929582165425363e-6,1.5363903471426495e-5,4.471648415631328e-5,1.2721539711830574e-4,9.34403951991968e-5,3.355970364637517e-5,8.970915665653631e-5,3.763076694835264e-5,1.9698257607135946e-4,4.8639649514874386e-5,8.398676616391422e-5,4.42051325111131e-5,2.181020683898631e-5,5.7850264740137815e-5,3.098710105048067e-5,3.0116447928864163e-4,3.961802260041415e-4,1.6668591910195286e-5,1.2242421350584984e-5,2.9296445741768398e-5,4.7730241939059063e-05,1.1008859485059373e-4,42844648.58075,116314579.21505
5966,3.042788173861554e-8,3.812669614597429e-9,3.338316633878718e-8,4.552850948943725e-8,9.693431149802187e-9,8.336258210854436e-8,3.085101935423364e-7,7.004046269266418e-8,3.248176654431723e-7,2.0500162164632576e-7,1.7120275676606486e-8,3.9455837914112216e-8,4.6528006629173274e-8,1.8927532811750028e-7,2.6490964354474905e-7,1.4136646764254273e-7,8.154916911031379e-8,2.7801575931483727e-8,3.119492138484701e-7,4.970170503253286e-7,7.44193389917951e-5,4.6955650251738875e-4,8.571667205514097e-5,4.94092026602253e-5,6.681174491536634e-5,1.3385100537340158e-4,1.7468511151387292e-4,4.032724508847289e-5,1.36847102889458e-4,3.2764236877314286e-5,2.6832131561069042e-5,1.916802302590393e-5,1.2687083574433278e-5,1.2710194568136507e-5,2.1427011536825208e-4,2.648285835019875e-4,1.706119085246177e-5,8.923394698250138e-6,4.0168724522007045e-6,7.094201112008112e-5,17141197.988117002,83898064.247317
5969,5.674390784235697e-8,1.0507625789599839e-8,3.143863893222372e-8,1.644395574338174e-8,2.6971652341168625e-8,5.758785708223184e-8,4.318915697807251e-7,1.0978135668573379e-7,3.697654641425409e-7,3.113423573701574e-7,3.36257668159784e-8,2.394129733780273e-8,4.2279754711700236e-8,2.7083646323322945e-7,3.4055391075634913e-7,1.8336224660780307e-7,1.0113263053422092e-7,2.0352378142257618e-7,2.722955316590561e-7,6.944320578598959e-7,2.6689102849127172e-5,1.8661358279933575e-4,1.293181892888287e-4,4.039713187119392e-5,8.46041335932501e-5,2.600813433223296e-4,2.2985499047215572e-4,5.0786917608912605e-5,1.260431739756417e-4,3.408890450578793e-5,5.884560787923377e-5,3.2265528786695105e-5,9.010673246475754e-5,1.5744186553169827e-5,2.4977373010010583e-5,1.0209177320134919e-5,1.4252620237925501e-5,1.394761744409952e-5,5.425469840111952e-6,2.4026228902961185e-5,13397472.456053,59666093.223453
5970,3.9162271823577553e-8,1.59428064125293e-8,6.24279813073059e-8,2.2464618750991135e-7,4.8991650269643284e-8,1.0557412208567493e-7,3.253775314710071e-7,1.0539105881198109e-7,3.22081493361064e-7,1.7867042106251875e-7,2.7552539118053428e-8,1.4353708440860862e-7,7.72828861776591e-8,2.1538429514149408e-7,2.5037595721179137e-7,1.5960818564651957e-7,1.2604491917652308e-7,5.6417149765249646e-8,2.5619900006286393e-7,8.366440515684639e-7,3.263239226155693e-5,4.877293426956085e-5,3.154696909471771e-5,2.4057575663821567e-5,6.149407430837398e-5,2.1600460362009764e-5,1.228640185886908e-4,2.968836216063391e-5,4.6582098338670685e-5,2.048524931945551e-5,1.779874922652814e-5,1.83707816872988e-5,9.101756332151583e-6,1.914566277288183e-5,1.6447824897711716e-5,4.2343959954970045e-5,1.3710841254084143e-5,9.776832650804948e-6,1.2252700022932452e-5,1.831951122951277e-5,30805503.79661,51382104.93241
5978,7.438618161531468e-7,1.2783060879862357e-7,1.5127149613329874e-6,2.956341299002497e-7,4.0839521986981395e-7,7.933569874054597e-9,4.653872038611128e-6,6.017405257294958e-7,1.8082703845637998e-6,1.0619565877720906e-6,4.358462124758852e-7,9.041745456166185e-7,2.081643948719343e-7,2.627806282170312e-6,1.4351134861679453e-6,1.8254228841061753e-6,4.1901908441490285e-7,1.1928487047460146e-6,6.384636828935611e-7,2.155044367310177e-6,1.3129976042346183e-4,1.4640226123383926e-4,8.285468144679818e-5,4.4428803530352494e-5,1.5088793599072646e-4,9.419020415676128e-5,5.407174563182154e-4,4.1257833125273917e-05,1.5400486702817862e-4,3.0290897614876748e-5,3.127749183266232e-5,3.6120098597088515e-5,2.497527414002571e-5,3.2420967071133485e-5,3.612602132041478e-5,6.553415810006618e-6,1.2735545351877312e-5,1.563660564287258e-5,1.593729888891309e-5,2.2592716897193065e-5,74147063.56836,116642918.64936
5979,1.4632134491646317e-6,2.610846402998831e-7,4.144421609328478e-6,2.53884947208183e-7,3.0995179505067284e-6,3.480789837721189e-7,2.984628832914791e-6,5.238012050208993e-7,2.1593567147552352e-6,1.4269828095797007e-6,8.621490447322574e-7,2.1991532782683305e-6,1.7237984671394237e-6,1.7542150189678452e-6,1.793169762167468e-6,2.770227711333973e-6,5.62766517176157e-7,1.35255896258621e-6,3.820221009537492e-6,1.1088172270544797e-5,4.7376295801109235e-5,1.5955655550033357e-4,1.1179446120211446e-4,2.711718129959478e-5,9.392771156485903e-5,5.0650881207082935e-5,9.399463293664152e-5,4.8204188502740355e-5,7.907773850180948e-5,2.6350082306671807e-5,1.9011860122507314e-5,2.059637609877923e-5,3.176451688418126e-5,1.3348571018567591e-5,9.370152649250753e-6,3.970646959805079e-6,2.1522451455026237e-5,1.8987601878267637e-5,1.5873063393524244e-5,1.649173813256392e-5,250572466.10083,280492594.9627
5982,4.112431606266609e-6,3.097677231555694e-7,4.615423736938562e-6,5.855398934103186e-7,2.117031900376217e-6,2.648730616079064e-7,4.8850951158611856e-5,5.832583652817896e-6,8.260092379614134e-5,4.779404324387121e-5,2.211099664711089e-6,2.60048181517444e-6,1.1909524809920618e-6,2.7341767405714876e-5,6.519748352000627e-5,2.8459352439666918e-5,1.0957361514972579e-5,1.180224784017761e-6,2.242775976733721e-6,1.0329538196327626e-5,2.9730424243235894e-5,1.470617476557873e-4,4.331524612752894e-5,2.9798891173711535e-5,7.873589146122072e-5,3.545554558997696e-5,1.6164568492463055e-4,4.285306241620073e-5,7.107456169903658e-5,2.1009408876698197e-5,1.3315982651805112e-5,1.5894885589305753e-5,1.75626901210218e-5,1.4911248908839686e-5,4.1740671990266834e-5,1.1658378707313053e-5,8.957330932009636e-6,1.2219587522574072e-5,1.3228348326384625e-5,1.707588125085042e-5,572556505.58881,596618122.70491
