feature_number,variable,response,importance
4416,C,19,not
4418,C,21,not
4421,C,20,not
4426,C,19,not
4428,C,23,important
4431,C,28,not
4436,C,22,not
4437,C,22,not
4441,C,22,important
4442,C,26,not
4443,C,26,not
4445,C,25,not
4446,C,25,not
4447,C,22,not
4449,C,22,not
4450,C,22,not
4451,C,22,not
4455,C,29,not
4456,C,29,not
4457,C,29,not
4460,C,21,important
4462,C,26,not
4466,C,20,not
4468,C,26,not
4473,C,13,not
4475,C,29,not
4476,C,23,not
4477,C,23,not
4479,C,22,not
4480,C,22,not
4483,C,28,not
4485,C,22,not
4488,C,22,not
4489,C,22,not
4496,C,32,not
4501,C,24,not
4504,C,24,not
4505,C,28,not
4508,C,24,not
4509,C,24,not
4510,C,28,not
4514,C,28,not
4516,C,21,not
4521,C,30,not
4525,C,25,not
4526,C,25,not
4534,C,27,not
4535,C,26,not
4536,C,26,not
4540,C,25,not
4541,C,27,not
4542,C,26,not
4543,C,26,not
4548,C,25,not
4549,C,25,not
4551,C,27,not
4554,C,24,not
4561,C,27,not
4563,C,27,not
4571,C,26,not
4572,C,26,not
4575,C,26,not
4579,C,22,not
4581,C,26,not
4582,C,26,important
4587,C,30,not
4589,C,29,not
4590,C,26,not
4593,C,30,not
4594,C,27,not
4596,C,27,not
4599,C,26,not
4601,C,26,not
4605,C,26,not
4609,C,26,not
4611,C,22,not
4613,C,34,not
4618,C,34,not
4623,C,31,not
4627,C,32,not
4630,C,28,not
4631,C,28,not
4632,C,28,not
4636,C,21,not
4637,C,21,not
4638,C,28,not
4639,C,32,not
4653,C,33,not
4654,C,33,not
4659,C,25,not
4661,C,32,not
4666,C,22,not
4671,C,24,not
4674,C,32,not
4678,C,32,not
4688,C,34,not
4689,C,30,not
4692,C,27,important
4693,C,34,not
4694,C,34,not
4702,C,25,not
4705,C,24,not
4706,C,33,not
4720,C,40,not
4721,C,40,not
4722,C,40,not
4724,C,29,not
4738,C,25,not
4739,C,32,not
4740,C,24,not
4741,C,29,not
4743,C,35,not
4755,C,28,not
4759,C,24,not
4764,C,28,not
4766,C,26,not
4769,C,36,not
4771,C,18,important
4773,C,29,not
4776,C,26,not
4777,C,26,not
4781,C,26,not
4810,C,38,not
4811,C,28,not
4812,C,28,not
4815,C,37,not
4822,C,30,not
4825,C,27,not
4838,C,31,not
4841,C,35,not
4842,C,41,not
4843,C,38,not
4860,C,31,not
4861,C,31,not
4882,C,34,not
4883,C,33,not
4885,C,37,not
4892,C,39,not
4905,C,39,not
4909,C,36,not
4910,C,41,not
4912,C,41,not
4914,C,41,not
4918,C,41,not
4920,C,41,not
4929,C,43,not
4931,C,43,not
4932,C,43,not
4934,C,43,not
4936,C,35,not
4948,C,42,not
4951,C,45,not
4962,C,44,not
5011,C,8,not
5012,C,10,not
5016,C,6,not
5019,C,10,not
5022,C,8,not
5024,C,14,not
5033,C,15,not
5035,C,15,not
5039,C,13,not
5040,C,12,not
5041,C,13,not
5043,C,11,not
5045,C,13,not
5046,C,15,not
5052,C,16,not
5054,C,14,not
5056,C,14,not
5057,C,12,not
5059,C,14,not
5061,C,15,not
5064,C,17,not
5065,C,17,not
5066,C,17,not
5067,C,17,not
5068,C,19,not
5069,C,12,not
5070,C,15,not
5071,C,16,not
5074,C,16,not
5077,C,20,not
5078,C,14,not
5080,C,13,not
5081,C,19,not
5082,C,19,not
5086,C,20,not
5094,C,20,not
5095,C,16,not
5097,C,15,not
5100,C,23,not
5102,C,21,not
5105,C,17,not
5107,C,16,not
5109,C,18,not
5110,C,22,not
5114,C,18,important
5116,C,18,not
5117,C,22,not
5119,C,17,not
5120,C,22,not
5121,C,22,not
5126,C,20,not
5127,C,23,not
5130,C,16,not
5137,C,25,not
5138,C,25,not
5139,C,22,not
5145,C,25,important
5150,C,27,not
5153,C,15,not
5154,C,21,not
5158,C,21,not
5163,C,22,not
5169,C,22,not
5173,C,25,not
5174,C,24,not
5175,C,31,not
5176,C,22,not
5181,C,33,not
5182,C,26,not
5184,C,27,not
5189,C,29,not
5204,C,40,not
5215,C,42,not
5227,C,34,not
5229,C,39,not
5231,C,39,not
5233,C,41,not
5234,C,41,not
5235,C,43,not
5236,C,41,not
5237,C,35,not
5239,C,45,not
5240,C,45,not
5244,C,47,not
5264,C,13,not
5271,C,16,not
5273,C,12,not
5274,C,13,not
5278,C,15,not
5279,C,14,not
5280,C,11,not
5281,C,11,not
5282,C,8,not
5286,C,11,not
5287,C,19,not
5288,C,18,not
5289,C,18,not
5292,C,14,not
5295,C,9,not
5296,C,18,not
5298,C,17,not
5301,C,20,not
5302,C,20,not
5305,C,12,not
5306,C,18,not
5307,C,18,not
5308,C,15,not
5309,C,20,not
5311,C,15,not
5312,C,20,not
5313,C,15,not
5316,C,19,not
5317,C,19,not
5318,C,19,not
5320,C,12,not
5324,C,20,not
5325,C,17,not
5326,C,20,not
5332,C,19,not
5333,C,19,not
5337,C,17,not
5338,C,20,not
5339,C,20,not
5340,C,15,not
5342,C,14,not
5344,C,21,not
5345,C,20,not
5346,C,25,not
5347,C,21,not
5348,C,16,not
5349,C,21,not
5350,C,17,not
5351,C,14,not
5355,C,25,important
5356,C,21,not
5357,C,17,not
5358,C,23,important
5359,C,23,not
5360,C,22,not
5363,C,22,not
5364,C,27,not
5365,C,22,not
5368,C,18,not
5369,C,24,not
5370,C,23,not
5372,C,23,not
5373,C,23,not
5374,C,28,not
5375,C,21,important
5378,C,22,not
5379,C,24,not
5380,C,21,not
5382,C,26,not
5390,C,20,not
5391,C,28,not
5392,C,26,not
5393,C,19,important
5402,C,22,not
5403,C,22,not
5404,C,22,not
5414,C,25,not
5415,C,29,not
5416,C,25,not
5417,C,23,not
5419,C,22,not
5420,C,30,not
5421,C,26,not
5422,C,26,not
5423,C,25,not
5425,C,24,not
5427,C,26,not
5428,C,26,not
5432,C,26,important
5436,C,25,not
5441,C,28,not
5443,C,30,not
5448,C,32,not
5450,C,40,not
5451,C,30,not
5452,C,30,not
5458,C,26,not
5481,C,42,not
5483,C,27,not
5487,C,28,not
5490,C,42,not
5496,C,37,not
5501,C,41,not
5503,C,41,not
5505,C,43,not
5506,C,40,not
5533,C,7,not
5540,C,9,not
5544,C,11,not
5546,C,9,not
5552,C,15,not
5554,C,11,not
5555,C,14,not
5557,C,13,not
5559,C,11,not
5561,C,10,not
5563,C,12,important
5567,C,11,not
5571,C,17,not
5572,C,19,not
5577,C,19,not
5579,C,16,not
5580,C,18,not
5584,C,19,not
5586,C,19,not
5588,C,18,not
5589,C,17,not
5590,C,20,not
5591,C,20,not
5593,C,10,not
5595,C,18,not
5598,C,22,not
5605,C,21,not
5612,C,25,not
5614,C,19,not
5615,C,22,not
5616,C,25,not
5618,C,11,not
5621,C,16,important
5627,C,20,not
5638,C,23,not
5639,C,20,not
5645,C,20,not
5647,C,22,not
5650,C,23,not
5654,C,23,not
5657,C,25,not
5659,C,21,not
5663,C,22,not
5664,C,32,not
5668,C,30,not
5670,C,30,not
5671,C,32,not
5675,C,25,not
5686,C,18,important
5689,C,27,not
5690,C,27,not
5692,C,35,not
5695,C,41,not
5697,C,28,not
5699,C,35,not
5700,C,37,not
5710,C,10,not
5712,C,11,not
5715,C,13,not
5717,C,9,not
5719,C,14,not
5722,C,13,not
5723,C,10,not
5727,C,15,not
5730,C,12,important
5731,C,12,not
5732,C,15,not
5733,C,18,not
5734,C,12,not
5735,C,16,not
5738,C,16,important
5739,C,13,not
5740,C,13,not
5741,C,11,not
5743,C,18,not
5744,C,19,not
5745,C,15,not
5746,C,15,not
5747,C,13,not
5748,C,16,not
5749,C,16,not
5750,C,13,not
5751,C,15,not
5755,C,19,not
5758,C,15,not
5759,C,17,not
5760,C,14,not
5761,C,21,not
5762,C,18,not
5763,C,20,not
5765,C,19,not
5770,C,11,important
5772,C,21,not
5773,C,21,not
5776,C,16,not
5777,C,22,not
5778,C,21,not
5780,C,18,not
5781,C,17,not
5787,C,21,not
5790,C,17,not
5792,C,22,not
5793,C,23,not
5795,C,22,not
5798,C,23,not
5799,C,20,not
5800,C,23,not
5803,C,21,not
5805,C,18,not
5806,C,17,not
5807,C,20,not
5810,C,22,not
5812,C,17,not
5814,C,23,not
5821,C,17,not
5826,C,25,not
5827,C,21,not
5828,C,26,not
5829,C,20,not
5834,C,24,not
5836,C,26,not
5838,C,24,not
5839,C,28,not
5843,C,18,not
5846,C,26,not
5847,C,26,not
5849,C,26,not
5854,C,27,not
5855,C,30,not
5856,C,24,not
5857,C,6,not
5858,C,27,not
5860,C,24,not
5867,C,25,not
5868,C,26,not
5869,C,7,not
5871,C,8,not
5873,C,35,not
5876,C,35,not
5877,C,30,not
5880,C,39,not
5892,C,31,not
5896,C,11,not
5902,C,37,not
5906,C,35,not
5908,C,39,not
5909,C,41,not
5910,C,41,not
5911,C,41,not
5917,C,43,not
5944,C,10,not
5945,C,10,not
5947,C,9,not
5950,C,11,not
5954,C,11,not
5955,C,8,not
5958,C,12,important
5960,C,12,important
5962,C,12,not
5963,C,10,not
5964,C,11,not
5965,C,14,not
5969,C,11,not
5970,C,16,not
5974,C,12,important
5976,C,16,not
5978,C,13,not
5979,C,18,not
5980,C,17,not
5982,C,15,not
5983,C,20,not
5984,C,14,not
5985,C,15,not
5992,C,13,not
5993,C,25,not
5996,C,15,not
5998,C,27,not
5999,C,18,not
6005,C,18,not
6008,C,18,not
6013,C,22,not
6016,C,25,not
6017,C,25,not
6020,C,27,not
6021,C,28,not
6026,C,32,not
6027,C,39,not
6029,C,39,not
6031,C,9,not
6034,C,7,not
6035,C,10,not
6036,C,8,not
6037,C,10,not
6038,C,8,not
6040,C,9,not
6041,C,7,not
6042,C,8,not
6043,C,10,important
6044,C,7,not
6045,C,10,important
6049,C,8,not
6050,C,10,not
6051,C,9,not
6054,C,9,not
6055,C,9,not
6056,C,10,not
6058,C,9,not
6059,C,11,not
6062,C,15,not
6063,C,13,important
6065,C,10,not
6066,C,11,not
6067,C,11,not
6069,C,14,not
6070,C,8,not
6076,C,12,not
6077,C,11,not
6078,C,11,not
6079,C,14,important
6080,C,15,not
6085,C,12,not
6086,C,11,not
6088,C,14,not
6089,C,12,important
6090,C,11,not
6091,C,9,not
6092,C,12,not
6094,C,13,important
6096,C,12,not
6098,C,13,not
6101,C,13,not
6102,C,17,not
6103,C,11,not
6104,C,14,important
6106,C,13,important
6107,C,12,not
6108,C,16,not
6109,C,7,not
6111,C,14,important
6113,C,18,not
6114,C,9,not
6115,C,16,not
6116,C,14,not
6117,C,14,important
6118,C,14,not
6120,C,13,not
6121,C,12,important
6122,C,13,not
6123,C,12,not
6125,C,11,not
6128,C,10,not
6129,C,14,not
6130,C,14,not
6132,C,20,not
6133,C,14,not
6134,C,14,not
6135,C,13,not
6139,C,18,not
6141,C,13,not
6142,C,12,not
6144,C,13,not
6145,C,13,not
6146,C,20,important
6148,C,11,not
6149,C,15,not
6150,C,15,not
6152,C,13,not
6154,C,14,not
6155,C,15,not
6156,C,13,not
6158,C,15,not
6159,C,20,important
6162,C,12,not
6163,C,15,not
6164,C,14,not
6165,C,14,not
6168,C,12,not
6169,C,12,not
6170,C,13,not
6171,C,20,not
6172,C,17,not
6174,C,12,not
6175,C,14,not
6176,C,20,not
6177,C,15,important
6181,C,17,not
6182,C,16,not
6186,C,17,not
6191,C,13,important
6192,C,16,not
6193,C,16,important
6195,C,21,not
6196,C,21,not
6201,C,17,not
6202,C,21,not
6206,C,17,not
6207,C,17,not
6208,C,21,not
6209,C,14,not
6210,C,16,not
6211,C,15,not
6212,C,15,important
6213,C,14,not
6214,C,19,not
6215,C,16,important
6217,C,17,not
6218,C,20,not
6220,C,17,not
6224,C,20,not
6225,C,20,not
6226,C,17,not
6227,C,16,not
6229,C,16,not
6232,C,13,not
6237,C,11,not
6238,C,22,not
6241,C,15,not
6247,C,20,not
6248,C,17,not
6249,C,22,not
6250,C,18,not
6251,C,17,not
6252,C,21,not
6257,C,19,not
6259,C,17,not
6265,C,16,not
6270,C,18,not
6272,C,20,not
6273,C,19,not
6275,C,20,not
6277,C,19,not
6278,C,18,not
6279,C,17,not
6285,C,21,not
6286,C,20,not
6287,C,19,not
6289,C,19,not
6292,C,23,not
6293,C,20,not
6295,C,19,not
6296,C,18,not
6299,C,21,important
6306,C,20,not
6312,C,25,not
6313,C,22,important
6315,C,21,not
6319,C,21,not
6320,C,21,not
6321,C,24,not
6324,C,25,not
6330,C,22,not
6331,C,23,not
6335,C,25,not
6337,C,23,not
6339,C,23,not
6340,C,21,not
6345,C,24,not
6352,C,19,not
6356,C,24,not
6357,C,24,not
6360,C,24,not
6361,C,24,not
6362,C,26,not
6368,C,10,not
6371,C,19,not
6378,C,24,not
6383,C,26,not
6384,C,26,not
6386,C,24,important
6387,C,26,not
6388,C,26,not
6390,C,22,not
6391,C,28,not
6393,C,26,not
6395,C,11,not
6396,C,26,not
6398,C,25,not
6399,C,25,important
6400,C,26,not
6401,C,28,not
6407,C,27,not
6408,C,27,not
6409,C,23,not
6412,C,23,not
6415,C,28,not
6420,C,31,not
6421,C,27,not
6424,C,28,important
6426,C,23,not
6427,C,28,not
6428,C,25,not
6432,C,29,not
6436,C,29,not
6438,C,27,not
6439,C,33,important
6440,C,29,not
6441,C,26,not
6450,C,30,not
6451,C,37,not
6455,C,29,not
6456,C,30,not
6465,C,30,not
6468,C,31,not
6472,C,31,not
6473,C,31,not
6474,C,28,not
6482,C,30,not
6483,C,34,important
6484,C,34,important
6485,C,35,not
6486,C,35,important
6487,C,32,not
6490,C,28,not
6494,C,33,important
6495,C,35,important
6498,C,33,not
6500,C,28,not
6502,C,31,not
6503,C,29,not
6504,C,33,not
6505,C,35,important
6511,C,34,not
6513,C,34,not
6515,C,35,not
6520,C,36,not
6521,C,41,not
6525,C,41,not
6527,C,36,not
6531,C,37,not
6533,C,40,not
6535,C,35,not
6536,C,35,not
6537,C,38,not
6543,C,40,not
6554,C,13,not
6557,C,12,not
6560,C,16,not
6562,C,8,not
6565,C,12,not
6566,C,16,important
6567,C,14,not
6570,C,13,not
6571,C,18,not
6572,C,16,not
6573,C,15,not
6574,C,17,not
6576,C,13,not
6579,C,16,not
6586,C,19,not
6594,C,26,not
6595,C,22,not
6598,C,25,not
6609,C,30,not
6613,C,10,not
6614,C,12,not
6615,C,12,not
6616,C,13,not
6622,C,10,not
6624,C,13,not
6630,C,16,not
6632,C,19,not
6636,C,20,not
6639,C,19,not
6644,C,21,not
6645,C,20,not
6648,C,19,important
6651,C,18,not
6652,C,20,not
6654,C,23,not
6655,C,17,not
6656,C,22,important
6663,C,18,not
6664,C,22,not
6667,C,20,not
6668,C,29,not
6675,C,26,not
6684,C,22,not
6687,C,25,not
6689,C,22,important
6693,C,24,important
6695,C,31,not
6698,C,26,not
6699,C,27,not
6704,C,25,not
6706,C,24,not
6707,C,30,not
6712,C,27,not
6718,C,9,not
6719,C,8,not
6721,C,6,not
6722,C,13,not
6723,C,12,not
6724,C,11,not
6726,C,10,not
6727,C,13,not
6728,C,16,not
6729,C,12,not
6730,C,12,not
6731,C,11,important
6732,C,15,not
6734,C,12,not
6738,C,14,not
6741,C,15,not
6742,C,12,not
6743,C,17,not
6747,C,14,not
6753,C,20,not
6754,C,13,not
6755,C,18,not
6759,C,22,not
6765,C,22,important
6769,C,23,not
6771,C,23,not
6773,C,26,not
6778,C,28,not
6779,C,27,not
6780,C,28,not
6791,C,42,not
6793,C,44,not
6796,C,43,not
6802,C,44,not
6811,C,7,not
6812,C,9,not
6816,C,10,not
6818,C,14,not
6819,C,16,not
6820,C,16,not
6821,C,13,not
6823,C,7,not
6827,C,14,not
6829,C,14,not
6830,C,17,not
6841,C,13,not
6842,C,15,not
6852,C,20,not
6853,C,14,not
6854,C,19,not
6862,C,15,not
6863,C,18,not
6866,C,18,not
6867,C,22,not
6873,C,21,not
6880,C,21,not
6882,C,18,not
6887,C,19,not
6891,C,23,important
6892,C,20,not
6893,C,19,not
6897,C,16,not
6906,C,23,not
6915,C,25,not
6916,C,25,not
6924,C,20,not
6926,C,22,not
6927,C,26,important
6932,C,20,important
6936,C,6,not
6938,C,24,not
6942,C,35,not
6957,C,8,not
6958,C,14,not
6960,C,10,not
6962,C,7,not
6965,C,11,not
6966,C,10,not
6967,C,7,not
6968,C,10,not
6971,C,15,not
6975,C,10,not
6976,C,9,important
6977,C,8,not
6980,C,13,not
6981,C,14,not
6985,C,11,not
6987,C,12,not
6988,C,18,not
6991,C,20,not
6992,C,20,not
6993,C,20,not
6994,C,15,not
6996,C,19,not
6997,C,19,not
6999,C,17,not
7000,C,21,not
7002,C,13,not
7003,C,21,not
7008,C,20,not
7011,C,19,not
7012,C,16,not
7014,C,20,not
7016,C,23,not
7017,C,21,not
7018,C,23,not
7019,C,23,not
7020,C,23,not
7021,C,14,not
7033,C,19,not
7037,C,20,not
7038,C,21,not
7040,C,16,not
7041,C,21,not
7046,C,17,not
7047,C,22,not
7048,C,27,not
7049,C,25,not
7051,C,23,not
7052,C,23,not
7053,C,23,not
7055,C,23,not
7057,C,22,not
7058,C,23,not
7059,C,22,not
7061,C,25,not
7062,C,25,not
7063,C,25,not
7064,C,25,not
7065,C,25,not
7068,C,25,not
7069,C,25,not
7073,C,24,not
7081,C,26,not
7082,C,25,important
7087,C,30,not
7088,C,28,not
7091,C,29,not
7094,C,28,not
7097,C,25,not
7099,C,28,not
7100,C,28,not
7106,C,29,not
7109,C,25,not
7112,C,29,important
7113,C,26,not
7114,C,28,not
7115,C,28,not
7116,C,28,not
7122,C,23,not
7124,C,23,not
7128,C,25,not
7129,C,23,not
7133,C,28,not
7134,C,28,not
7143,C,30,not
7146,C,24,not
7147,C,24,important
7148,C,25,not
7149,C,24,not
7150,C,28,not
7151,C,28,not
7152,C,28,not
7153,C,28,not
7156,C,27,not
7157,C,24,not
7158,C,24,not
7159,C,24,not
7161,C,29,not
7163,C,39,not
7164,C,29,not
7167,C,20,not
7168,C,28,not
7170,C,20,not
7172,C,27,not
7174,C,39,not
7176,C,21,not
7178,C,28,not
7179,C,42,not
7180,C,39,not
7182,C,22,not
7185,C,36,not
7187,C,35,not
7190,C,31,not
7191,C,31,not
7195,C,37,not
7198,C,37,not
7200,C,43,not
7206,C,45,not
7207,C,45,not
7209,C,46,not
7214,C,46,not
7215,C,45,not
7216,C,45,not
7217,C,45,not
7223,C,45,not
7243,C,10,not
7244,C,9,not
7246,C,13,not
7248,C,9,not
7249,C,9,important
7250,C,7,not
7252,C,14,not
7253,C,15,not
7254,C,10,not
7257,C,12,not
7258,C,9,not
7260,C,12,not
7261,C,14,important
7264,C,5,not
7266,C,18,not
7267,C,18,not
7270,C,17,not
7271,C,14,not
7272,C,13,not
7273,C,20,not
7274,C,20,not
7276,C,10,important
7277,C,20,not
7281,C,12,important
7282,C,14,not
7283,C,16,important
7286,C,15,not
7287,C,11,not
7288,C,15,not
7289,C,18,important
7290,C,11,important
7292,C,8,not
7293,C,16,not
7294,C,15,important
7296,C,23,not
7298,C,18,important
7300,C,19,not
7302,C,20,not
7303,C,20,not
7304,C,16,not
7305,C,18,not
7308,C,21,not
7309,C,17,not
7310,C,20,not
7311,C,19,not
7313,C,16,important
7317,C,21,not
7318,C,20,important
7322,C,19,not
7324,C,22,not
7325,C,19,important
7327,C,17,not
7328,C,17,not
7329,C,3,not
7331,C,20,not
7333,C,19,not
7336,C,25,not
7337,C,5,not
7340,C,21,not
7342,C,21,not
7349,C,20,not
7351,C,25,not
7355,C,28,important
7356,C,28,important
7357,C,28,not
7364,C,26,important
7365,C,26,important
7372,C,21,not
7376,C,26,important
7385,C,22,not
7386,C,24,not
7387,C,22,not
7388,C,24,not
7393,C,25,not
7395,C,4,not
7396,C,22,not
7397,C,28,not
7399,C,24,not
7402,C,26,not
7403,C,23,not
7404,C,28,not
7405,C,25,not
7408,C,24,not
7409,C,27,important
7410,C,25,not
7411,C,26,not
7412,C,8,not
7413,C,8,not
7414,C,25,not
7415,C,25,not
7416,C,28,important
7417,C,33,not
7418,C,27,not
7419,C,27,not
7423,C,39,not
7424,C,23,not
7425,C,23,important
7426,C,11,not
7428,C,26,not
7430,C,28,not
7432,C,31,not
7433,C,7,not
7437,C,13,not
7439,C,35,not
7444,C,10,not
7448,C,29,not
7450,C,39,not
7452,C,11,not
7454,C,36,not
7457,C,15,not
7459,C,37,not
7460,C,10,not
7461,C,36,not
7462,C,30,not
7464,C,38,not
7467,C,13,not
7468,C,35,not
7470,C,34,important
7471,C,11,not
7472,C,32,not
7473,C,31,not
7476,C,33,not
7478,C,35,not
7479,C,35,not
7481,C,40,not
7482,C,36,not
7486,C,36,not
7487,C,36,not
7489,C,33,not
7494,C,35,not
7502,C,36,not
7503,C,39,not
7504,C,38,not
7506,C,39,not
7509,C,41,not
7511,C,42,not
7524,C,6,not
7527,C,9,not
7530,C,14,not
7532,C,9,not
7534,C,15,not
7535,C,14,not
7537,C,10,not
7538,C,11,not
7539,C,11,not
7543,C,16,not
7546,C,11,not
7547,C,14,not
7548,C,11,not
7549,C,15,not
7550,C,15,not
7551,C,15,not
7552,C,11,not
7553,C,16,not
7558,C,10,not
7559,C,7,not
7560,C,17,not
7561,C,13,not
7563,C,11,not
7564,C,16,not
7565,C,12,not
7566,C,10,not
7568,C,12,not
7569,C,14,not
7571,C,18,not
7574,C,14,not
7575,C,13,not
7576,C,11,not
7578,C,20,not
7580,C,14,not
7584,C,18,important
7585,C,14,not
7589,C,10,not
7590,C,12,not
7593,C,13,not
7595,C,17,not
7597,C,18,not
7598,C,11,not
7599,C,16,not
7600,C,21,not
7602,C,20,not
7603,C,15,not
7605,C,20,not
7606,C,21,not
7608,C,14,not
7609,C,18,important
7610,C,18,not
7611,C,12,not
7613,C,17,not
7615,C,20,not
7616,C,20,not
7620,C,15,not
7621,C,18,not
7622,C,23,not
7625,C,20,not
7626,C,14,not
7627,C,12,not
7629,C,12,not
7633,C,18,important
7634,C,23,not
7639,C,22,not
7642,C,21,not
7643,C,23,not
7648,C,24,not
7651,C,17,not
7652,C,24,not
7656,C,22,important
7657,C,25,not
7658,C,25,not
7660,C,26,not
7661,C,26,not
7663,C,30,not
7665,C,26,important
7666,C,19,not
7670,C,28,not
7671,C,22,not
7673,C,23,not
7678,C,30,not
7682,C,26,not
7683,C,21,not
7684,C,26,not
7699,C,41,not
7710,C,32,not
7712,C,31,not
7720,C,35,not
7741,C,10,not
7743,C,11,not
7744,C,11,not
7745,C,9,not
7746,C,11,not
7747,C,8,not
7748,C,13,not
7749,C,9,not
7750,C,10,not
7751,C,9,not
7752,C,8,important
7753,C,13,not
7754,C,10,not
7755,C,14,not
7758,C,13,not
7759,C,13,not
7760,C,12,not
7763,C,10,not
7764,C,20,not
7769,C,16,not
7771,C,20,not
7772,C,18,not
7773,C,22,not
7779,C,11,not
7789,C,18,not
7794,C,17,not
7795,C,23,not
7796,C,16,not
7797,C,15,not
7798,C,1,not
7800,C,21,not
7803,C,18,not
7806,C,19,not
7807,C,23,not
7808,C,20,not
7811,C,21,not
7814,C,25,not
7815,C,25,not
7821,C,25,not
7826,C,27,not
7828,C,24,not
7829,C,30,not
7830,C,27,not
7833,C,27,not
7838,C,7,not
7841,C,27,important
7845,C,25,not
7848,C,28,not
7857,C,9,not
7865,C,28,not
7866,C,13,not
7867,C,24,not
7868,C,27,not
7871,C,7,not
7878,C,29,not
7880,C,35,important
7882,C,32,not
7884,C,31,important
7887,C,28,not
7888,C,30,not
7890,C,9,not
7896,C,31,not
7897,C,12,not
7900,C,14,not
7901,C,34,not
7902,C,34,not
7916,C,32,not
7919,C,36,not
7920,C,36,not
7923,C,40,not
7925,C,23,not
7935,C,35,not
7937,C,23,not
7947,C,38,not
7950,C,39,not
7952,C,41,not
7966,C,11,not
7967,C,11,not
7969,C,15,not
7971,C,13,not
7972,C,18,not
7973,C,14,not
7976,C,16,not
7979,C,18,not
7981,C,21,not
7982,C,19,not
7983,C,17,not
7984,C,21,not
7987,C,23,not
7991,C,22,not
7992,C,26,not
7993,C,23,not
7997,C,27,not
7998,C,27,not
7999,C,29,not
8004,C,30,not
8005,C,26,not
8009,C,40,not
8011,C,42,not
8012,C,42,not
8015,C,13,not
8017,C,11,not
8019,C,13,not
8020,C,12,important
8021,C,20,not
8022,C,20,not
8023,C,20,not
8025,C,20,not
8026,C,16,not
8031,C,23,not
8032,C,10,important
8034,C,20,not
8035,C,19,not
8037,C,21,not
8038,C,22,not
8042,C,25,not
8044,C,27,not
8045,C,34,not
8049,C,27,not
8057,C,16,not
8061,C,21,not
8062,C,19,not
8063,C,21,not
8064,C,22,not
8066,C,18,not
8067,C,22,not
8068,C,25,not
8069,C,26,not
8070,C,27,not
8079,C,8,not
8081,C,16,not
8082,C,15,not
8084,C,16,not
8086,C,17,important
8087,C,16,important
8088,C,18,not
8089,C,16,important
8091,C,12,not
8092,C,15,not
8093,C,20,not
8094,C,16,important
8095,C,20,not
8096,C,18,not
8099,C,18,not
8100,C,20,not
8101,C,22,not
8103,C,22,not
8105,C,19,not
8109,C,19,important
8112,C,21,not
8117,C,24,not
8118,C,21,not
8119,C,26,not
8120,C,27,not
8121,C,27,not
8124,C,27,not
8127,C,28,important
8128,C,28,important
8134,C,28,not
8135,C,29,important
8137,C,21,not
8138,C,25,important
8141,C,34,not
8142,C,34,important
8146,C,15,not
8167,C,10,important
8169,C,8,not
8170,C,20,not
8172,C,12,not
8176,C,20,not
8178,C,22,not
8186,C,27,not
8189,C,31,not
8190,C,31,not
8191,C,32,not
8195,C,35,not
8200,C,11,not
8201,C,12,important
8206,C,18,not
8218,C,10,not
8219,C,8,important
8220,C,11,not
8221,C,16,not
8224,C,8,not
8225,C,14,not
8226,C,12,not
8229,C,11,not
8231,C,10,not
8233,C,20,not
8234,C,20,not
8235,C,14,not
8236,C,15,important
8237,C,16,important
8238,C,19,not
8240,C,21,not
8241,C,20,not
8244,C,14,not
8246,C,22,not
8247,C,22,important
8248,C,23,not
8251,C,27,not
8252,C,11,not
8253,C,23,not
8255,C,17,not
8258,C,21,not
8261,C,21,important
8262,C,21,important
8266,C,27,not
8270,C,25,not
8274,C,29,not
8276,C,22,not
8277,C,25,not
8278,C,23,not
8279,C,19,not
8280,C,22,not
8282,C,27,not
8284,C,25,not
8285,C,22,not
8286,C,25,not
8287,C,28,not
8288,C,25,not
8289,C,25,not
8290,C,25,not
8298,C,24,not
8302,C,23,not
8306,C,26,not
8310,C,28,not
8311,C,30,not
8312,C,35,not
8313,C,29,not
8314,C,23,not
8315,C,28,not
8321,C,27,not
8322,C,27,not
8325,C,25,not
8328,C,41,not
8335,C,40,not
8338,C,42,not
8339,C,31,not
8340,C,42,not
8341,C,31,not
8342,C,42,not
8343,C,42,not
8344,C,31,not
8346,C,42,not
8347,C,42,not
8349,C,43,not
8352,C,43,not
8354,C,35,not
8357,C,37,not
8358,C,37,not
8368,C,42,not
8371,C,42,not
8382,C,44,not
