"","feature_number","variable","response","importance"
"16759",8686,"N",0,"not"
"16760",8688,"N",0,"not"
"16761",8689,"N",0,"not"
"16762",8691,"N",0,"not"
"16763",8693,"N",2,"not"
"16764",8696,"N",1,"not"
"16765",8699,"N",1,"not"
"16766",8700,"N",0,"not"
"16767",8701,"N",1,"not"
"16768",8704,"N",1,"not"
"16769",8707,"N",1,"not"
"16770",8711,"N",0,"not"
"16771",8730,"N",0,"not"
"16772",8732,"N",0,"not"
"16773",8736,"N",1,"not"
"16774",8738,"N",0,"not"
"16775",8742,"N",0,"not"
"16776",8751,"N",0,"not"
"16777",8755,"N",2,"not"
"16778",8759,"N",2,"not"
"16779",8764,"N",4,"not"
"16780",8766,"N",0,"not"
"16781",8767,"N",5,"not"
"16782",8771,"N",1,"not"
"16783",8778,"N",0,"not"
"16784",8779,"N",5,"not"
"16785",8781,"N",5,"not"
"16786",8782,"N",2,"not"
"16787",8785,"N",5,"not"
"16788",8786,"N",1,"important"
"16789",8796,"N",1,"not"
"16790",8798,"N",0,"not"
"16791",8804,"N",1,"not"
"16792",8805,"N",3,"not"
"16793",8829,"N",0,"important"
"16794",8832,"N",0,"not"
"16795",8836,"N",1,"not"
"16796",8840,"N",1,"not"
"16797",8843,"N",1,"not"
"16798",8845,"N",0,"not"
"16799",8847,"N",0,"not"
"16800",8856,"N",0,"not"
"16801",8858,"N",3,"not"
"16802",8859,"N",3,"not"
"16803",8866,"N",1,"not"
"16804",8867,"N",0,"important"
"16805",8868,"N",0,"not"
"16806",8869,"N",0,"not"
"16807",8871,"N",0,"important"
"16808",8872,"N",0,"not"
"16809",8876,"N",1,"not"
"16810",8877,"N",0,"not"
"16811",8878,"N",6,"not"
"16812",8879,"N",2,"not"
"16813",8881,"N",0,"not"
"16814",8886,"N",2,"not"
"16815",8887,"N",2,"not"
"16816",8895,"N",5,"not"
"16817",8896,"N",3,"not"
"16818",8905,"N",0,"important"
"16819",8909,"N",2,"not"
"16820",8910,"N",0,"not"
"16821",8916,"N",1,"not"
"16822",8919,"N",1,"not"
"16823",8922,"N",1,"not"
"16824",8939,"N",6,"not"
"16825",8944,"N",6,"not"
"16826",8945,"N",0,"not"
"16827",8947,"N",2,"not"
"16828",8948,"N",1,"not"
"16829",8950,"N",2,"not"
"16830",8956,"N",2,"not"
"16831",8960,"N",1,"not"
"16832",8964,"N",3,"not"
"16833",8966,"N",0,"not"
"16834",8969,"N",1,"important"
"16835",8971,"N",2,"not"
"16836",8972,"N",5,"not"
"16837",8976,"N",4,"important"
"16838",8979,"N",0,"not"
"16839",8981,"N",4,"not"
"16840",8983,"N",5,"not"
"16841",8984,"N",5,"not"
"16842",8991,"N",0,"not"
"16843",8993,"N",1,"not"
"16844",8995,"N",0,"important"
"16845",8998,"N",2,"not"
"16846",9001,"N",0,"not"
"16847",9004,"N",0,"not"
"16848",9006,"N",1,"not"
"16849",9007,"N",1,"not"
"16850",9024,"N",0,"not"
"16851",9027,"N",0,"not"
"16852",9030,"N",6,"not"
"16853",9033,"N",1,"not"
"16854",9034,"N",0,"not"
"16855",9036,"N",0,"not"
"16856",9037,"N",1,"not"
"16857",9038,"N",0,"important"
"16858",9041,"N",0,"important"
"16859",9045,"N",2,"not"
"16860",9047,"N",4,"important"
"16861",9057,"N",1,"important"
"16862",9059,"N",4,"not"
"16863",9061,"N",2,"important"
"16864",9067,"N",1,"important"
"16865",9069,"N",2,"not"
"16866",9072,"N",0,"not"
"16867",9073,"N",5,"important"
"16868",9082,"N",1,"important"
"16869",9083,"N",0,"not"
"16870",9085,"N",3,"important"
"16871",9089,"N",0,"not"
"16872",9090,"N",3,"not"
"16873",9091,"N",0,"not"
"16874",9104,"N",3,"important"
"16875",9113,"N",0,"not"
"16876",9115,"N",1,"not"
"16877",9116,"N",3,"not"
"16878",9117,"N",0,"not"
"16879",9122,"N",1,"not"
"16880",9130,"N",0,"not"
"16881",9132,"N",2,"important"
"16882",9154,"N",1,"not"
"16883",9157,"N",4,"not"
"16884",9167,"N",4,"not"
"16885",9175,"N",0,"not"
"16886",9179,"N",1,"not"
"16887",9182,"N",6,"not"
"16888",9188,"N",5,"important"
"16889",9194,"N",0,"not"
"16890",9197,"N",2,"not"
"16891",9199,"N",0,"not"
"16892",9205,"N",4,"not"
"16893",9209,"N",2,"not"
"16894",9211,"N",0,"not"
"16895",9213,"N",1,"not"
"16896",9217,"N",5,"not"
"16897",9218,"N",0,"not"
"16898",9221,"N",1,"important"
"16899",9222,"N",1,"important"
"16900",9224,"N",1,"not"
"16901",9225,"N",0,"not"
"16902",9231,"N",0,"not"
"16903",9232,"N",1,"not"
"16904",9234,"N",0,"not"
"16905",9239,"N",4,"important"
"16906",9240,"N",4,"not"
"16907",9241,"N",4,"not"
"16908",9244,"N",0,"not"
"16909",9251,"N",2,"not"
"16910",9256,"N",1,"important"
"16911",9259,"N",2,"not"
"16912",9278,"N",6,"not"
"16913",9299,"N",0,"not"
"16914",9301,"N",1,"important"
"16915",9305,"N",1,"not"
"16916",9315,"N",1,"not"
"16917",9317,"N",0,"not"
"16918",9320,"N",1,"not"
"16919",9322,"N",3,"important"
"16920",9325,"N",1,"not"
"16921",9339,"N",5,"not"
"16922",9357,"N",1,"not"
"16923",9363,"N",6,"not"
"16924",9366,"N",1,"not"
"16925",9367,"N",4,"not"
"16926",9376,"N",0,"not"
"16927",9379,"N",0,"not"
"16928",9381,"N",0,"not"
"16929",9393,"N",1,"not"
"16930",9395,"N",4,"not"
"16931",9397,"N",4,"not"
"16932",9405,"N",1,"not"
"16933",9406,"N",0,"not"
"16934",9407,"N",1,"not"
"16935",9408,"N",0,"not"
"16936",9410,"N",4,"not"
"16937",9419,"N",3,"not"
"16938",9420,"N",0,"not"
"16939",9425,"N",1,"not"
"16940",9426,"N",0,"not"
"16941",9428,"N",2,"not"
"16942",9429,"N",1,"not"
"16943",9436,"N",4,"not"
"16944",9442,"N",1,"not"
"16945",9446,"N",1,"not"
"16946",9454,"N",3,"not"
"16947",9472,"N",0,"important"
"16948",9479,"N",1,"not"
"16949",9480,"N",2,"not"
"16950",9481,"N",1,"not"
"16951",9497,"N",1,"not"
"16952",9499,"N",1,"not"
"16953",9532,"N",1,"not"
"16954",9577,"N",2,"not"
"16955",9593,"N",0,"not"
"16956",9599,"N",2,"not"
"16957",9601,"N",0,"not"
"16958",9602,"N",1,"not"
"16959",9606,"N",1,"not"
"16960",9607,"N",1,"not"
"16961",9614,"N",1,"not"
"16962",9617,"N",1,"not"
"16963",9623,"N",1,"not"
"16964",9634,"N",2,"not"
"16965",9643,"N",2,"not"
"16966",9646,"N",0,"not"
"16967",9650,"N",3,"not"
"16968",9654,"N",1,"not"
"16969",9656,"N",1,"not"
"16970",9663,"N",1,"important"
"16971",9672,"N",1,"not"
"16972",9673,"N",1,"not"
"16973",9674,"N",1,"not"
"16974",9675,"N",1,"not"
"16975",9679,"N",3,"not"
"16976",9681,"N",1,"not"
"16977",9683,"N",4,"not"
"16978",9684,"N",4,"not"
"16979",9689,"N",1,"not"
"16980",9690,"N",2,"not"
"16981",9715,"N",1,"not"
"16982",9718,"N",6,"not"
"16983",9722,"N",1,"not"
"16984",9729,"N",1,"not"
"16985",9731,"N",0,"not"
"16986",9739,"N",0,"not"
"16987",9742,"N",0,"not"
"16988",9755,"N",1,"not"
"16989",9756,"N",0,"not"
"16990",9759,"N",1,"not"
"16991",9774,"N",2,"not"
"16992",9777,"N",1,"not"
"16993",9780,"N",1,"not"
"16994",9782,"N",0,"not"
"16995",9784,"N",1,"not"
"16996",9791,"N",3,"not"
"16997",9804,"N",1,"not"
"16998",9817,"N",2,"not"
"16999",9818,"N",1,"not"
"17000",9822,"N",0,"not"
"17001",9838,"N",3,"not"
"17002",9847,"N",2,"not"
"17003",9858,"N",4,"not"
"17004",9872,"N",2,"not"
"17005",9884,"N",2,"not"
"17006",9891,"N",1,"not"
"17007",9895,"N",1,"not"
"17008",9898,"N",1,"not"
"17009",9902,"N",7,"not"
"17010",9904,"N",2,"important"
"17011",9,"S",0,"not"
"17012",12,"S",0,"not"
"17013",53,"S",0,"not"
"17014",58,"S",0,"not"
"17015",66,"S",1,"not"
"17016",86,"S",0,"not"
"17017",135,"S",0,"not"
"17018",147,"S",0,"not"
"17019",175,"S",0,"not"
"17020",186,"S",0,"not"
"17021",188,"S",0,"not"
"17022",189,"S",0,"not"
"17023",194,"S",0,"not"
"17024",209,"S",0,"not"
"17025",231,"S",0,"not"
"17026",235,"S",0,"not"
"17027",252,"S",0,"not"
"17028",310,"S",0,"not"
"17029",320,"S",0,"important"
"17030",321,"S",0,"not"
"17031",339,"S",0,"not"
"17032",354,"S",0,"not"
"17033",355,"S",0,"important"
"17034",398,"S",0,"not"
"17035",399,"S",0,"not"
"17036",407,"S",0,"not"
"17037",548,"S",0,"not"
"17038",569,"S",0,"not"
"17039",574,"S",0,"not"
"17040",575,"S",0,"not"
"17041",608,"S",0,"not"
"17042",627,"S",0,"not"
"17043",640,"S",0,"not"
"17044",646,"S",0,"not"
"17045",668,"S",0,"not"
"17046",684,"S",0,"not"
"17047",707,"S",0,"not"
"17048",717,"S",0,"not"
"17049",738,"S",0,"not"
"17050",747,"S",0,"not"
"17051",748,"S",0,"not"
"17052",755,"S",0,"not"
"17053",760,"S",0,"not"
"17054",761,"S",0,"not"
"17055",780,"S",0,"not"
"17056",788,"S",0,"important"
"17057",789,"S",0,"not"
"17058",791,"S",0,"not"
"17059",801,"S",0,"important"
"17060",828,"S",1,"not"
"17061",835,"S",0,"not"
"17062",840,"S",0,"not"
"17063",849,"S",0,"not"
"17064",858,"S",0,"not"
"17065",864,"S",0,"important"
"17066",868,"S",0,"not"
"17067",869,"S",0,"not"
"17068",873,"S",0,"not"
"17069",884,"S",0,"important"
"17070",895,"S",0,"not"
"17071",913,"S",0,"not"
"17072",917,"S",0,"not"
"17073",930,"S",0,"not"
"17074",932,"S",0,"not"
"17075",933,"S",0,"not"
"17076",961,"S",0,"not"
"17077",975,"S",0,"not"
"17078",979,"S",0,"not"
"17079",987,"S",0,"not"
"17080",993,"S",1,"not"
"17081",994,"S",0,"not"
"17082",1005,"S",0,"not"
"17083",1022,"S",0,"not"
"17084",1023,"S",0,"not"
"17085",1036,"S",0,"not"
"17086",1040,"S",0,"not"
"17087",1049,"S",0,"not"
"17088",1064,"S",0,"not"
"17089",1081,"S",0,"not"
"17090",1092,"S",0,"not"
"17091",1100,"S",0,"not"
"17092",1105,"S",0,"not"
"17093",1106,"S",0,"not"
"17094",1112,"S",0,"not"
"17095",1115,"S",0,"not"
"17096",1118,"S",0,"not"
"17097",1120,"S",0,"not"
"17098",1132,"S",0,"not"
"17099",1140,"S",0,"not"
"17100",1144,"S",1,"not"
"17101",1152,"S",0,"not"
"17102",1153,"S",0,"not"
"17103",1180,"S",0,"not"
"17104",1183,"S",0,"not"
"17105",1184,"S",0,"not"
"17106",1195,"S",0,"not"
"17107",1201,"S",1,"not"
"17108",1213,"S",0,"not"
"17109",1244,"S",0,"not"
"17110",1251,"S",0,"not"
"17111",1258,"S",1,"not"
"17112",1259,"S",0,"not"
"17113",1261,"S",0,"not"
"17114",1262,"S",0,"not"
"17115",1269,"S",0,"important"
"17116",1280,"S",0,"not"
"17117",1305,"S",0,"not"
"17118",1307,"S",0,"important"
"17119",1325,"S",1,"not"
"17120",1344,"S",0,"not"
"17121",1360,"S",0,"not"
"17122",1429,"S",0,"not"
"17123",1430,"S",0,"not"
"17124",1432,"S",0,"not"
"17125",1436,"S",0,"not"
"17126",1453,"S",0,"not"
"17127",1455,"S",0,"not"
"17128",1470,"S",0,"not"
"17129",1491,"S",0,"not"
"17130",1492,"S",0,"important"
"17131",1494,"S",0,"not"
"17132",1522,"S",0,"important"
"17133",1542,"S",0,"not"
"17134",1550,"S",0,"not"
"17135",1551,"S",0,"not"
"17136",1552,"S",0,"not"
"17137",1554,"S",0,"not"
"17138",1560,"S",0,"not"
"17139",1575,"S",0,"not"
"17140",1585,"S",0,"not"
"17141",1586,"S",0,"not"
"17142",1602,"S",0,"not"
"17143",1603,"S",0,"not"
"17144",1605,"S",0,"not"
"17145",1611,"S",0,"not"
"17146",1618,"S",0,"important"
"17147",1628,"S",0,"not"
"17148",1632,"S",0,"not"
"17149",1633,"S",0,"not"
"17150",1650,"S",0,"not"
"17151",1664,"S",0,"not"
"17152",1677,"S",0,"not"
"17153",1678,"S",0,"not"
"17154",1688,"S",0,"important"
"17155",1698,"S",0,"not"
"17156",1699,"S",0,"not"
"17157",1709,"S",1,"not"
"17158",1720,"S",0,"not"
"17159",1732,"S",0,"not"
"17160",1733,"S",1,"not"
"17161",1734,"S",1,"not"
"17162",1745,"S",0,"not"
"17163",1753,"S",0,"not"
"17164",1765,"S",0,"not"
"17165",1782,"S",0,"not"
"17166",1783,"S",0,"important"
"17167",1793,"S",0,"not"
"17168",1794,"S",0,"not"
"17169",1797,"S",0,"not"
"17170",1801,"S",0,"important"
"17171",1802,"S",0,"not"
"17172",1827,"S",0,"important"
"17173",1831,"S",0,"not"
"17174",1857,"S",0,"not"
"17175",1862,"S",0,"not"
"17176",1882,"S",0,"not"
"17177",1900,"S",0,"not"
"17178",1925,"S",0,"important"
"17179",1928,"S",0,"important"
"17180",1951,"S",0,"not"
"17181",1952,"S",0,"not"
"17182",1960,"S",0,"not"
"17183",1967,"S",0,"not"
"17184",1992,"S",0,"not"
"17185",2014,"S",0,"important"
"17186",2023,"S",0,"not"
"17187",2036,"S",0,"not"
"17188",2067,"S",0,"not"
"17189",2070,"S",0,"not"
"17190",2071,"S",0,"not"
"17191",2072,"S",0,"not"
"17192",2076,"S",0,"not"
"17193",2089,"S",0,"not"
"17194",2105,"S",0,"not"
"17195",2116,"S",0,"not"
"17196",2120,"S",0,"not"
"17197",2141,"S",0,"not"
"17198",2168,"S",0,"not"
"17199",2177,"S",0,"not"
"17200",2178,"S",0,"not"
"17201",2185,"S",0,"not"
"17202",2186,"S",0,"not"
"17203",2191,"S",0,"not"
"17204",2200,"S",0,"not"
"17205",2209,"S",0,"not"
"17206",2213,"S",0,"not"
"17207",2221,"S",0,"not"
"17208",2231,"S",0,"not"
"17209",2235,"S",0,"not"
"17210",2239,"S",1,"not"
"17211",2261,"S",0,"not"
"17212",2264,"S",0,"not"
"17213",2266,"S",0,"not"
"17214",2287,"S",0,"not"
"17215",2300,"S",0,"not"
"17216",2306,"S",0,"important"
"17217",2329,"S",0,"not"
"17218",2331,"S",0,"not"
"17219",2335,"S",0,"not"
"17220",2347,"S",0,"important"
"17221",2350,"S",0,"not"
"17222",2392,"S",0,"not"
"17223",2393,"S",0,"not"
"17224",2402,"S",0,"not"
"17225",2413,"S",0,"not"
"17226",2414,"S",0,"not"
"17227",2415,"S",0,"not"
"17228",2426,"S",0,"not"
"17229",2430,"S",0,"not"
"17230",2443,"S",0,"important"
"17231",2445,"S",0,"not"
"17232",2453,"S",0,"not"
"17233",2463,"S",0,"not"
"17234",2468,"S",0,"important"
"17235",2474,"S",0,"not"
"17236",2480,"S",0,"not"
"17237",2481,"S",0,"not"
"17238",2482,"S",0,"not"
"17239",2513,"S",0,"not"
"17240",2520,"S",0,"not"
"17241",2531,"S",0,"not"
"17242",2545,"S",0,"not"
"17243",2557,"S",0,"not"
"17244",2561,"S",0,"not"
"17245",2567,"S",0,"not"
"17246",2569,"S",0,"important"
"17247",2592,"S",0,"not"
"17248",2594,"S",0,"important"
"17249",2597,"S",0,"not"
"17250",2598,"S",0,"not"
"17251",2599,"S",0,"not"
"17252",2602,"S",0,"not"
"17253",2604,"S",0,"not"
"17254",2606,"S",0,"not"
"17255",2614,"S",0,"not"
"17256",2620,"S",1,"not"
"17257",2622,"S",0,"not"
"17258",2636,"S",1,"not"
"17259",2639,"S",0,"not"
"17260",2641,"S",0,"not"
"17261",2645,"S",0,"not"
"17262",2646,"S",0,"not"
"17263",2651,"S",1,"important"
"17264",2655,"S",1,"not"
"17265",2661,"S",0,"not"
"17266",2665,"S",0,"not"
"17267",2666,"S",0,"not"
"17268",2671,"S",0,"not"
"17269",2680,"S",0,"not"
"17270",2688,"S",0,"not"
"17271",2703,"S",0,"not"
"17272",2705,"S",0,"not"
"17273",2708,"S",0,"not"
"17274",2710,"S",0,"not"
"17275",2712,"S",0,"not"
"17276",2713,"S",0,"not"
"17277",2721,"S",0,"not"
"17278",2724,"S",0,"not"
"17279",2726,"S",0,"not"
"17280",2727,"S",0,"not"
"17281",2729,"S",0,"not"
"17282",2730,"S",0,"not"
"17283",2747,"S",0,"not"
"17284",2748,"S",0,"not"
"17285",2754,"S",0,"not"
"17286",2755,"S",0,"not"
"17287",2756,"S",0,"not"
"17288",2758,"S",0,"not"
"17289",2765,"S",0,"not"
"17290",2767,"S",0,"important"
"17291",2768,"S",0,"important"
"17292",2773,"S",0,"not"
"17293",2774,"S",0,"not"
"17294",2776,"S",0,"not"
"17295",2784,"S",0,"not"
"17296",2785,"S",0,"not"
"17297",2790,"S",0,"not"
"17298",2791,"S",0,"not"
"17299",2793,"S",0,"not"
"17300",2795,"S",1,"not"
"17301",2798,"S",0,"not"
"17302",2799,"S",0,"not"
"17303",2801,"S",0,"not"
"17304",2803,"S",0,"not"
"17305",2804,"S",0,"not"
"17306",2807,"S",0,"not"
"17307",2808,"S",0,"not"
"17308",2809,"S",0,"not"
"17309",2813,"S",0,"not"
"17310",2820,"S",0,"not"
"17311",2821,"S",0,"not"
"17312",2825,"S",0,"not"
"17313",2829,"S",0,"not"
"17314",2832,"S",0,"not"
"17315",2834,"S",0,"not"
"17316",2837,"S",0,"not"
"17317",2840,"S",1,"not"
"17318",2842,"S",0,"not"
"17319",2843,"S",0,"not"
"17320",2844,"S",0,"important"
"17321",2847,"S",0,"not"
"17322",2853,"S",0,"not"
"17323",2857,"S",1,"not"
"17324",2865,"S",0,"not"
"17325",2872,"S",0,"not"
"17326",2873,"S",0,"not"
"17327",2875,"S",0,"not"
"17328",2881,"S",0,"not"
"17329",2882,"S",0,"not"
"17330",2883,"S",0,"not"
"17331",2888,"S",0,"not"
"17332",2889,"S",0,"not"
"17333",2895,"S",0,"not"
"17334",2900,"S",0,"not"
"17335",2907,"S",0,"not"
"17336",2908,"S",0,"not"
"17337",2909,"S",0,"not"
"17338",2915,"S",0,"not"
"17339",2917,"S",0,"not"
"17340",2921,"S",0,"important"
"17341",2922,"S",0,"not"
"17342",2925,"S",0,"not"
"17343",2926,"S",0,"not"
"17344",2936,"S",1,"not"
"17345",2937,"S",0,"not"
"17346",2939,"S",0,"not"
"17347",2947,"S",0,"not"
"17348",2948,"S",0,"not"
"17349",2951,"S",0,"not"
"17350",2953,"S",0,"not"
"17351",2956,"S",0,"not"
"17352",2962,"S",0,"not"
"17353",2963,"S",0,"not"
"17354",2967,"S",0,"not"
"17355",2972,"S",0,"not"
"17356",2975,"S",0,"not"
"17357",2985,"S",0,"important"
"17358",2993,"S",0,"not"
"17359",2996,"S",0,"not"
"17360",2998,"S",0,"not"
"17361",2999,"S",0,"not"
"17362",3000,"S",0,"not"
"17363",3001,"S",0,"not"
"17364",3002,"S",0,"not"
"17365",3009,"S",0,"not"
"17366",3012,"S",0,"not"
"17367",3018,"S",0,"not"
"17368",3023,"S",0,"not"
"17369",3028,"S",0,"not"
"17370",3037,"S",0,"not"
"17371",3038,"S",0,"not"
"17372",3045,"S",0,"not"
"17373",3050,"S",0,"not"
"17374",3054,"S",0,"not"
"17375",3059,"S",0,"not"
"17376",3063,"S",0,"not"
"17377",3064,"S",0,"not"
"17378",3065,"S",0,"not"
"17379",3067,"S",0,"not"
"17380",3068,"S",0,"not"
"17381",3079,"S",0,"not"
"17382",3084,"S",0,"not"
"17383",3086,"S",0,"not"
"17384",3087,"S",0,"not"
"17385",3094,"S",0,"not"
"17386",3102,"S",0,"not"
"17387",3105,"S",0,"not"
"17388",3123,"S",0,"not"
"17389",3126,"S",0,"not"
"17390",3128,"S",0,"not"
"17391",3145,"S",0,"not"
"17392",3156,"S",0,"not"
"17393",3162,"S",0,"not"
"17394",3163,"S",0,"not"
"17395",3182,"S",0,"not"
"17396",3194,"S",0,"not"
"17397",3201,"S",0,"not"
"17398",3202,"S",0,"not"
"17399",3220,"S",0,"not"
"17400",3227,"S",0,"important"
"17401",3239,"S",0,"not"
"17402",3260,"S",0,"not"
"17403",3263,"S",0,"not"
"17404",3275,"S",0,"not"
"17405",3281,"S",0,"not"
"17406",3282,"S",0,"not"
"17407",3287,"S",0,"not"
"17408",3290,"S",0,"not"
"17409",3300,"S",0,"not"
"17410",3303,"S",0,"not"
"17411",3312,"S",0,"not"
"17412",3328,"S",0,"not"
"17413",3332,"S",0,"not"
"17414",3339,"S",0,"not"
"17415",3346,"S",0,"not"
"17416",3349,"S",0,"not"
"17417",3367,"S",0,"not"
"17418",3377,"S",0,"not"
"17419",3380,"S",0,"not"
"17420",3385,"S",0,"not"
"17421",3401,"S",0,"not"
"17422",3407,"S",0,"not"
"17423",3420,"S",0,"not"
"17424",3427,"S",0,"not"
"17425",3461,"S",0,"not"
"17426",3462,"S",0,"not"
"17427",3464,"S",0,"not"
"17428",3483,"S",0,"not"
"17429",3490,"S",0,"not"
"17430",3528,"S",0,"not"
"17431",3529,"S",0,"not"
"17432",3533,"S",0,"not"
"17433",3541,"S",0,"not"
"17434",3552,"S",0,"not"
"17435",3554,"S",0,"not"
"17436",3556,"S",0,"not"
"17437",3563,"S",0,"not"
"17438",3564,"S",0,"not"
"17439",3567,"S",0,"not"
"17440",3572,"S",0,"not"
"17441",3578,"S",0,"not"
"17442",3579,"S",0,"not"
"17443",3582,"S",0,"not"
"17444",3584,"S",0,"not"
"17445",3588,"S",0,"not"
"17446",3594,"S",0,"important"
"17447",3600,"S",0,"important"
"17448",3616,"S",0,"not"
"17449",3619,"S",0,"not"
"17450",3620,"S",0,"not"
"17451",3622,"S",0,"not"
"17452",3623,"S",0,"not"
"17453",3629,"S",0,"not"
"17454",3630,"S",0,"not"
"17455",3635,"S",0,"not"
"17456",3638,"S",0,"not"
"17457",3639,"S",0,"not"
"17458",3640,"S",0,"not"
"17459",3641,"S",0,"not"
"17460",3642,"S",0,"not"
"17461",3643,"S",0,"not"
"17462",3644,"S",0,"not"
"17463",3645,"S",0,"not"
"17464",3646,"S",0,"not"
"17465",3648,"S",0,"not"
"17466",3650,"S",0,"not"
"17467",3653,"S",0,"not"
"17468",3654,"S",0,"not"
"17469",3659,"S",0,"not"
"17470",3660,"S",0,"not"
"17471",3661,"S",0,"not"
"17472",3666,"S",0,"not"
"17473",3667,"S",0,"important"
"17474",3670,"S",0,"not"
"17475",3673,"S",0,"not"
"17476",3676,"S",1,"not"
"17477",3677,"S",0,"not"
"17478",3686,"S",0,"important"
"17479",3688,"S",0,"not"
"17480",3689,"S",0,"not"
"17481",3692,"S",0,"not"
"17482",3694,"S",0,"not"
"17483",3696,"S",0,"not"
"17484",3697,"S",0,"not"
"17485",3699,"S",0,"important"
"17486",3701,"S",0,"not"
"17487",3702,"S",0,"not"
"17488",3703,"S",0,"not"
"17489",3704,"S",0,"not"
"17490",3713,"S",0,"not"
"17491",3714,"S",0,"not"
"17492",3724,"S",0,"not"
"17493",3725,"S",0,"not"
"17494",3726,"S",0,"not"
"17495",3727,"S",0,"not"
"17496",3728,"S",0,"important"
"17497",3729,"S",0,"not"
"17498",3730,"S",0,"not"
"17499",3732,"S",0,"not"
"17500",3734,"S",0,"not"
"17501",3735,"S",0,"not"
"17502",3740,"S",0,"important"
"17503",3741,"S",0,"not"
"17504",3743,"S",0,"not"
"17505",3744,"S",0,"not"
"17506",3745,"S",0,"not"
"17507",3749,"S",0,"not"
"17508",3753,"S",0,"not"
"17509",3754,"S",0,"important"
"17510",3755,"S",0,"important"
"17511",3756,"S",0,"not"
"17512",3758,"S",0,"not"
"17513",3759,"S",0,"not"
"17514",3760,"S",0,"not"
"17515",3762,"S",0,"not"
"17516",3763,"S",0,"not"
"17517",3764,"S",0,"not"
"17518",3766,"S",0,"not"
"17519",3768,"S",0,"not"
"17520",3769,"S",0,"not"
"17521",3774,"S",0,"not"
"17522",3776,"S",0,"not"
"17523",3777,"S",0,"not"
"17524",3778,"S",0,"not"
"17525",3779,"S",0,"not"
"17526",3780,"S",0,"not"
"17527",3783,"S",0,"not"
"17528",3785,"S",0,"not"
"17529",3786,"S",0,"not"
"17530",3787,"S",0,"not"
"17531",3788,"S",0,"not"
"17532",3789,"S",0,"not"
"17533",3790,"S",0,"not"
"17534",3792,"S",0,"not"
"17535",3793,"S",0,"not"
"17536",3802,"S",0,"important"
"17537",3808,"S",0,"not"
"17538",3810,"S",0,"not"
"17539",3813,"S",0,"not"
"17540",3816,"S",0,"not"
"17541",3819,"S",0,"not"
"17542",3822,"S",0,"not"
"17543",3825,"S",0,"not"
"17544",3828,"S",0,"important"
"17545",3829,"S",0,"not"
"17546",3830,"S",0,"not"
"17547",3831,"S",0,"not"
"17548",3832,"S",0,"not"
"17549",3833,"S",0,"not"
"17550",3837,"S",0,"not"
"17551",3838,"S",0,"not"
"17552",3839,"S",0,"not"
"17553",3841,"S",0,"not"
"17554",3842,"S",0,"not"
"17555",3854,"S",0,"not"
"17556",3856,"S",0,"not"
"17557",3858,"S",1,"not"
"17558",3859,"S",0,"not"
"17559",3860,"S",0,"not"
"17560",3869,"S",0,"not"
"17561",3872,"S",0,"not"
"17562",3876,"S",0,"not"
"17563",3882,"S",0,"not"
"17564",3884,"S",0,"not"
"17565",3887,"S",0,"not"
"17566",3888,"S",0,"not"
"17567",3890,"S",0,"not"
"17568",3891,"S",0,"not"
"17569",3892,"S",0,"not"
"17570",3893,"S",0,"not"
"17571",3894,"S",0,"not"
"17572",3903,"S",0,"not"
"17573",3905,"S",0,"not"
"17574",3909,"S",0,"not"
"17575",3910,"S",0,"not"
"17576",3914,"S",0,"not"
"17577",3915,"S",0,"not"
"17578",3916,"S",0,"important"
"17579",3917,"S",0,"not"
"17580",3918,"S",0,"not"
"17581",3922,"S",0,"not"
"17582",3926,"S",0,"not"
"17583",3927,"S",0,"not"
"17584",3935,"S",0,"not"
"17585",3937,"S",0,"not"
"17586",3940,"S",1,"not"
"17587",3941,"S",0,"not"
"17588",3942,"S",0,"not"
"17589",3943,"S",0,"not"
"17590",3944,"S",0,"not"
"17591",3950,"S",0,"not"
"17592",3951,"S",0,"not"
"17593",3952,"S",0,"not"
"17594",3957,"S",1,"not"
"17595",3959,"S",1,"not"
"17596",3963,"S",0,"not"
"17597",3965,"S",0,"not"
"17598",3966,"S",0,"not"
"17599",3973,"S",0,"not"
"17600",3974,"S",0,"not"
"17601",3975,"S",0,"not"
"17602",3978,"S",0,"not"
"17603",3984,"S",0,"not"
"17604",3985,"S",0,"not"
"17605",3986,"S",0,"important"
"17606",3988,"S",0,"important"
"17607",3992,"S",0,"not"
"17608",3993,"S",0,"not"
"17609",3994,"S",0,"not"
"17610",3998,"S",0,"not"
"17611",3999,"S",1,"not"
"17612",4002,"S",0,"not"
"17613",4007,"S",0,"not"
"17614",4008,"S",0,"important"
"17615",4009,"S",0,"not"
"17616",4013,"S",0,"not"
"17617",4016,"S",0,"not"
"17618",4017,"S",0,"not"
"17619",4018,"S",0,"important"
"17620",4022,"S",1,"not"
"17621",4023,"S",1,"not"
"17622",4025,"S",0,"not"
"17623",4026,"S",0,"not"
"17624",4028,"S",0,"not"
"17625",4032,"S",0,"not"
"17626",4033,"S",0,"not"
"17627",4034,"S",0,"not"
"17628",4035,"S",0,"not"
"17629",4039,"S",0,"not"
"17630",4042,"S",0,"not"
"17631",4043,"S",0,"not"
"17632",4045,"S",0,"not"
"17633",4046,"S",0,"not"
"17634",4047,"S",0,"important"
"17635",4054,"S",0,"not"
