featureID,important_org,N,N/C,AI-mod,O,DBE,DBE/C
7898,not,9,0.346153846,0,9,6,0.230769231
7899,not,10,0.344827586,0.125,6,10,0.344827586
7900,not,6,0.428571429,0,5,7,0.5
7901,not,4,0.117647059,0.490196078,9,19,0.558823529
7902,not,4,0.117647059,0.490196078,9,19,0.558823529
7903,not,7,0.538461538,0,5,5,0.384615385
7904,not,14,0.466666667,0,2,8,0.266666667
7905,not,14,0.466666667,0,2,8,0.266666667
7906,not,3,0.09375,0,6,3,0.09375
7907,not,10,0.434782609,0.076923077,13,12,0.52173913
7908,not,2,0.052631579,0.138461538,7,9,0.236842105
7909,not,1,0.034482759,0,15,1,0.034482759
7910,not,0,0,0,16,4,0.307692308
7911,not,4,0.125,0,9,6,0.1875
7912,not,3,0.090909091,0,10,2,0.060606061
7913,not,6,0.375,0,7,8,0.5
7914,not,3,0.272727273,0,20,6,0.545454545
7916,not,2,0.0625,0,12,6,0.1875
7917,not,1,0.047619048,0.466666667,15,14,0.666666667
7918,not,10,0.37037037,0.043478261,11,11,0.407407407
7919,not,4,0.111111111,0.407407407,10,18,0.5
7920,not,4,0.111111111,0.407407407,10,18,0.5
7921,not,9,0.310344828,0,10,6,0.206896552
7922,not,0,0,0.088235294,10,8,0.205128205
7923,not,0,0,0.042253521,9,6,0.15
7925,not,2,0.086956522,0.666666667,14,16.5,0.717391304
7926,important,1,0.032258065,0,16,1,0.032258065
7927,not,4,0.133333333,0,12,0,0
7928,important,10,0.333333333,0.066666667,10,11,0.366666667
7929,not,2,0.048780488,0.114285714,8,9,0.219512195
7930,not,7,0.411764706,0,6,5,0.294117647
7931,important,3,0.078947368,0.116666667,10,10,0.263157895
7932,not,10,0.344827586,0,12,11,0.379310345
7933,not,6,0.162162162,0.132075472,9,11,0.297297297
7934,not,3,0.071428571,0.242857143,8,14,0.333333333
7935,not,2,0.057142857,0,13,6,0.171428571
7936,not,6,0.166666667,0.02,8,8,0.222222222
7937,not,1,0.043478261,0,8,7,0.304347826
7938,not,2,0.048780488,0.176470588,10,12,0.292682927
7939,not,1,0.025,0,11,4,0.1
7940,not,9,0.28125,0,11,6,0.1875
7941,not,2,0.045454545,0.105263158,8,9,0.204545455
7943,not,6,0.171428571,0,12,5,0.142857143
7944,not,12,0.292682927,0.071428571,2,9,0.219512195
7945,not,6,0.117647059,0.444444444,0,23,0.450980392
7946,not,6,0.15,0.068965517,10,10,0.25
7947,not,2,0.052631579,0,14,6,0.157894737
7948,not,16,0.695652174,0,11,17,0.739130435
7949,not,9,0.257142857,0,12,6,0.171428571
7950,not,2,0.051282051,0,14,6,0.153846154
7952,not,5,0.12195122,0,12,4,0.097560976
7953,not,10,0.256410256,0,10,9,0.230769231
7964,not,3,0.75,0,2,5,1.25
7965,not,2,0.2,0.538461538,3,6,0.6
7966,not,1,0.090909091,0.4,5,6,0.545454545
7967,not,1,0.090909091,0,5,3,0.272727273
7968,not,0,0,0,5,2,0.166666667
7969,not,0,0,0.185185185,3,4,0.266666667
7970,not,1,0.083333333,0,5,1,0.083333333
7971,not,0,0,0,6,1,0.076923077
7972,not,1,0.055555556,0.258064516,3,6,0.333333333
7973,not,0,0,0,7,0,0
7975,not,1,0.055555556,0.133333333,4,4.5,0.25
7976,not,3,0.1875,0.136363636,4,5,0.3125
7977,not,19,4.75,0,0,6.5,1.625
7979,not,3,0.166666667,0.038461538,4,4,0.222222222
7980,not,2,0.125,0,6,4,0.25
7981,not,0,0,0.135135135,5,5,0.238095238
7982,not,2,0.105263158,0.428571429,6,10,0.526315789
7983,not,2,0.117647059,0.363636364,8,9,0.529411765
7984,not,1,0.047619048,0.057142857,5,4,0.19047619
7985,not,3,0.157894737,0,5,3,0.157894737
7986,not,3,0.157894737,0,7,5,0.263157895
7987,not,1,0.043478261,0.078947368,6,5,0.217391304
7988,not,3,0.15,0,7,5,0.25
7991,not,1,0.045454545,0,9,4,0.181818182
7992,not,1,0.038461538,0.022727273,6,4,0.153846154
7993,not,1,0.043478261,0,9,4,0.173913043
7994,not,0,0,0.136363636,8,7,0.269230769
7995,not,6,0.352941176,0,10,5,0.294117647
7996,not,0,0,0,7,3,0.12
7997,not,3,0.111111111,0.425,8,14,0.518518519
7998,not,3,0.111111111,0.425,8,14,0.518518519
7999,not,0,0,0.244897959,7,10,0.344827586
8000,not,8,0.333333333,0,3,6.5,0.270833333
8001,not,10,0.434782609,0.2,6,10,0.434782609
8002,not,2,0.0625,0.037037037,6,5,0.15625
8003,not,9,0.3,0.256410256,3,11,0.366666667
8004,not,5,0.166666667,0,8,5,0.166666667
8005,not,4,0.153846154,0.27027027,7,10.5,0.403846154
8006,not,5,0.166666667,0,9,7,0.233333333
8007,not,7,0.24137931,0,8,4,0.137931034
8008,not,10,0.3125,0,7,6,0.1875
8009,not,1,0.025,0.015151515,12,7,0.175
8010,not,6,0.171428571,0,10,7,0.2
8011,not,1,0.023809524,0.042857143,12,8,0.19047619
8012,not,0,0,0.138888889,12,11,0.261904762
8013,not,0,0,0,4,0,0
8014,not,3,0.3,0.5,0,5,0.5
8015,not,0,0,0.44,1,6,0.461538462
8016,not,0,0,0,6,0.5,0.071428571
8017,not,0,0,0.222222222,2,3.5,0.318181818
8018,not,4,0.4,0,3,-0.5,-0.05
8019,not,1,0.076923077,0,5,2,0.153846154
8020,important,6,0.5,1,4,9,0.75
8021,not,0,0,0.297297297,3,7,0.35
8022,not,0,0,0.388888889,4,9,0.45
8023,not,0,0,0.166666667,4,5,0.25
8025,not,0,0,0.371428571,5,9,0.45
8026,not,3,0.1875,0.05,6,5,0.3125
8027,not,1,0.058823529,0,5,3,0.176470588
8029,not,2,0.111111111,0.44,7,10,0.555555556
8030,not,1,0.047619048,0.114285714,5,5,0.238095238
8031,not,0,0,0.414634146,5,11,0.47826087
8032,important,8,0.8,0,6,3.5,0.35
8034,not,4,0.2,0.36,7,10,0.5
8035,not,1,0.052631579,0,8,4,0.210526316
8036,not,8,0.571428571,0,5,2,0.142857143
8037,not,2,0.095238095,0.344827586,7,10,0.476190476
8038,not,0,0,0,8,3,0.136363636
8039,not,7,0.35,0,8,1,0.05
8040,not,10,0.454545455,0.263157895,5,10,0.454545455
8041,important,10,0.454545455,0.222222222,6,10,0.454545455
8042,not,2,0.08,0,10,0,0
8043,not,2,0.090909091,0.36,5,12,0.545454545
8044,not,1,0.037037037,0.175,12,10,0.37037037
8045,not,0,0,0.081967213,7,6,0.176470588
8046,not,4,0.121212121,0.529411765,7,19,0.575757576
8047,not,7,0.233333333,0.051282051,7,8,0.266666667
8048,not,6,0.1875,0.333333333,7,14,0.4375
8049,not,1,0.037037037,0.083333333,8,8,0.296296296
8050,not,2,0.066666667,0,12,2,0.066666667
8051,not,2,0.08,0.035714286,12,9,0.36
8052,not,13,0.590909091,0,10,4,0.181818182
8053,not,3,0.085714286,0,10,4,0.114285714
8054,not,1,0.024390244,0.028169014,9,6,0.146341463
8055,not,10,0.27027027,0.276595745,7,15,0.405405405
8056,not,3,0.75,0,2,5,1.25
8057,not,0,0,0.225806452,1,4,0.25
8058,not,3,0.333333333,0,5,2.5,0.277777778
8059,not,1,0.071428571,0.045454545,4,3,0.214285714
8060,not,5,0.357142857,0,4,4,0.285714286
8061,not,0,0,0.282051282,3,7,0.333333333
8062,not,2,0.105263158,0.448275862,5,10,0.526315789
8063,not,1,0.047619048,0.194444444,4,6,0.285714286
8064,not,2,0.090909091,0.052631579,2,3,0.136363636
8065,not,0,0,0.071428571,8,5,0.277777778
8066,not,0,0,0,8,-0.5,-0.027777778
8067,not,0,0,0,8,4,0.181818182
8068,not,0,0,0.12195122,9,7,0.28
8069,not,3,0.115384615,0.461538462,7,14,0.538461538
8070,not,3,0.111111111,0.575,8,17,0.62962963
8071,not,2,0.0625,0.25,4,10,0.3125
8072,not,4,0.125,0.568627451,5,19,0.59375
8073,not,2,0.08,0,12,6,0.24
8074,not,6,0.2,0.395348837,5,14,0.466666667
8075,important,10,0.3125,0.666666667,2,20,0.625
8076,not,4,0.133333333,0.227272727,8,11,0.366666667
8077,not,2,0.05,0.164179104,9,11,0.275
8078,not,0,0,0.027027027,10,6,0.142857143
8079,not,0,0,0,4,1,0.125
8080,not,0,0,0,9,3,0.75
8081,important,0,0,0.35483871,1,6,0.375
8082,not,0,0,0.259259259,3,5,0.333333333
8083,not,2,0.153846154,0.333333333,4,6,0.461538462
8084,not,2,0.125,0.461538462,2,8,0.5
8085,not,4,0.363636364,0.444444444,3,6,0.545454545
8086,important,2,0.117647059,0.428571429,2,8,0.470588235
8087,important,0,0,0.259259259,5,6,0.375
8088,not,0,0,0.375,4,8,0.444444444
8089,important,1,0.0625,0,4,1,0.0625
8091,not,4,0.333333333,0.6,2,7,0.583333333
8092,not,0,0,0.260869565,5,6,0.4
8093,not,0,0,0.297297297,3,7,0.35
8094,important,1,0.0625,0,5,2,0.125
8095,not,0,0,0.189189189,3,5,0.25
8096,not,1,0.055555556,0.1,4,4,0.222222222
8097,important,2,0.142857143,0.294117647,7,7,0.5
8098,not,1,0.058823529,0.074074074,5,4,0.235294118
8099,not,0,0,0,4,0,0
8100,not,1,0.05,0.088235294,4,4,0.2
8101,not,0,0,0.25,4,7,0.318181818
8103,not,0,0,0.179487179,5,6,0.272727273
8104,important,5,0.25,0.666666667,3,13,0.65
8105,not,1,0.052631579,0.068965517,5,5,0.263157895
8106,not,2,0.105263158,0.555555556,7,12,0.631578947
8107,not,0,0,0.219512195,5,7,0.304347826
8108,not,4,0.25,0.933333333,3,12,0.75
8109,important,5,0.263157895,0.5,6,11,0.578947368
8110,not,1,0.037037037,0.285714286,3,9,0.333333333
8111,important,11,0.846153846,0,2,9,0.692307692
8112,important,0,0,0.25,4,9,0.428571429
8113,not,4,0.153846154,0.488372093,1,13,0.5
8114,important,11,0.916666667,0,8,9,0.75
8115,not,11,0.785714286,0,7,10,0.714285714
8116,important,1,0.043478261,0.314285714,3,9,0.391304348
8117,not,0,0,0.128205128,9,7,0.291666667
8118,not,1,0.047619048,0,9,1,0.047619048
8119,not,0,0,0.162790698,9,8,0.307692308
8120,not,3,0.111111111,0.487804878,7,15,0.555555556
8121,not,3,0.111111111,0.43902439,7,14,0.518518519
8122,not,3,0.115384615,0.447368421,8,14,0.538461538
8124,not,3,0.111111111,0.575,8,17,0.62962963
8125,not,17,1.214285714,0,5,7,0.5
8126,not,4,0.166666667,0,8,-0.5,-0.020833333
8127,important,3,0.107142857,0.547619048,8,17,0.607142857
8128,important,3,0.107142857,0.547619048,8,17,0.607142857
8129,not,4,0.137931034,0.534883721,7,17,0.586206897
8130,not,4,0.137931034,0.534883721,7,17,0.586206897
8131,not,7,0.304347826,0,8,5,0.217391304
8132,not,4,0.181818182,0,11,-0.5,-0.022727273
8133,not,4,0.137931034,0.441860465,7,15,0.517241379
8134,not,3,0.107142857,0.487804878,9,16,0.571428571
8135,important,3,0.103448276,0.465116279,9,16,0.551724138
8136,not,12,0.6,0.25,8,11,0.55
8137,important,12,0.571428571,0.090909091,7,10,0.476190476
8138,important,9,0.36,0.375,8,13,0.52
8139,not,10,0.344827586,0.636363636,5,18,0.620689655
8140,not,1,0.038461538,0,15,1,0.038461538
8141,not,1,0.029411765,0.035087719,9,6,0.176470588
8142,important,4,0.117647059,0.461538462,8,18,0.529411765
8143,important,4,0.114285714,0.481481481,8,19,0.542857143
8144,not,3,0.115384615,0.655172414,15,19,0.730769231
8145,not,3,0.2,0,5,5,0.333333333
8146,not,1,0.066666667,0,10,6.5,0.433333333
8147,not,5,0.147058824,0.448979592,9,18,0.529411765
8148,not,3,0.1,0,9,2,0.066666667
8149,important,10,0.4,0,12,10,0.4
8150,not,9,0.375,0.933333333,15,19,0.791666667
8151,not,11,0.34375,0.305555556,6,14,0.4375
8152,not,2,0.2,0,21,3,0.3
8153,not,3,0.176470588,0,8,8,0.470588235
8154,not,7,0.184210526,0.280701754,5,14,0.368421053
8155,not,9,0.28125,0.078947368,8,10,0.3125
8156,not,5,0.15625,0,11,3,0.09375
8157,not,0,0,0,19,10,0.555555556
8158,not,0,0,0,26,8,0.363636364
8159,not,0,0,0,21,8,0.470588235
8160,not,3,0.12,0,16,11,0.44
8161,not,0,0,0.189189189,11,11.5,0.410714286
8163,not,8,0.242424242,0,12,4,0.121212121
8167,important,1,0.1,0.529411765,1,5.5,0.55
8168,not,0,0,0.384615385,5,5,0.555555556
8169,not,3,0.375,0.5,6,5.5,0.6875
8170,not,0,0,0.421052632,2,9,0.45
8171,not,2,0.133333333,0.333333333,3,7,0.466666667
8172,not,4,0.333333333,0.25,4,6,0.5
8173,not,1,0.041666667,0,3,1,0.041666667
8174,not,1,0.045454545,0.277777778,4,8,0.363636364
8176,not,1,0.05,0.064516129,7,5,0.25
8177,not,3,0.1875,0.307692308,13,10,0.625
8178,not,2,0.090909091,0,9,0,0
8179,not,9,0.473684211,0,6,5,0.263157895
8180,not,10,0.476190476,0.052631579,3,7,0.333333333
8181,not,6,0.230769231,0.222222222,4,9,0.346153846
8182,not,5,0.2,0.205882353,6,9,0.36
8183,not,2,0.086956522,0.090909091,9,7,0.304347826
8184,not,1,0.035714286,0.127659574,7,7,0.25
8185,not,1,0.047619048,0,13,1,0.047619048
8186,not,2,0.074074074,0.024390244,9,6,0.222222222
8187,not,8,0.347826087,0,9,-0.5,-0.02173913
8188,not,1,0.029411765,0.140350877,9,9,0.264705882
8189,not,7,0.225806452,0.214285714,6,11,0.35483871
8190,not,5,0.161290323,0,9,5,0.161290323
8191,not,5,0.15625,0,9,5,0.15625
8192,not,10,0.3125,0.105263158,6,10,0.3125
8193,not,4,0.114285714,0.411764706,11,18,0.514285714
8194,not,10,0.3125,0.055555556,8,10,0.3125
8195,not,5,0.142857143,0,10,5,0.142857143
8197,not,1,0.04,0,25,5,0.2
8198,not,1,0.076923077,0.136363636,2,3,0.230769231
8199,not,1,0.076923077,0.380952381,3,6,0.461538462
8200,not,6,0.545454545,1,2,8,0.727272727
8201,important,1,0.083333333,0,6,3,0.25
8202,not,5,0.333333333,0.352941176,3,7,0.466666667
8203,not,1,0.058823529,0.038461538,6,4,0.235294118
8204,not,4,0.210526316,0.24137931,1,6,0.315789474
8205,not,3,0.166666667,0,5,4,0.222222222
8206,not,2,0.111111111,0.44,7,10,0.555555556
8207,not,1,0.045454545,0.277777778,4,8,0.363636364
8208,not,4,0.2,0,4,-0.5,-0.025
8209,not,1,0.035714286,0.166666667,4,7,0.25
8210,not,4,0.137931034,0.534883721,7,17,0.586206897
8211,not,4,0.121212121,0.538461538,6,19,0.575757576
8212,not,4,0.111111111,0.464285714,8,19,0.527777778
8213,not,10,0.285714286,0,4,4,0.114285714
8214,not,0,0,0.620689655,15,19,0.703703704
8215,not,5,0.135135135,0,9,7,0.189189189
8216,not,1,0.166666667,0.6,3,4,0.666666667
8217,not,1,0.5,0,5,2.5,1.25
8218,not,1,0.1,0.1875,2,3,0.3
8219,important,1,0.125,0.4,2,4,0.5
8220,not,3,0.272727273,0.714285714,2,7.5,0.681818182
8221,not,0,0,0.35483871,1,6,0.375
8222,not,0,0,0.214285714,2,4,0.266666667
8224,not,2,0.25,0,5,3.5,0.4375
8225,not,1,0.071428571,0.260869565,3,5,0.357142857
8226,not,1,0.083333333,0,5,2,0.166666667
8228,not,1,0.066666667,0.291666667,4,6,0.4
8229,not,7,0.636363636,0.833333333,2,7,0.636363636
8230,not,0,0,0.096774194,3,3,0.176470588
8231,not,5,0.5,0.8,5,7,0.7
8232,not,0,0,0.266666667,4,6,0.352941176
8233,not,0,0,0.368421053,2,8,0.4
8234,not,0,0,0.368421053,2,8,0.4
8235,not,1,0.071428571,0,7,3,0.214285714
8236,important,4,0.266666667,0.444444444,4,8,0.533333333
8237,important,0,0,0,4,1,0.0625
8238,not,0,0,0.117647059,4,4,0.210526316
8239,not,6,0.545454545,1,6,8,0.727272727
8240,not,0,0,0.333333333,3,8,0.380952381
8241,not,1,0.05,0.342857143,3,8,0.4
8242,not,1,0.05,0.314285714,3,7.5,0.375
8243,not,2,0.111111111,0.777777778,5,14,0.777777778
8244,not,4,0.285714286,0.285714286,6,7,0.5
8245,not,0,0,0.257142857,5,7,0.35
8246,not,0,0,0.45,4,11,0.5
8247,important,0,0,0.3,4,8,0.363636364
8248,not,0,0,0.255813953,3,7,0.304347826
8249,not,2,0.086956522,0.575,2,13.5,0.586956522
8250,not,0,0,0.243243243,5,7,0.333333333
8251,not,0,0,0.259259259,0,7,0.259259259
8252,not,4,0.363636364,0,10,4,0.363636364
8253,not,0,0,0.380952381,4,10,0.434782609
8254,important,7,0.466666667,0,4,5,0.333333333
8255,not,4,0.235294118,0.6,6,11,0.647058824
8256,not,1,0.043478261,0.4,4,10.5,0.456521739
8257,not,4,0.222222222,0.086956522,3,5,0.277777778
8258,not,3,0.142857143,0.3125,2,8,0.380952381
8259,important,2,0.1,0.517241379,7,12,0.6
8260,important,2,0.1,0.517241379,7,12,0.6
8261,important,0,0,0.441176471,6,11,0.523809524
8262,important,0,0,0.441176471,6,11,0.523809524
8266,not,1,0.037037037,0.367346939,3,11,0.407407407
8269,not,1,0.058823529,0,11,1,0.058823529
8270,not,1,0.04,0,4,1,0.04
8271,not,1,0.333333333,0,13,6.5,2.166666667
8272,not,5,0.3125,0,5,3,0.1875
8274,not,1,0.034482759,0.41509434,3,13,0.448275862
8275,not,0,0,0,3,5,1.25
8276,not,0,0,0.441176471,4,11,0.5
8277,not,0,0,0.162790698,7,7,0.28
8278,not,0,0,0.108108108,7,6,0.260869565
8279,not,1,0.052631579,0.208333333,12,9,0.473684211
8280,not,0,0,0,8,4,0.181818182
8281,not,5,0.357142857,0.2,11,9,0.642857143
8282,not,1,0.037037037,0.413043478,6,13,0.481481481
8283,not,4,0.222222222,0.352941176,9,10,0.555555556
8284,not,0,0,0.047619048,8,5,0.2
8285,not,0,0,0,9,5,0.227272727
8286,not,0,0,0.243902439,7,9,0.36
8287,not,1,0.035714286,0.395833333,6,13,0.464285714
8288,not,0,0,0.12195122,9,7,0.28
8289,not,0,0,0.12195122,9,7,0.28
8290,not,0,0,0.12195122,9,7,0.28
8291,not,6,0.333333333,0,10,5,0.277777778
8292,not,2,0.095238095,0,9,4,0.19047619
8293,not,3,0.176470588,0,11,-0.5,-0.029411765
8295,not,2,0.117647059,0,11,4,0.235294118
8296,not,5,0.208333333,0.322580645,7,11,0.458333333
8298,not,0,0,0,9,2,0.083333333
8300,not,11,0.523809524,0.4,5,11,0.523809524
8302,not,6,0.260869565,0.230769231,8,10,0.434782609
8303,not,4,0.222222222,0,10,7,0.388888889
8304,not,0,0,0.195121951,9,9,0.346153846
8305,not,6,0.260869565,0.153846154,8,9,0.391304348
8306,not,0,0,0.048780488,9,6,0.230769231
8307,not,0,0,0.163265306,7,8,0.275862069
8308,important,6,0.260869565,0.12,9,9,0.391304348
8309,not,6,0.260869565,0.12,9,9,0.391304348
8310,not,1,0.035714286,0.022222222,7,5,0.178571429
8311,not,0,0,0.235294118,7,10,0.333333333
8312,not,0,0,0.090909091,4,5,0.142857143
8313,not,1,0.034482759,0.234042553,7,10,0.344827586
8314,not,5,0.217391304,0,8,6,0.260869565
8315,not,2,0.071428571,0.272727273,8,11,0.392857143
8316,not,8,0.333333333,0.333333333,4,12,0.5
8317,not,8,0.444444444,0,6,4,0.222222222
8318,not,4,0.148148148,0.027027027,9,7,0.259259259
8319,not,1,0.035714286,0.044444444,7,5.5,0.196428571
8320,not,0,0,0.139534884,11,9,0.321428571
8321,not,3,0.111111111,0.054054054,9,8,0.296296296
8322,not,3,0.111111111,0.054054054,9,8,0.296296296
8323,not,4,0.114285714,0.649122807,5,23,0.657142857
8324,not,6,0.1875,0.404255319,5,15,0.46875
8325,not,1,0.04,0,10,4.5,0.18
8326,not,1,0.05,0,19,2,0.1
8327,not,10,0.454545455,0.142857143,10,11,0.5
8328,not,2,0.048780488,0.473684211,2,20,0.487804878
8329,not,3,0.103448276,0.390243902,11,15,0.517241379
8330,not,13,0.619047619,0,8,10,0.476190476
8331,important,10,0.416666667,0.625,4,14.5,0.604166667
8332,important,8,0.333333333,0.619047619,11,16,0.666666667
8333,important,10,0.5,0,6,10,0.5
8334,not,0,0,0.175,12,10,0.37037037
8335,not,0,0,0.306666667,5,14,0.35
8336,not,10,0.344827586,0.625,6,18,0.620689655
8337,not,0,0,0.415384615,9,18,0.486486486
8338,not,0,0,0.341772152,5,16,0.380952381
8339,not,3,0.096774194,0.088888889,9,9,0.290322581
8340,not,0,0,0.316455696,5,15,0.357142857
8341,not,0,0,0,14,5,0.161290323
8342,not,0,0,0.307692308,6,15,0.357142857
8343,not,0,0,0.307692308,6,15,0.357142857
8344,not,1,0.032258065,0,14,6,0.193548387
8345,not,4,0.148148148,0,13,6,0.222222222
8346,not,0,0,0.272727273,7,14,0.333333333
8347,not,0,0,0.272727273,7,14,0.333333333
8348,not,7,0.233333333,0.228571429,11,13,0.433333333
8349,not,0,0,0.265822785,7,14,0.325581395
8350,not,0,0,0.253731343,11,14,0.358974359
8351,not,2,0.048780488,0.126760563,7,9,0.219512195
8352,not,0,0,0.282051282,8,15,0.348837209
8353,not,0,0,0.114285714,10,9,0.225
8354,not,0,0,0,10,4,0.114285714
8355,not,1,0.025,0.029411765,8,6,0.15
8356,not,0,0,0.162162162,10,11,0.261904762
8357,not,0,0,0,10,6,0.162162162
8358,not,0,0,0,10,5,0.135135135
8359,not,7,0.21875,0.162162162,13,13,0.40625
8361,not,1,0.023809524,0.027777778,8,6,0.142857143
8362,not,2,0.054054054,0,14,8,0.216216216
8363,not,12,0.444444444,0,14,10,0.37037037
8364,not,2,0.058823529,0,15,8,0.235294118
8365,not,0,0,0.220779221,11,14,0.318181818
8366,important,10,0.344827586,0.130434783,15,14,0.482758621
8367,not,5,0.131578947,0,7,6,0.157894737
8368,not,1,0.023809524,0.128571429,12,11,0.261904762
8369,not,5,0.131578947,0,9,4,0.105263158
8371,not,0,0,0.138888889,12,11,0.261904762
8372,not,1,0.018181818,0.438095238,3,25,0.454545455
8373,not,2,0.043478261,0.265822785,9,16,0.347826087
8374,not,0,0,0.238095238,10,15,0.319148936
8375,not,0,0,0.19047619,10,13,0.276595745
8376,not,6,0.146341463,0.233333333,10,15,0.365853659
8377,not,2,0.051282051,0.050847458,15,10,0.256410256
8378,not,2,0.051282051,0.016949153,15,9,0.230769231
8379,not,6,0.176470588,0,9,3,0.088235294
8380,not,8,0.222222222,0,8,8,0.222222222
8381,not,2,0.051282051,0,15,7,0.179487179
8382,not,0,0,0.184210526,12,13,0.295454545
8383,not,1,0.023255814,0.3,14,18,0.418604651
8384,not,5,0.113636364,0.188405797,7,13,0.295454545
8385,not,10,0.256410256,0.28,6,16,0.41025641
8386,not,1,0.022222222,0.118421053,12,11,0.244444444
8387,not,1,0.022222222,0.118421053,12,11,0.244444444
8388,not,1,0.022222222,0.092105263,12,10,0.222222222
8389,not,6,0.162162162,0,10,7,0.189189189
8390,not,3,0.083333333,0,16,9,0.25
8391,not,3,0.083333333,0,16,9,0.25
8392,not,5,0.151515152,0,15,9,0.272727273
8393,not,5,0.151515152,0,15,9,0.272727273
8394,not,2,0.048780488,0.047619048,15,10,0.243902439
8395,not,6,0.136363636,0.363636364,10,20,0.454545455
8396,not,6,0.153846154,0.018867925,9,9,0.230769231
8397,not,0,0,0.028169014,13,8,0.186046512
8398,not,2,0.043478261,0.157894737,12,13,0.282608696
8413,not,0,0,0.571428571,0,8,0.571428571
8414,not,1,0.076923077,0,0,0,0
8415,important,3,0.428571429,0.25,4,4,0.571428571
8416,not,1,0.125,0,5,3,0.375
8417,not,4,0.571428571,0.5,4,4.5,0.642857143
8418,not,0,0,0.066666667,5,3,0.3
8419,not,2,0.222222222,0,2,2,0.222222222
8420,important,3,0.428571429,0.25,4,4,0.571428571
8421,not,1,0.076923077,0.285714286,3,5,0.384615385
8422,not,0,0,0,2,1,0.066666667
8423,not,1,0.066666667,0,1,0,0
8424,not,1,0.166666667,0,5,-0.5,-0.083333333
8425,not,1,0.1,0.083333333,2,3,0.3
8426,not,2,0.166666667,0,3,0.5,0.041666667
8427,not,0,0,0.0625,2,2,0.117647059
8428,not,1,0.076923077,0,5,3,0.230769231
8429,not,1,0.076923077,0,5,2,0.153846154
8431,not,0,0,0.333333333,0,7,0.333333333
8433,not,2,0.133333333,0.454545455,4,8,0.533333333
8434,not,1,0.076923077,0.1,4,3.5,0.269230769
8436,not,1,0.058823529,0,3,1,0.058823529
8437,not,0,0,0.314285714,3,7,0.368421053
8438,not,0,0,0.257142857,3,6,0.315789474
8440,not,3,0.333333333,0,8,5,0.555555556
8441,not,0,0,0.161290323,5,5,0.277777778
8442,not,1,0.05,0.4,3,9,0.45
8443,not,1,0.058823529,0,3,2.5,0.147058824
8444,not,1,0.0625,0,7,0,0
8445,not,1,0.055555556,0.035714286,6,4,0.222222222
8446,not,0,0,0.076923077,8,5,0.294117647
8447,not,4,0.285714286,0,7,4,0.285714286
8448,not,5,0.5,0,8,7,0.7
8449,not,4,0.222222222,0,3,-0.5,-0.027777778
8450,not,0,0,0.333333333,4,9,0.391304348
8451,not,0,0,0.285714286,4,8,0.347826087
8452,not,2,0.111111111,0.44,7,10,0.555555556
8453,not,4,0.222222222,0,4,-0.5,-0.027777778
8454,not,2,0.090909091,0.388888889,4,10,0.454545455
8455,not,2,0.086956522,0,2,1,0.043478261
8457,not,0,0,0.219512195,5,7,0.304347826
8458,not,1,0.045454545,0.054054054,5,4,0.181818182
8459,not,9,0.75,0,5,8,0.666666667
8460,not,1,0.5,0,11,6,3
8461,not,10,0.588235294,1,3,12,0.705882353
8462,not,0,0,0,10,5,0.263157895
8463,not,1,0.047619048,0.34375,4,9,0.428571429
8464,not,0,0,0,3,2,0.5
8465,not,12,2,0,7,5,0.833333333
8467,not,1,0.043478261,0.131578947,6,6,0.260869565
8468,not,6,0.285714286,0.037037037,3,5,0.238095238
8469,not,1,0.058823529,0,9,2,0.117647059
8470,not,2,0.086956522,0.371428571,7,11,0.47826087
8471,not,1,0.041666667,0,6,2,0.083333333
8472,not,1,0.047619048,0,7,3,0.142857143
8474,not,1,0.045454545,0,7,2,0.090909091
8475,not,0,0,0,8,4,0.16
8476,not,5,0.294117647,0,10,0,0
8477,not,1,0.035714286,0.395833333,6,13,0.464285714
8478,not,1,0.035714286,0.395833333,6,13,0.464285714
8479,not,0,0,0,9,1,0.045454545
8481,not,6,0.333333333,0,8,1.5,0.083333333
8482,not,6,0.260869565,0,6,4,0.173913043
8483,not,2,0.076923077,0.2,8,9,0.346153846
8484,not,0,0,0.254901961,7,10,0.344827586
8485,not,1,0.038461538,0,8,5,0.192307692
8486,not,1,0.037037037,0,7,4,0.148148148
8487,not,0,0,0,11,6,0.25
8488,not,6,0.1875,0.294117647,1,11,0.34375
8489,not,1,0.035714286,0.155555556,7,8,0.285714286
8491,not,1,0.035714286,0.111111111,7,7,0.25
8492,not,5,0.185185185,0,6,5,0.185185185
8493,not,6,0.25,0,8,5,0.208333333
8494,not,0,0,0.196078431,7,9,0.3
8495,not,4,0.137931034,0.441860465,7,15,0.517241379
